,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,1,0,10
1,2020-08-13T00:00:00Z,0,1,0,7
2,2020-08-14T00:00:00Z,0,0,0,5
3,2020-08-15T00:00:00Z,0,1,0,6
4,2020-08-16T00:00:00Z,0,1,0,5
5,2020-08-17T00:00:00Z,0,2,0,8
6,2020-08-18T00:00:00Z,0,3,0,8
7,2020-08-19T00:00:00Z,0,3,0,11
8,2020-08-20T00:00:00Z,0,5,0,16
9,2020-08-21T00:00:00Z,0,4,0,12
10,2020-08-22T00:00:00Z,0,4,0,16
11,2020-08-23T00:00:00Z,0,4,0,12
12,2020-08-24T00:00:00Z,0,2,0,11
13,2020-08-25T00:00:00Z,0,2,2,11
14,2020-08-26T00:00:00Z,0,2,2,11
15,2020-08-27T00:00:00Z,0,4,0,11
16,2020-08-28T00:00:00Z,0,5,0,13
17,2020-08-29T00:00:00Z,0,6,0,14
18,2020-08-30T00:00:00Z,0,3,0,7
19,2020-08-31T00:00:00Z,0,3,0,5
20,2020-09-01T00:00:00Z,0,3,0,5
21,2020-09-02T00:00:00Z,0,3,0,4
22,2020-09-03T00:00:00Z,0,3,0,8
23,2020-09-04T00:00:00Z,0,3,0,10
24,2020-09-05T00:00:00Z,0,4,0,12
25,2020-09-06T00:00:00Z,0,3,0,11
26,2020-09-07T00:00:00Z,0,3,0,9
27,2020-09-08T00:00:00Z,0,4,0,10
28,2020-09-09T00:00:00Z,0,3,1,9
29,2020-09-10T00:00:00Z,1,2,2,9
30,2020-09-11T00:00:00Z,2,2,3,12
31,2020-09-12T00:00:00Z,2,2,3,13
32,2020-09-13T00:00:00Z,1,4,2,12
33,2020-09-14T00:00:00Z,1,3,2,12
34,2020-09-15T00:00:00Z,1,1,0,10
35,2020-09-16T00:00:00Z,0,2,0,9
36,2020-09-17T00:00:00Z,0,3,0,7
37,2020-09-18T00:00:00Z,0,2,0,5
38,2020-09-19T00:00:00Z,0,3,0,6
39,2020-09-20T00:00:00Z,0,3,0,7
40,2020-09-21T00:00:00Z,0,2,0,7
41,2020-09-22T00:00:00Z,0,1,0,5
42,2020-09-23T00:00:00Z,0,0,0,4
43,2020-09-24T00:00:00Z,0,1,0,6
44,2020-09-25T00:00:00Z,0,3,1,7
45,2020-09-26T00:00:00Z,1,4,1,9
46,2020-09-27T00:00:00Z,1,5,1,9
47,2020-09-28T00:00:00Z,1,5,1,9
48,2020-09-29T00:00:00Z,0,4,0,9
49,2020-09-30T00:00:00Z,0,4,0,10
50,2020-10-01T00:00:00Z,0,5,0,12
51,2020-10-02T00:00:00Z,0,4,0,8
52,2020-10-03T00:00:00Z,0,5,0,7
53,2020-10-04T00:00:00Z,0,4,0,4
54,2020-10-05T00:00:00Z,0,4,0,4
55,2020-10-06T00:00:00Z,0,3,0,3
56,2020-10-07T00:00:00Z,0,3,0,3
57,2020-10-08T00:00:00Z,0,3,0,3
58,2020-10-09T00:00:00Z,0,1,0,2
59,2020-10-10T00:00:00Z,0,3,0,4
60,2020-10-11T00:00:00Z,0,3,0,4
61,2020-10-12T00:00:00Z,0,4,0,5
62,2020-10-13T00:00:00Z,0,5,1,6
63,2020-10-14T00:00:00Z,0,4,1,5
64,2020-10-15T00:00:00Z,0,1,0,5
65,2020-10-16T00:00:00Z,0,1,0,7
66,2020-10-17T00:00:00Z,0,2,0,12
67,2020-10-18T00:00:00Z,0,3,0,14
68,2020-10-19T00:00:00Z,0,3,0,13
69,2020-10-20T00:00:00Z,0,3,0,12
70,2020-10-21T00:00:00Z,0,2,1,11
71,2020-10-22T00:00:00Z,0,1,1,8
72,2020-10-23T00:00:00Z,0,0,0,4
73,2020-10-24T00:00:00Z,0,1,0,3
74,2020-10-25T00:00:00Z,0,2,0,6
75,2020-10-26T00:00:00Z,0,2,0,6
76,2020-10-27T00:00:00Z,0,2,0,6
77,2020-10-29T00:00:00Z,0,3,3,8
78,2020-10-30T00:00:00Z,0,2,3,6
79,2020-10-31T00:00:00Z,1,3,2,6
80,2020-11-01T00:00:00Z,1,1,0,4
81,2020-11-02T00:00:00Z,1,1,0,7
82,2020-11-03T00:00:00Z,0,2,1,12
83,2020-11-04T00:00:00Z,0,0,2,12
84,2020-11-05T00:00:00Z,0,3,3,16
85,2020-11-06T00:00:00Z,0,4,3,12
86,2020-11-07T00:00:00Z,0,6,4,12
87,2020-11-08T00:00:00Z,0,4,2,6
88,2020-11-09T00:00:00Z,0,4,2,6
89,2020-11-10T00:00:00Z,0,3,1,5
90,2020-11-11T00:00:00Z,0,2,0,5
91,2020-11-12T00:00:00Z,0,1,0,6
92,2020-11-13T00:00:00Z,0,1,0,5
93,2020-11-14T00:00:00Z,0,4,1,7
94,2020-11-15T00:00:00Z,0,4,1,6
95,2020-11-16T00:00:00Z,0,4,2,8
96,2020-11-17T00:00:00Z,0,3,3,8
97,2020-11-18T00:00:00Z,0,2,4,7
98,2020-11-19T00:00:00Z,0,2,3,6
99,2020-11-20T00:00:00Z,0,1,2,4
100,2020-11-21T00:00:00Z,0,2,1,4
101,2020-11-23T00:00:00Z,0,3,0,4
102,2020-11-24T00:00:00Z,1,1,1,3
