,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,15,1,26
1,2020-08-13T00:00:00Z,1,18,2,23
2,2020-08-14T00:00:00Z,0,13,2,19
3,2020-08-15T00:00:00Z,0,10,2,14
4,2020-08-16T00:00:00Z,0,6,2,13
5,2020-08-17T00:00:00Z,0,10,2,17
6,2020-08-18T00:00:00Z,0,9,1,17
7,2020-08-19T00:00:00Z,0,8,1,15
8,2020-08-20T00:00:00Z,0,8,2,12
9,2020-08-21T00:00:00Z,0,8,1,14
10,2020-08-22T00:00:00Z,0,7,3,14
11,2020-08-23T00:00:00Z,1,7,3,13
12,2020-08-24T00:00:00Z,1,6,4,17
13,2020-08-25T00:00:00Z,1,6,2,19
14,2020-08-26T00:00:00Z,1,6,2,18
15,2020-08-27T00:00:00Z,0,4,1,13
16,2020-08-28T00:00:00Z,0,5,2,16
17,2020-08-29T00:00:00Z,0,4,1,15
18,2020-08-30T00:00:00Z,0,7,2,15
19,2020-08-31T00:00:00Z,0,7,3,16
20,2020-09-01T00:00:00Z,0,9,6,24
21,2020-09-02T00:00:00Z,0,5,5,19
22,2020-09-03T00:00:00Z,0,4,4,15
23,2020-09-04T00:00:00Z,0,3,3,17
24,2020-09-05T00:00:00Z,0,5,2,18
25,2020-09-06T00:00:00Z,0,6,2,19
26,2020-09-07T00:00:00Z,0,7,2,18
27,2020-09-08T00:00:00Z,0,8,4,16
28,2020-09-09T00:00:00Z,0,8,5,14
29,2020-09-10T00:00:00Z,0,8,5,12
30,2020-09-11T00:00:00Z,0,10,6,13
31,2020-09-12T00:00:00Z,0,8,4,14
32,2020-09-13T00:00:00Z,0,7,4,16
33,2020-09-14T00:00:00Z,0,8,4,19
34,2020-09-15T00:00:00Z,0,5,1,15
35,2020-09-16T00:00:00Z,0,8,5,24
36,2020-09-17T00:00:00Z,0,9,6,23
37,2020-09-18T00:00:00Z,0,9,4,22
38,2020-09-19T00:00:00Z,0,5,5,17
39,2020-09-20T00:00:00Z,0,8,4,22
40,2020-09-21T00:00:00Z,1,6,4,20
41,2020-09-22T00:00:00Z,1,9,6,22
42,2020-09-23T00:00:00Z,1,5,7,17
43,2020-09-24T00:00:00Z,0,6,4,14
44,2020-09-25T00:00:00Z,0,5,3,10
45,2020-09-26T00:00:00Z,2,9,3,16
46,2020-09-27T00:00:00Z,2,12,3,22
47,2020-09-28T00:00:00Z,2,10,4,21
48,2020-09-29T00:00:00Z,1,7,2,19
49,2020-09-30T00:00:00Z,0,3,1,13
50,2020-10-01T00:00:00Z,0,2,1,10
51,2020-10-02T00:00:00Z,0,2,1,10
52,2020-10-03T00:00:00Z,0,3,0,7
53,2020-10-04T00:00:00Z,0,2,0,6
54,2020-10-05T00:00:00Z,0,2,0,9
55,2020-10-06T00:00:00Z,0,1,0,12
56,2020-10-07T00:00:00Z,0,1,0,14
57,2020-10-08T00:00:00Z,0,3,1,14
58,2020-10-09T00:00:00Z,1,2,1,19
59,2020-10-10T00:00:00Z,1,3,1,19
60,2020-10-11T00:00:00Z,2,5,3,18
61,2020-10-12T00:00:00Z,1,6,5,24
62,2020-10-13T00:00:00Z,1,5,6,20
63,2020-10-14T00:00:00Z,1,7,3,17
64,2020-10-15T00:00:00Z,1,6,1,12
65,2020-10-16T00:00:00Z,1,8,1,13
66,2020-10-17T00:00:00Z,1,9,2,15
67,2020-10-18T00:00:00Z,1,7,2,17
68,2020-10-19T00:00:00Z,0,7,2,17
69,2020-10-20T00:00:00Z,0,7,3,16
70,2020-10-21T00:00:00Z,0,6,3,18
71,2020-10-22T00:00:00Z,0,5,2,18
72,2020-10-23T00:00:00Z,0,5,2,16
73,2020-10-24T00:00:00Z,0,3,2,15
74,2020-10-25T00:00:00Z,1,5,3,19
75,2020-10-26T00:00:00Z,1,5,4,18
76,2020-10-27T00:00:00Z,2,9,5,23
77,2020-10-29T00:00:00Z,1,6,7,21
78,2020-10-30T00:00:00Z,1,6,7,19
79,2020-10-31T00:00:00Z,4,10,6,23
80,2020-11-01T00:00:00Z,4,10,7,22
81,2020-11-02T00:00:00Z,3,9,8,23
82,2020-11-03T00:00:00Z,2,8,6,20
83,2020-11-04T00:00:00Z,2,6,4,17
84,2020-11-05T00:00:00Z,1,6,3,16
85,2020-11-06T00:00:00Z,1,7,4,18
86,2020-11-07T00:00:00Z,1,8,3,16
87,2020-11-08T00:00:00Z,2,12,5,23
88,2020-11-09T00:00:00Z,2,12,5,22
89,2020-11-10T00:00:00Z,2,8,4,17
90,2020-11-11T00:00:00Z,2,6,4,17
91,2020-11-12T00:00:00Z,2,4,6,15
92,2020-11-13T00:00:00Z,0,3,5,10
93,2020-11-14T00:00:00Z,0,2,3,9
94,2020-11-15T00:00:00Z,1,3,2,10
95,2020-11-16T00:00:00Z,1,2,4,13
96,2020-11-17T00:00:00Z,1,2,4,12
97,2020-11-18T00:00:00Z,2,4,5,14
98,2020-11-19T00:00:00Z,2,6,6,16
99,2020-11-20T00:00:00Z,2,7,5,15
100,2020-11-21T00:00:00Z,2,6,5,12
101,2020-11-23T00:00:00Z,0,5,5,10
102,2020-11-24T00:00:00Z,2,5,5,11
103,2020-11-25T00:00:00Z,2,8,3,14
104,2020-11-26T00:00:00Z,2,9,3,16
105,2020-11-27T00:00:00Z,2,8,5,21
106,2020-11-28T00:00:00Z,1,8,6,23
107,2020-11-29T00:00:00Z,0,10,7,29
108,2020-11-30T00:00:00Z,0,9,6,27
109,2020-12-01T00:00:00Z,1,9,7,25
110,2020-12-02T00:00:00Z,2,9,7,23
111,2020-12-03T00:00:00Z,2,6,7,19
112,2020-12-04T00:00:00Z,2,7,7,19
113,2020-12-05T00:00:00Z,2,11,6,21
114,2020-12-07T00:00:00Z,1,9,5,19
115,2020-12-08T00:00:00Z,0,10,3,20
116,2020-12-09T00:00:00Z,0,12,2,24
117,2020-12-10T00:00:00Z,1,9,2,22
118,2020-12-11T00:00:00Z,1,9,5,23
119,2020-12-12T00:00:00Z,1,9,6,25
120,2020-12-13T00:00:00Z,1,11,3,28
121,2020-12-14T00:00:00Z,1,14,5,27
122,2020-12-15T00:00:00Z,2,11,4,25
123,2020-12-16T00:00:00Z,2,11,4,24
124,2020-12-17T00:00:00Z,2,8,4,19
125,2020-12-18T00:00:00Z,1,8,4,20
126,2020-12-19T00:00:00Z,1,8,5,23
127,2020-12-20T00:00:00Z,1,10,7,25
128,2020-12-21T00:00:00Z,0,10,6,22
129,2020-12-22T00:00:00Z,0,8,6,20
130,2020-12-23T00:00:00Z,0,7,6,18
131,2020-12-24T00:00:00Z,0,8,6,21
132,2020-12-25T00:00:00Z,1,9,4,21
133,2020-12-26T00:00:00Z,1,8,1,18
134,2020-12-27T00:00:00Z,1,8,1,17
135,2020-12-28T00:00:00Z,1,9,1,20
136,2020-12-29T00:00:00Z,1,10,2,19
137,2020-12-31T00:00:00Z,0,8,1,14
138,2021-01-01T00:00:00Z,0,5,3,13
139,2021-01-02T00:00:00Z,1,5,3,15
140,2021-01-03T00:00:00Z,2,8,7,21
141,2021-01-04T00:00:00Z,2,9,6,19
142,2021-01-05T00:00:00Z,1,8,6,21
143,2021-01-06T00:00:00Z,3,13,7,24
144,2021-01-07T00:00:00Z,2,11,7,22
145,2021-01-08T00:00:00Z,1,5,5,14
146,2021-01-09T00:00:00Z,0,4,4,17
147,2021-01-10T00:00:00Z,1,4,5,21
148,2021-01-11T00:00:00Z,1,6,7,24
149,2021-01-12T00:00:00Z,1,5,4,21
150,2021-01-13T00:00:00Z,0,4,3,15
151,2021-01-14T00:00:00Z,1,6,5,15
152,2021-01-15T00:00:00Z,1,7,6,17
153,2021-01-16T00:00:00Z,1,10,6,19
