,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,20,21,0,40
1,2020-08-13T00:00:00Z,23,24,0,43
2,2020-08-14T00:00:00Z,20,20,0,39
3,2020-08-15T00:00:00Z,19,18,0,41
4,2020-08-16T00:00:00Z,18,19,0,41
5,2020-08-17T00:00:00Z,18,16,0,37
6,2020-08-18T00:00:00Z,20,18,0,38
7,2020-08-19T00:00:00Z,20,18,0,38
8,2020-08-20T00:00:00Z,21,17,0,37
9,2020-08-21T00:00:00Z,20,19,0,47
10,2020-08-22T00:00:00Z,20,17,0,48
11,2020-08-23T00:00:00Z,22,21,0,47
12,2020-08-24T00:00:00Z,21,20,0,41
13,2020-08-25T00:00:00Z,24,26,0,44
14,2020-08-26T00:00:00Z,21,21,0,40
15,2020-08-27T00:00:00Z,21,20,0,39
16,2020-08-28T00:00:00Z,20,20,0,38
17,2020-08-29T00:00:00Z,20,19,0,35
18,2020-08-30T00:00:00Z,20,18,0,36
19,2020-08-31T00:00:00Z,17,16,0,34
20,2020-09-01T00:00:00Z,18,15,1,35
21,2020-09-02T00:00:00Z,15,14,0,29
22,2020-09-03T00:00:00Z,14,16,0,31
23,2020-09-04T00:00:00Z,18,20,0,34
24,2020-09-05T00:00:00Z,20,23,0,37
25,2020-09-06T00:00:00Z,18,21,0,36
26,2020-09-07T00:00:00Z,18,20,0,35
27,2020-09-08T00:00:00Z,15,18,0,30
28,2020-09-09T00:00:00Z,16,16,0,30
29,2020-09-10T00:00:00Z,12,15,0,27
30,2020-09-11T00:00:00Z,12,14,0,28
31,2020-09-12T00:00:00Z,14,12,0,25
32,2020-09-13T00:00:00Z,14,13,0,27
33,2020-09-14T00:00:00Z,13,12,0,24
34,2020-09-15T00:00:00Z,12,17,0,28
35,2020-09-16T00:00:00Z,13,21,0,36
36,2020-09-17T00:00:00Z,10,19,0,38
37,2020-09-18T00:00:00Z,13,21,0,38
38,2020-09-19T00:00:00Z,13,19,0,38
39,2020-09-20T00:00:00Z,16,20,0,40
40,2020-09-21T00:00:00Z,17,20,0,43
41,2020-09-22T00:00:00Z,18,18,0,39
42,2020-09-23T00:00:00Z,15,15,0,33
43,2020-09-24T00:00:00Z,16,19,0,40
44,2020-09-25T00:00:00Z,13,19,0,33
45,2020-09-26T00:00:00Z,14,21,0,35
46,2020-09-27T00:00:00Z,14,21,0,35
47,2020-09-28T00:00:00Z,13,21,0,34
48,2020-09-29T00:00:00Z,11,23,0,36
49,2020-09-30T00:00:00Z,11,22,0,39
50,2020-10-01T00:00:00Z,9,21,0,37
51,2020-10-02T00:00:00Z,9,18,0,33
52,2020-10-03T00:00:00Z,8,20,0,34
53,2020-10-04T00:00:00Z,7,20,0,32
54,2020-10-05T00:00:00Z,7,18,0,32
55,2020-10-06T00:00:00Z,10,23,0,33
56,2020-10-07T00:00:00Z,11,20,0,32
57,2020-10-08T00:00:00Z,13,19,0,33
58,2020-10-09T00:00:00Z,10,15,0,32
59,2020-10-10T00:00:00Z,13,15,0,33
60,2020-10-11T00:00:00Z,13,15,0,32
61,2020-10-12T00:00:00Z,10,15,0,30
62,2020-10-13T00:00:00Z,8,19,0,32
63,2020-10-14T00:00:00Z,10,21,0,33
