,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,0,0,3
1,2020-08-13T00:00:00Z,0,0,0,2
2,2020-08-14T00:00:00Z,0,1,0,3
3,2020-08-15T00:00:00Z,0,1,0,2
4,2020-08-16T00:00:00Z,0,1,0,2
5,2020-08-17T00:00:00Z,0,1,0,2
6,2020-08-18T00:00:00Z,0,1,0,2
7,2020-08-19T00:00:00Z,0,1,0,3
8,2020-08-20T00:00:00Z,0,2,1,4
9,2020-08-21T00:00:00Z,0,3,1,4
10,2020-08-22T00:00:00Z,0,2,0,3
11,2020-08-23T00:00:00Z,0,2,0,4
12,2020-08-24T00:00:00Z,0,3,0,6
13,2020-08-25T00:00:00Z,0,2,0,7
14,2020-08-26T00:00:00Z,0,2,0,6
15,2020-08-27T00:00:00Z,0,2,0,6
16,2020-08-28T00:00:00Z,0,0,0,4
17,2020-08-29T00:00:00Z,0,0,0,2
18,2020-08-30T00:00:00Z,0,0,0,4
19,2020-08-31T00:00:00Z,0,0,0,6
20,2020-09-01T00:00:00Z,0,1,0,6
21,2020-09-02T00:00:00Z,0,3,0,8
22,2020-09-03T00:00:00Z,0,4,0,6
23,2020-09-04T00:00:00Z,0,4,0,8
24,2020-09-05T00:00:00Z,0,3,0,7
25,2020-09-06T00:00:00Z,0,3,0,6
26,2020-09-07T00:00:00Z,0,2,0,5
27,2020-09-08T00:00:00Z,0,2,0,6
28,2020-09-09T00:00:00Z,0,2,0,6
29,2020-09-10T00:00:00Z,0,1,0,6
30,2020-09-11T00:00:00Z,0,0,0,8
31,2020-09-12T00:00:00Z,0,1,0,9
32,2020-09-13T00:00:00Z,0,2,0,11
33,2020-09-14T00:00:00Z,0,2,0,8
34,2020-09-15T00:00:00Z,0,2,0,6
35,2020-09-16T00:00:00Z,0,2,0,6
36,2020-09-17T00:00:00Z,1,0,0,2
37,2020-09-18T00:00:00Z,1,0,0,2
38,2020-09-19T00:00:00Z,1,0,0,2
39,2020-09-20T00:00:00Z,1,1,0,4
40,2020-09-21T00:00:00Z,0,1,0,3
41,2020-09-22T00:00:00Z,0,2,0,5
42,2020-09-23T00:00:00Z,0,4,0,6
43,2020-09-24T00:00:00Z,0,5,1,10
44,2020-09-25T00:00:00Z,0,3,0,7
45,2020-09-26T00:00:00Z,0,4,1,8
46,2020-09-27T00:00:00Z,0,2,1,5
47,2020-09-28T00:00:00Z,0,1,1,2
48,2020-09-29T00:00:00Z,0,1,0,4
49,2020-09-30T00:00:00Z,0,1,0,5
50,2020-10-01T00:00:00Z,0,1,0,9
51,2020-10-02T00:00:00Z,0,1,0,8
52,2020-10-03T00:00:00Z,0,0,0,7
53,2020-10-04T00:00:00Z,0,0,0,7
54,2020-10-05T00:00:00Z,0,0,0,6
55,2020-10-06T00:00:00Z,0,0,0,5
56,2020-10-07T00:00:00Z,0,1,0,6
57,2020-10-08T00:00:00Z,0,4,0,10
58,2020-10-09T00:00:00Z,0,5,0,10
59,2020-10-10T00:00:00Z,0,3,0,9
60,2020-10-11T00:00:00Z,0,5,0,9
