,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,6,21,3,26
1,2020-08-13T00:00:00Z,6,21,3,25
2,2020-08-14T00:00:00Z,11,22,2,25
3,2020-08-15T00:00:00Z,15,18,2,24
4,2020-08-16T00:00:00Z,18,24,2,31
5,2020-08-17T00:00:00Z,19,24,4,37
6,2020-08-18T00:00:00Z,14,22,5,39
7,2020-08-19T00:00:00Z,11,23,5,39
8,2020-08-20T00:00:00Z,6,20,5,35
9,2020-08-21T00:00:00Z,4,21,3,33
10,2020-08-22T00:00:00Z,4,17,2,28
11,2020-08-23T00:00:00Z,3,19,1,30
12,2020-08-24T00:00:00Z,4,19,1,25
13,2020-08-25T00:00:00Z,6,23,0,26
14,2020-08-26T00:00:00Z,6,21,1,29
15,2020-08-27T00:00:00Z,6,20,1,27
16,2020-08-28T00:00:00Z,6,19,1,25
17,2020-08-29T00:00:00Z,3,11,0,16
18,2020-08-30T00:00:00Z,3,13,0,17
19,2020-08-31T00:00:00Z,3,14,0,17
20,2020-09-01T00:00:00Z,3,19,0,22
21,2020-09-02T00:00:00Z,2,18,0,22
22,2020-09-03T00:00:00Z,1,16,0,23
23,2020-09-04T00:00:00Z,3,14,0,21
24,2020-09-05T00:00:00Z,4,15,1,23
25,2020-09-06T00:00:00Z,6,15,1,23
26,2020-09-07T00:00:00Z,9,20,1,31
27,2020-09-08T00:00:00Z,9,22,1,30
28,2020-09-09T00:00:00Z,5,18,1,27
29,2020-09-10T00:00:00Z,6,14,0,25
30,2020-09-11T00:00:00Z,6,13,1,24
31,2020-09-12T00:00:00Z,5,11,1,18
32,2020-09-13T00:00:00Z,6,12,1,18
33,2020-09-14T00:00:00Z,9,20,1,27
34,2020-09-15T00:00:00Z,8,23,1,29
35,2020-09-16T00:00:00Z,7,23,2,28
36,2020-09-17T00:00:00Z,6,21,2,26
37,2020-09-18T00:00:00Z,5,20,2,23
38,2020-09-19T00:00:00Z,5,16,2,17
39,2020-09-20T00:00:00Z,9,18,3,22
40,2020-09-21T00:00:00Z,7,18,2,24
41,2020-09-22T00:00:00Z,7,20,1,27
42,2020-09-23T00:00:00Z,7,21,1,27
43,2020-09-24T00:00:00Z,4,15,0,23
44,2020-09-25T00:00:00Z,2,11,0,19
45,2020-09-26T00:00:00Z,1,8,0,15
46,2020-09-27T00:00:00Z,3,9,1,18
47,2020-09-28T00:00:00Z,3,14,1,24
48,2020-09-29T00:00:00Z,3,11,1,24
49,2020-09-30T00:00:00Z,4,9,0,23
50,2020-10-01T00:00:00Z,2,8,0,21
51,2020-10-02T00:00:00Z,2,7,1,14
52,2020-10-03T00:00:00Z,2,7,1,15
53,2020-10-04T00:00:00Z,2,8,1,17
54,2020-10-05T00:00:00Z,6,15,2,30
55,2020-10-06T00:00:00Z,8,20,2,34
56,2020-10-07T00:00:00Z,8,24,3,37
57,2020-10-08T00:00:00Z,7,24,4,33
58,2020-10-09T00:00:00Z,5,19,4,25
59,2020-10-10T00:00:00Z,4,17,3,25
60,2020-10-11T00:00:00Z,5,18,1,27
61,2020-10-12T00:00:00Z,5,19,1,28
62,2020-10-13T00:00:00Z,5,19,0,31
63,2020-10-14T00:00:00Z,4,17,0,28
64,2020-10-15T00:00:00Z,3,13,0,26
65,2020-10-16T00:00:00Z,3,11,0,20
66,2020-10-17T00:00:00Z,4,10,0,19
67,2020-10-18T00:00:00Z,5,12,2,20
68,2020-10-19T00:00:00Z,9,15,2,26
69,2020-10-20T00:00:00Z,9,18,4,29
70,2020-10-21T00:00:00Z,10,19,5,30
71,2020-10-22T00:00:00Z,6,16,4,25
72,2020-10-23T00:00:00Z,6,14,4,23
73,2020-10-24T00:00:00Z,5,7,2,15
74,2020-10-25T00:00:00Z,4,8,0,18
75,2020-10-26T00:00:00Z,4,10,1,20
76,2020-10-27T00:00:00Z,4,11,1,21
77,2020-10-29T00:00:00Z,3,12,1,24
78,2020-10-30T00:00:00Z,3,13,1,24
79,2020-10-31T00:00:00Z,2,8,0,13
80,2020-11-01T00:00:00Z,3,13,0,17
81,2020-11-02T00:00:00Z,3,14,0,19
82,2020-11-03T00:00:00Z,3,10,0,16
83,2020-11-04T00:00:00Z,3,12,2,19
84,2020-11-05T00:00:00Z,4,16,3,22
85,2020-11-06T00:00:00Z,2,12,3,14
86,2020-11-07T00:00:00Z,3,10,2,11
87,2020-11-08T00:00:00Z,4,11,0,16
88,2020-11-09T00:00:00Z,5,12,0,18
89,2020-11-10T00:00:00Z,6,11,0,17
90,2020-11-11T00:00:00Z,6,10,0,17
91,2020-11-12T00:00:00Z,8,9,0,17
92,2020-11-13T00:00:00Z,6,6,0,14
93,2020-11-14T00:00:00Z,7,7,0,14
94,2020-11-15T00:00:00Z,7,9,0,16
95,2020-11-16T00:00:00Z,7,11,0,20
96,2020-11-17T00:00:00Z,6,15,1,25
97,2020-11-18T00:00:00Z,4,14,1,24
98,2020-11-19T00:00:00Z,1,10,1,22
99,2020-11-20T00:00:00Z,1,7,1,18
100,2020-11-21T00:00:00Z,1,4,0,15
101,2020-11-23T00:00:00Z,3,7,0,19
102,2020-11-24T00:00:00Z,5,10,0,20
103,2020-11-25T00:00:00Z,5,11,0,20
104,2020-11-26T00:00:00Z,6,15,0,26
105,2020-11-27T00:00:00Z,1,13,0,21
106,2020-11-28T00:00:00Z,1,12,1,22
107,2020-11-29T00:00:00Z,3,10,1,22
108,2020-11-30T00:00:00Z,3,9,1,27
109,2020-12-01T00:00:00Z,7,12,3,26
110,2020-12-02T00:00:00Z,6,11,2,22
111,2020-12-03T00:00:00Z,3,11,2,19
112,2020-12-04T00:00:00Z,1,15,3,21
113,2020-12-05T00:00:00Z,1,14,2,19
114,2020-12-07T00:00:00Z,3,12,2,21
115,2020-12-08T00:00:00Z,4,13,1,22
116,2020-12-09T00:00:00Z,7,17,2,26
117,2020-12-10T00:00:00Z,6,18,1,24
118,2020-12-11T00:00:00Z,5,14,1,19
119,2020-12-12T00:00:00Z,3,15,1,19
120,2020-12-13T00:00:00Z,0,14,1,19
121,2020-12-14T00:00:00Z,1,12,0,15
122,2020-12-15T00:00:00Z,3,11,0,15
123,2020-12-16T00:00:00Z,4,9,1,17
124,2020-12-17T00:00:00Z,5,8,0,15
125,2020-12-18T00:00:00Z,5,9,1,16
126,2020-12-19T00:00:00Z,5,9,1,16
127,2020-12-20T00:00:00Z,5,9,1,16
128,2020-12-21T00:00:00Z,2,12,1,19
129,2020-12-22T00:00:00Z,2,11,0,17
130,2020-12-23T00:00:00Z,3,12,0,19
131,2020-12-24T00:00:00Z,6,13,0,18
132,2020-12-25T00:00:00Z,6,14,1,19
133,2020-12-26T00:00:00Z,5,14,2,20
134,2020-12-27T00:00:00Z,5,16,3,24
135,2020-12-28T00:00:00Z,7,20,3,29
136,2020-12-29T00:00:00Z,9,26,4,34
137,2020-12-31T00:00:00Z,6,22,4,30
138,2021-01-01T00:00:00Z,6,22,4,30
139,2021-01-02T00:00:00Z,7,21,3,29
140,2021-01-03T00:00:00Z,6,15,3,28
141,2021-01-04T00:00:00Z,7,18,4,32
142,2021-01-05T00:00:00Z,4,18,5,31
143,2021-01-06T00:00:00Z,5,21,5,34
144,2021-01-07T00:00:00Z,8,23,5,33
145,2021-01-08T00:00:00Z,4,17,3,26
146,2021-01-09T00:00:00Z,6,16,4,26
147,2021-01-10T00:00:00Z,3,12,3,21
148,2021-01-11T00:00:00Z,4,13,2,18
149,2021-01-12T00:00:00Z,6,15,1,22
150,2021-01-13T00:00:00Z,7,19,2,29
151,2021-01-14T00:00:00Z,10,24,4,34
152,2021-01-15T00:00:00Z,10,22,4,34
153,2021-01-16T00:00:00Z,11,20,4,31
154,2021-01-17T00:00:00Z,12,20,2,30
155,2021-01-18T00:00:00Z,14,23,2,32
156,2021-01-19T00:00:00Z,9,21,1,28
157,2021-01-20T00:00:00Z,6,16,1,28
158,2021-01-21T00:00:00Z,6,13,0,25
159,2021-01-22T00:00:00Z,4,12,0,25
160,2021-01-23T00:00:00Z,3,12,1,22
161,2021-01-24T00:00:00Z,4,18,2,23
162,2021-01-25T00:00:00Z,5,20,3,26
163,2021-01-26T00:00:00Z,4,13,1,19
164,2021-01-27T00:00:00Z,5,14,2,24
165,2021-01-28T00:00:00Z,5,18,2,28
166,2021-01-29T00:00:00Z,5,17,1,28
167,2021-01-30T00:00:00Z,3,14,1,24
168,2021-01-31T00:00:00Z,3,11,1,21
169,2021-02-01T00:00:00Z,4,10,1,20
170,2021-02-02T00:00:00Z,3,9,0,20
171,2021-02-03T00:00:00Z,5,18,1,26
172,2021-02-04T00:00:00Z,7,17,2,23
173,2021-02-05T00:00:00Z,8,18,2,21
174,2021-02-06T00:00:00Z,7,17,2,22
175,2021-02-07T00:00:00Z,11,21,2,29
176,2021-02-08T00:00:00Z,8,20,2,28
177,2021-02-09T00:00:00Z,6,19,1,27
178,2021-02-10T00:00:00Z,6,19,2,27
179,2021-02-11T00:00:00Z,6,17,1,27
180,2021-02-12T00:00:00Z,8,16,1,26
181,2021-02-13T00:00:00Z,6,16,1,22
182,2021-02-14T00:00:00Z,6,13,1,23
183,2021-02-15T00:00:00Z,7,15,2,26
184,2021-02-16T00:00:00Z,7,15,2,28
185,2021-02-17T00:00:00Z,8,20,3,30
186,2021-02-18T00:00:00Z,9,25,3,35
187,2021-02-19T00:00:00Z,7,22,1,30
188,2021-02-20T00:00:00Z,9,21,1,28
189,2021-02-21T00:00:00Z,9,23,2,30
190,2021-02-22T00:00:00Z,8,24,1,29
191,2021-02-24T00:00:00Z,14,42,4,48
192,2021-02-25T00:00:00Z,5,14,2,21
193,2021-02-26T00:00:00Z,4,13,2,20
194,2021-02-27T00:00:00Z,3,6,1,14
195,2021-03-01T00:00:00Z,5,10,1,18
196,2021-03-02T00:00:00Z,10,22,2,37
197,2021-03-03T00:00:00Z,5,13,0,19
198,2021-03-04T00:00:00Z,6,18,1,25
199,2021-03-05T00:00:00Z,5,15,2,24
200,2021-03-06T00:00:00Z,7,16,2,25
201,2021-03-07T00:00:00Z,10,16,2,28
202,2021-03-08T00:00:00Z,10,17,2,26
203,2021-03-09T00:00:00Z,10,13,1,25
204,2021-03-10T00:00:00Z,9,12,0,24
205,2021-03-11T00:00:00Z,8,9,1,20
206,2021-03-12T00:00:00Z,7,9,1,18
