,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,3,0,9
1,2020-08-13T00:00:00Z,2,6,1,12
2,2020-08-14T00:00:00Z,1,5,1,11
3,2020-08-15T00:00:00Z,3,9,1,15
4,2020-08-16T00:00:00Z,4,9,1,15
5,2020-08-17T00:00:00Z,4,9,1,15
6,2020-08-18T00:00:00Z,5,10,3,16
7,2020-08-19T00:00:00Z,7,11,3,18
8,2020-08-20T00:00:00Z,6,11,3,18
9,2020-08-21T00:00:00Z,6,10,3,17
10,2020-08-22T00:00:00Z,7,11,2,18
11,2020-08-23T00:00:00Z,7,11,3,17
12,2020-08-24T00:00:00Z,5,9,2,15
13,2020-08-25T00:00:00Z,4,12,3,16
14,2020-08-26T00:00:00Z,6,13,3,18
15,2020-08-27T00:00:00Z,7,15,4,20
16,2020-08-28T00:00:00Z,7,15,3,19
17,2020-08-29T00:00:00Z,4,13,4,14
18,2020-08-30T00:00:00Z,4,14,5,15
19,2020-08-31T00:00:00Z,3,12,4,15
20,2020-09-01T00:00:00Z,3,14,3,18
21,2020-09-02T00:00:00Z,2,12,4,15
22,2020-09-03T00:00:00Z,2,9,3,13
23,2020-09-04T00:00:00Z,1,6,2,11
24,2020-09-05T00:00:00Z,1,4,2,8
25,2020-09-06T00:00:00Z,0,2,1,7
26,2020-09-07T00:00:00Z,0,2,1,6
27,2020-09-08T00:00:00Z,0,5,3,8
28,2020-09-09T00:00:00Z,1,8,4,11
29,2020-09-10T00:00:00Z,1,9,4,12
30,2020-09-11T00:00:00Z,2,11,5,15
31,2020-09-12T00:00:00Z,2,7,2,10
32,2020-09-13T00:00:00Z,2,7,3,11
33,2020-09-14T00:00:00Z,3,8,3,11
34,2020-09-15T00:00:00Z,2,8,4,11
35,2020-09-16T00:00:00Z,2,5,3,8
36,2020-09-17T00:00:00Z,2,8,3,11
37,2020-09-18T00:00:00Z,2,8,3,11
38,2020-09-19T00:00:00Z,3,7,3,10
39,2020-09-20T00:00:00Z,0,2,2,6
40,2020-09-21T00:00:00Z,4,4,2,11
41,2020-09-22T00:00:00Z,4,4,1,10
42,2020-09-23T00:00:00Z,4,4,1,10
43,2020-09-24T00:00:00Z,5,6,2,12
44,2020-09-25T00:00:00Z,2,7,1,9
45,2020-09-26T00:00:00Z,4,7,0,10
46,2020-09-27T00:00:00Z,2,4,1,8
47,2020-09-28T00:00:00Z,4,7,2,13
48,2020-09-29T00:00:00Z,4,6,1,11
49,2020-09-30T00:00:00Z,4,5,1,11
50,2020-10-01T00:00:00Z,3,7,1,13
51,2020-10-02T00:00:00Z,3,6,1,10
52,2020-10-03T00:00:00Z,2,6,1,8
53,2020-10-04T00:00:00Z,2,3,0,5
54,2020-10-05T00:00:00Z,2,2,0,3
55,2020-10-06T00:00:00Z,1,3,1,7
56,2020-10-07T00:00:00Z,1,3,1,7
57,2020-10-08T00:00:00Z,1,4,1,7
58,2020-10-09T00:00:00Z,3,4,1,9
59,2020-10-10T00:00:00Z,3,3,0,7
60,2020-10-11T00:00:00Z,4,3,0,7
61,2020-10-12T00:00:00Z,6,2,0,7
62,2020-10-13T00:00:00Z,5,4,1,8
63,2020-10-14T00:00:00Z,4,4,1,7
64,2020-10-15T00:00:00Z,4,5,1,8
65,2020-10-16T00:00:00Z,5,5,1,9
66,2020-10-17T00:00:00Z,4,3,0,7
67,2020-10-18T00:00:00Z,4,3,0,6
68,2020-10-19T00:00:00Z,3,2,0,5
69,2020-10-20T00:00:00Z,3,4,0,6
70,2020-10-21T00:00:00Z,3,4,0,5
71,2020-10-22T00:00:00Z,3,5,0,8
72,2020-10-23T00:00:00Z,5,5,0,7
73,2020-10-24T00:00:00Z,2,5,0,10
74,2020-10-25T00:00:00Z,2,3,0,9
75,2020-10-26T00:00:00Z,1,1,0,6
76,2020-10-27T00:00:00Z,1,1,0,5
77,2020-10-29T00:00:00Z,0,2,0,4
78,2020-10-30T00:00:00Z,0,3,1,4
79,2020-10-31T00:00:00Z,0,3,1,5
80,2020-11-01T00:00:00Z,0,3,1,5
81,2020-11-02T00:00:00Z,2,3,1,6
82,2020-11-03T00:00:00Z,3,1,0,6
83,2020-11-04T00:00:00Z,3,1,0,6
84,2020-11-05T00:00:00Z,4,2,0,7
85,2020-11-06T00:00:00Z,7,6,0,11
86,2020-11-07T00:00:00Z,6,8,0,11
87,2020-11-08T00:00:00Z,6,9,0,13
88,2020-11-09T00:00:00Z,6,9,0,12
89,2020-11-10T00:00:00Z,5,11,0,15
90,2020-11-11T00:00:00Z,4,7,0,11
91,2020-11-12T00:00:00Z,3,6,2,9
92,2020-11-13T00:00:00Z,2,6,2,8
93,2020-11-14T00:00:00Z,3,7,3,9
94,2020-11-15T00:00:00Z,2,6,3,8
95,2020-11-16T00:00:00Z,5,6,2,9
96,2020-11-17T00:00:00Z,4,4,1,6
97,2020-11-18T00:00:00Z,4,6,0,7
98,2020-11-19T00:00:00Z,3,4,0,9
99,2020-11-20T00:00:00Z,3,4,0,8
