,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,1,0,3
1,2020-08-13T00:00:00Z,0,0,0,2
2,2020-08-14T00:00:00Z,0,0,0,1
3,2020-08-18T00:00:00Z,0,0,0,1
4,2020-08-19T00:00:00Z,0,0,0,1
5,2020-08-20T00:00:00Z,1,0,0,2
6,2020-08-21T00:00:00Z,1,0,0,2
7,2020-08-22T00:00:00Z,1,0,0,2
8,2020-08-23T00:00:00Z,1,0,0,1
9,2020-08-24T00:00:00Z,1,0,0,1
10,2020-08-25T00:00:00Z,0,1,1,1
11,2020-08-26T00:00:00Z,0,1,1,1
12,2020-08-27T00:00:00Z,1,1,1,2
13,2020-08-28T00:00:00Z,1,2,1,3
14,2020-08-29T00:00:00Z,1,2,1,3
15,2020-08-30T00:00:00Z,1,2,0,3
16,2020-08-31T00:00:00Z,1,2,0,3
17,2020-09-01T00:00:00Z,0,2,0,2
18,2020-09-02T00:00:00Z,0,1,0,1
19,2020-09-04T00:00:00Z,0,1,0,1
20,2020-09-05T00:00:00Z,0,1,0,1
21,2020-09-06T00:00:00Z,1,2,0,2
22,2020-09-07T00:00:00Z,1,2,0,2
23,2020-09-08T00:00:00Z,2,3,1,3
24,2020-09-09T00:00:00Z,2,3,1,3
25,2020-09-10T00:00:00Z,3,4,1,4
26,2020-09-11T00:00:00Z,2,4,1,4
27,2020-09-12T00:00:00Z,2,4,1,4
28,2020-09-13T00:00:00Z,3,4,0,4
29,2020-09-14T00:00:00Z,2,3,0,3
30,2020-09-15T00:00:00Z,2,3,0,3
31,2020-09-16T00:00:00Z,1,1,0,1
32,2020-09-17T00:00:00Z,1,1,0,1
33,2020-09-22T00:00:00Z,0,1,1,1
34,2020-09-23T00:00:00Z,0,1,1,1
35,2020-09-24T00:00:00Z,0,1,1,1
36,2020-09-25T00:00:00Z,0,1,1,1
37,2020-09-26T00:00:00Z,0,1,1,1
38,2020-09-29T00:00:00Z,0,1,0,2
39,2020-09-30T00:00:00Z,0,1,0,2
40,2020-10-01T00:00:00Z,0,1,0,2
41,2020-10-02T00:00:00Z,0,1,0,2
42,2020-10-03T00:00:00Z,0,1,0,2
43,2020-10-05T00:00:00Z,1,1,0,1
44,2020-10-06T00:00:00Z,1,1,0,1
45,2020-10-07T00:00:00Z,1,1,0,1
46,2020-10-08T00:00:00Z,1,1,0,1
47,2020-10-09T00:00:00Z,1,1,0,1
48,2020-10-10T00:00:00Z,1,2,0,2
49,2020-10-11T00:00:00Z,1,2,0,2
50,2020-10-12T00:00:00Z,1,2,0,2
51,2020-10-13T00:00:00Z,1,2,0,2
52,2020-10-14T00:00:00Z,1,1,0,1
53,2020-10-19T00:00:00Z,0,0,0,1
54,2020-10-20T00:00:00Z,0,0,0,1
55,2020-10-21T00:00:00Z,0,0,0,1
56,2020-10-22T00:00:00Z,0,0,0,1
57,2020-10-23T00:00:00Z,0,0,0,1
58,2020-10-27T00:00:00Z,0,0,1,1
59,2020-10-29T00:00:00Z,0,0,1,1
60,2020-10-30T00:00:00Z,0,0,1,1
61,2020-10-31T00:00:00Z,0,1,1,2
62,2020-11-01T00:00:00Z,0,1,0,1
63,2020-11-02T00:00:00Z,0,2,0,2
64,2020-11-03T00:00:00Z,0,2,1,2
65,2020-11-04T00:00:00Z,1,3,1,3
66,2020-11-05T00:00:00Z,1,3,1,3
67,2020-11-06T00:00:00Z,1,2,1,2
68,2020-11-07T00:00:00Z,1,2,1,2
69,2020-11-10T00:00:00Z,0,1,1,1
70,2020-11-11T00:00:00Z,0,1,1,1
71,2020-11-12T00:00:00Z,0,1,1,1
72,2020-11-13T00:00:00Z,1,2,1,2
73,2020-11-14T00:00:00Z,1,2,1,2
74,2020-11-15T00:00:00Z,1,1,0,1
75,2020-11-16T00:00:00Z,1,1,0,1
76,2020-11-17T00:00:00Z,1,1,0,1
77,2020-11-18T00:00:00Z,1,2,1,2
78,2020-11-19T00:00:00Z,0,1,1,1
79,2020-11-20T00:00:00Z,0,1,1,1
80,2020-11-21T00:00:00Z,1,2,1,2
81,2020-11-23T00:00:00Z,1,2,0,2
82,2020-11-24T00:00:00Z,1,2,0,2
83,2020-11-25T00:00:00Z,1,2,0,2
84,2020-11-26T00:00:00Z,0,1,0,1
85,2020-12-07T00:00:00Z,1,1,0,1
86,2020-12-08T00:00:00Z,1,1,0,1
87,2020-12-09T00:00:00Z,1,1,0,1
88,2020-12-10T00:00:00Z,1,1,0,1
89,2020-12-14T00:00:00Z,0,0,0,1
90,2020-12-15T00:00:00Z,0,0,0,1
91,2020-12-16T00:00:00Z,0,1,1,2
92,2020-12-17T00:00:00Z,0,1,1,2
93,2020-12-18T00:00:00Z,0,1,1,1
94,2020-12-19T00:00:00Z,0,1,1,1
95,2020-12-20T00:00:00Z,0,1,1,1
96,2020-12-23T00:00:00Z,0,1,0,1
97,2020-12-24T00:00:00Z,0,1,0,1
98,2020-12-25T00:00:00Z,0,1,0,1
99,2020-12-26T00:00:00Z,0,1,0,1
100,2020-12-27T00:00:00Z,0,1,0,1
101,2020-12-28T00:00:00Z,0,1,0,1
102,2020-12-29T00:00:00Z,0,1,0,1
103,2021-01-03T00:00:00Z,0,0,1,1
104,2021-01-04T00:00:00Z,1,0,2,2
105,2021-01-05T00:00:00Z,1,0,2,2
106,2021-01-06T00:00:00Z,1,0,2,2
107,2021-01-07T00:00:00Z,1,0,2,2
108,2021-01-08T00:00:00Z,1,0,1,1
109,2021-01-09T00:00:00Z,1,0,1,1
110,2021-01-11T00:00:00Z,0,1,0,1
111,2021-01-12T00:00:00Z,0,1,0,1
112,2021-01-13T00:00:00Z,0,2,0,2
113,2021-01-14T00:00:00Z,0,2,0,2
114,2021-01-15T00:00:00Z,0,1,0,1
115,2021-01-19T00:00:00Z,0,0,0,1
116,2021-01-20T00:00:00Z,0,0,0,1
117,2021-01-21T00:00:00Z,0,1,0,2
118,2021-01-22T00:00:00Z,0,1,0,1
119,2021-01-23T00:00:00Z,0,1,0,1
120,2021-01-24T00:00:00Z,0,2,1,2
121,2021-01-25T00:00:00Z,0,2,1,2
122,2021-01-26T00:00:00Z,0,2,1,3
123,2021-01-27T00:00:00Z,0,2,1,3
124,2021-01-28T00:00:00Z,0,1,0,2
125,2021-01-29T00:00:00Z,0,1,0,1
126,2021-01-30T00:00:00Z,0,1,0,1
127,2021-01-31T00:00:00Z,0,1,0,1
128,2021-02-04T00:00:00Z,0,1,0,1
129,2021-02-05T00:00:00Z,0,1,0,1
130,2021-02-06T00:00:00Z,0,1,0,1
131,2021-02-07T00:00:00Z,0,1,0,1
132,2021-02-09T00:00:00Z,0,1,0,1
133,2021-02-10T00:00:00Z,0,1,0,1
134,2021-02-11T00:00:00Z,0,1,0,1
135,2021-02-12T00:00:00Z,0,1,0,1
136,2021-02-16T00:00:00Z,0,1,1,1
137,2021-02-17T00:00:00Z,0,1,1,1
138,2021-02-18T00:00:00Z,0,1,1,1
139,2021-02-19T00:00:00Z,1,2,1,2
140,2021-02-20T00:00:00Z,1,2,1,2
141,2021-02-21T00:00:00Z,1,1,0,1
142,2021-02-22T00:00:00Z,1,1,0,1
143,2021-02-24T00:00:00Z,2,2,0,2
144,2021-02-25T00:00:00Z,0,0,0,1
145,2021-02-26T00:00:00Z,0,0,0,1
146,2021-02-27T00:00:00Z,0,0,0,1
147,2021-03-01T00:00:00Z,0,1,0,1
148,2021-03-02T00:00:00Z,0,2,0,2
149,2021-03-03T00:00:00Z,1,3,1,3
150,2021-03-04T00:00:00Z,1,3,1,3
151,2021-03-05T00:00:00Z,1,3,1,3
152,2021-03-06T00:00:00Z,1,2,1,2
153,2021-03-07T00:00:00Z,1,1,0,1
154,2021-03-08T00:00:00Z,1,1,0,2
155,2021-03-09T00:00:00Z,0,1,0,2
156,2021-03-10T00:00:00Z,0,1,0,2
157,2021-03-11T00:00:00Z,0,1,0,2
158,2021-03-12T00:00:00Z,1,2,0,3
159,2021-03-13T00:00:00Z,1,2,0,3
160,2021-03-14T00:00:00Z,1,1,0,1
161,2021-03-15T00:00:00Z,1,1,0,1
