,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,2,4,2,7
1,2020-08-13T00:00:00Z,2,7,3,10
2,2020-08-14T00:00:00Z,2,7,2,9
3,2020-08-15T00:00:00Z,2,7,1,9
4,2020-08-16T00:00:00Z,1,8,3,9
5,2020-08-17T00:00:00Z,1,8,2,8
6,2020-08-18T00:00:00Z,1,9,2,9
7,2020-08-19T00:00:00Z,1,10,2,10
8,2020-08-20T00:00:00Z,1,9,1,10
9,2020-08-21T00:00:00Z,1,7,0,8
10,2020-08-22T00:00:00Z,2,6,0,7
11,2020-08-23T00:00:00Z,2,5,0,6
12,2020-08-24T00:00:00Z,2,7,1,7
13,2020-08-25T00:00:00Z,1,7,2,8
14,2020-08-26T00:00:00Z,0,7,3,8
15,2020-08-27T00:00:00Z,0,6,4,8
16,2020-08-28T00:00:00Z,0,5,3,7
17,2020-08-29T00:00:00Z,0,5,3,7
18,2020-08-30T00:00:00Z,0,4,2,5
19,2020-08-31T00:00:00Z,0,3,1,4
20,2020-09-01T00:00:00Z,2,5,0,5
21,2020-09-02T00:00:00Z,2,6,0,6
22,2020-09-03T00:00:00Z,2,6,0,6
23,2020-09-04T00:00:00Z,2,5,0,5
24,2020-09-05T00:00:00Z,3,5,0,5
25,2020-09-06T00:00:00Z,3,6,1,7
26,2020-09-07T00:00:00Z,3,4,1,5
27,2020-09-08T00:00:00Z,2,4,0,5
28,2020-09-09T00:00:00Z,1,4,1,5
29,2020-09-10T00:00:00Z,2,5,1,6
30,2020-09-11T00:00:00Z,2,6,2,7
31,2020-09-12T00:00:00Z,2,5,1,6
32,2020-09-13T00:00:00Z,2,5,1,6
33,2020-09-14T00:00:00Z,2,6,1,7
34,2020-09-15T00:00:00Z,2,4,0,4
35,2020-09-16T00:00:00Z,2,4,0,5
36,2020-09-17T00:00:00Z,1,5,1,7
37,2020-09-18T00:00:00Z,2,5,1,8
38,2020-09-19T00:00:00Z,2,5,1,9
39,2020-09-20T00:00:00Z,1,8,1,12
40,2020-09-21T00:00:00Z,1,9,1,13
41,2020-09-22T00:00:00Z,0,5,1,8
42,2020-09-23T00:00:00Z,0,5,2,7
43,2020-09-24T00:00:00Z,0,5,2,7
44,2020-09-25T00:00:00Z,1,5,1,8
45,2020-09-26T00:00:00Z,1,5,1,8
46,2020-09-27T00:00:00Z,1,5,1,7
47,2020-09-28T00:00:00Z,1,4,1,5
48,2020-09-29T00:00:00Z,1,3,1,5
49,2020-09-30T00:00:00Z,1,3,1,5
50,2020-10-01T00:00:00Z,1,4,1,6
51,2020-10-02T00:00:00Z,2,5,1,7
52,2020-10-03T00:00:00Z,1,3,0,3
53,2020-10-04T00:00:00Z,1,3,1,3
54,2020-10-05T00:00:00Z,1,3,1,4
55,2020-10-06T00:00:00Z,0,2,1,3
56,2020-10-07T00:00:00Z,0,2,1,2
57,2020-10-08T00:00:00Z,0,1,0,1
58,2020-10-10T00:00:00Z,0,2,0,2
59,2020-10-11T00:00:00Z,0,2,0,2
