,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,7,2,0,13
1,2020-08-13T00:00:00Z,8,1,1,13
2,2020-08-14T00:00:00Z,10,1,1,14
3,2020-08-15T00:00:00Z,10,1,0,15
4,2020-08-16T00:00:00Z,10,1,0,16
5,2020-08-17T00:00:00Z,7,1,0,11
6,2020-08-18T00:00:00Z,3,0,0,7
7,2020-08-19T00:00:00Z,3,0,0,7
8,2020-08-20T00:00:00Z,6,0,0,8
9,2020-08-21T00:00:00Z,4,0,0,7
10,2020-08-22T00:00:00Z,4,0,0,5
11,2020-08-23T00:00:00Z,3,0,0,4
12,2020-08-24T00:00:00Z,1,0,0,1
13,2020-08-25T00:00:00Z,1,0,0,2
14,2020-08-26T00:00:00Z,1,0,0,2
15,2020-08-27T00:00:00Z,2,0,0,5
16,2020-08-28T00:00:00Z,2,0,0,4
17,2020-08-29T00:00:00Z,2,1,1,5
18,2020-08-30T00:00:00Z,3,2,1,5
19,2020-08-31T00:00:00Z,3,2,1,5
20,2020-09-01T00:00:00Z,2,1,1,3
21,2020-09-02T00:00:00Z,2,0,0,2
22,2020-09-03T00:00:00Z,3,0,0,3
23,2020-09-04T00:00:00Z,4,0,0,4
24,2020-09-05T00:00:00Z,4,0,0,4
25,2020-09-06T00:00:00Z,5,0,0,5
26,2020-09-07T00:00:00Z,7,0,0,8
27,2020-09-08T00:00:00Z,7,0,0,9
28,2020-09-09T00:00:00Z,5,1,0,9
29,2020-09-10T00:00:00Z,4,1,0,7
30,2020-09-11T00:00:00Z,6,1,0,9
31,2020-09-12T00:00:00Z,6,0,0,6
32,2020-09-13T00:00:00Z,5,0,0,5
33,2020-09-14T00:00:00Z,6,1,0,6
34,2020-09-15T00:00:00Z,5,2,0,5
35,2020-09-16T00:00:00Z,4,2,0,5
36,2020-09-17T00:00:00Z,3,2,0,5
37,2020-09-18T00:00:00Z,6,3,0,9
38,2020-09-19T00:00:00Z,4,1,0,7
39,2020-09-20T00:00:00Z,5,1,0,9
40,2020-09-21T00:00:00Z,4,1,0,8
41,2020-09-22T00:00:00Z,3,1,0,8
42,2020-09-23T00:00:00Z,4,1,0,8
43,2020-09-24T00:00:00Z,4,0,0,6
44,2020-09-25T00:00:00Z,6,0,0,9
45,2020-09-26T00:00:00Z,7,1,0,9
46,2020-09-27T00:00:00Z,6,1,1,8
47,2020-09-28T00:00:00Z,5,1,0,7
48,2020-09-29T00:00:00Z,6,3,0,10
49,2020-09-30T00:00:00Z,8,5,0,13
50,2020-10-01T00:00:00Z,6,4,0,11
51,2020-10-02T00:00:00Z,5,4,0,10
52,2020-10-03T00:00:00Z,6,4,0,10
53,2020-10-04T00:00:00Z,5,4,0,9
54,2020-10-05T00:00:00Z,5,5,0,10
55,2020-10-06T00:00:00Z,3,5,0,10
56,2020-10-07T00:00:00Z,1,5,0,9
57,2020-10-08T00:00:00Z,1,6,0,12
58,2020-10-09T00:00:00Z,1,5,0,12
59,2020-10-10T00:00:00Z,3,3,0,12
60,2020-10-11T00:00:00Z,2,3,0,10
61,2020-10-12T00:00:00Z,3,4,0,12
