,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,0,0,1
1,2020-08-13T00:00:00Z,1,1,1,3
2,2020-08-14T00:00:00Z,1,1,1,3
3,2020-08-15T00:00:00Z,1,1,1,2
4,2020-08-16T00:00:00Z,1,1,1,2
5,2020-08-17T00:00:00Z,1,1,0,1
6,2020-08-19T00:00:00Z,1,0,0,1
7,2020-08-20T00:00:00Z,1,0,0,1
8,2020-08-21T00:00:00Z,1,1,0,3
9,2020-08-22T00:00:00Z,1,1,0,3
10,2020-08-23T00:00:00Z,1,1,0,3
11,2020-08-24T00:00:00Z,1,1,0,3
12,2020-08-25T00:00:00Z,0,1,0,2
13,2020-08-26T00:00:00Z,0,1,0,1
14,2020-08-27T00:00:00Z,0,1,0,2
15,2020-08-28T00:00:00Z,1,2,1,3
16,2020-08-29T00:00:00Z,1,1,1,2
17,2020-08-30T00:00:00Z,1,1,1,2
18,2020-08-31T00:00:00Z,1,2,1,3
19,2020-09-01T00:00:00Z,1,2,1,2
20,2020-09-02T00:00:00Z,0,1,0,1
21,2020-09-03T00:00:00Z,0,1,0,2
22,2020-09-04T00:00:00Z,0,1,0,2
23,2020-09-05T00:00:00Z,0,1,1,2
24,2020-09-06T00:00:00Z,0,1,1,2
25,2020-09-07T00:00:00Z,0,1,1,2
26,2020-09-08T00:00:00Z,0,1,1,1
27,2020-09-09T00:00:00Z,0,1,1,1
28,2020-09-10T00:00:00Z,0,1,1,1
29,2020-09-11T00:00:00Z,0,1,1,2
30,2020-09-12T00:00:00Z,0,0,0,1
31,2020-09-13T00:00:00Z,0,0,0,1
32,2020-09-14T00:00:00Z,0,0,0,1
33,2020-09-15T00:00:00Z,1,0,0,2
34,2020-09-16T00:00:00Z,1,0,0,2
35,2020-09-17T00:00:00Z,1,0,0,2
36,2020-09-18T00:00:00Z,1,0,0,2
37,2020-09-19T00:00:00Z,1,0,0,2
38,2020-09-20T00:00:00Z,1,1,0,3
39,2020-09-21T00:00:00Z,1,1,0,3
40,2020-09-22T00:00:00Z,1,2,1,3
41,2020-09-23T00:00:00Z,1,2,1,2
42,2020-09-24T00:00:00Z,3,3,3,5
43,2020-09-25T00:00:00Z,3,3,3,5
44,2020-09-26T00:00:00Z,2,2,2,4
45,2020-09-27T00:00:00Z,2,1,2,3
46,2020-09-28T00:00:00Z,1,2,1,4
47,2020-09-29T00:00:00Z,4,3,3,8
48,2020-09-30T00:00:00Z,4,2,2,8
49,2020-10-01T00:00:00Z,4,2,2,8
50,2020-10-02T00:00:00Z,6,3,3,9
51,2020-10-03T00:00:00Z,6,3,3,9
52,2020-10-04T00:00:00Z,3,1,1,6
53,2020-10-05T00:00:00Z,3,1,2,7
54,2020-10-06T00:00:00Z,3,1,2,7
55,2020-10-07T00:00:00Z,2,1,2,7
56,2020-10-08T00:00:00Z,2,1,2,7
57,2020-10-09T00:00:00Z,1,1,2,5
58,2020-10-10T00:00:00Z,0,0,2,5
59,2020-10-11T00:00:00Z,0,0,1,3
60,2020-10-12T00:00:00Z,1,0,1,4
61,2020-10-13T00:00:00Z,1,0,1,3
62,2020-10-14T00:00:00Z,1,0,1,4
63,2020-10-15T00:00:00Z,1,0,1,3
64,2020-10-16T00:00:00Z,1,0,0,3
65,2020-10-17T00:00:00Z,1,0,0,4
66,2020-10-18T00:00:00Z,1,0,1,6
67,2020-10-19T00:00:00Z,0,0,1,7
68,2020-10-20T00:00:00Z,0,0,1,7
69,2020-10-21T00:00:00Z,0,0,1,7
70,2020-10-22T00:00:00Z,0,0,1,7
71,2020-10-23T00:00:00Z,0,1,2,9
72,2020-10-24T00:00:00Z,0,1,2,10
73,2020-10-25T00:00:00Z,0,2,2,10
74,2020-10-26T00:00:00Z,1,2,3,13
75,2020-10-27T00:00:00Z,1,2,3,12
76,2020-10-29T00:00:00Z,1,2,3,11
77,2020-10-30T00:00:00Z,1,2,3,12
78,2020-10-31T00:00:00Z,1,2,2,10
79,2020-11-01T00:00:00Z,1,2,2,10
80,2020-11-02T00:00:00Z,1,1,2,10
81,2020-11-03T00:00:00Z,0,0,0,1
82,2020-11-04T00:00:00Z,1,1,2,10
83,2020-11-05T00:00:00Z,1,1,0,10
84,2020-11-06T00:00:00Z,1,1,0,9
85,2020-11-07T00:00:00Z,1,1,0,10
86,2020-11-08T00:00:00Z,0,0,0,9
87,2020-11-09T00:00:00Z,0,0,1,9
88,2020-11-10T00:00:00Z,0,0,1,9
89,2020-11-11T00:00:00Z,0,1,2,10
90,2020-11-12T00:00:00Z,1,2,3,11
91,2020-11-13T00:00:00Z,1,2,3,12
92,2020-11-14T00:00:00Z,1,2,3,10
93,2020-11-15T00:00:00Z,2,2,2,7
94,2020-11-16T00:00:00Z,2,2,2,7
95,2020-11-17T00:00:00Z,2,2,1,8
96,2020-11-18T00:00:00Z,1,1,1,7
97,2020-11-19T00:00:00Z,0,0,0,7
98,2020-11-20T00:00:00Z,1,0,0,7
99,2020-11-21T00:00:00Z,1,0,0,7
100,2020-11-23T00:00:00Z,1,0,0,5
101,2020-11-24T00:00:00Z,1,1,0,5
102,2020-11-25T00:00:00Z,1,2,0,7
103,2020-11-26T00:00:00Z,0,3,0,8
104,2020-11-27T00:00:00Z,0,3,0,9
105,2020-11-28T00:00:00Z,0,3,0,9
106,2020-11-29T00:00:00Z,0,3,0,10
107,2020-11-30T00:00:00Z,0,2,0,8
108,2020-12-01T00:00:00Z,0,2,0,9
109,2020-12-02T00:00:00Z,0,2,0,9
110,2020-12-03T00:00:00Z,0,1,0,6
111,2020-12-04T00:00:00Z,1,1,1,6
112,2020-12-05T00:00:00Z,1,1,1,7
113,2020-12-07T00:00:00Z,1,1,1,7
114,2020-12-08T00:00:00Z,1,1,1,7
115,2020-12-09T00:00:00Z,1,1,1,6
116,2020-12-10T00:00:00Z,1,1,1,7
117,2020-12-11T00:00:00Z,1,1,1,8
118,2020-12-12T00:00:00Z,0,0,0,7
119,2020-12-13T00:00:00Z,0,0,0,8
120,2020-12-14T00:00:00Z,2,0,0,6
121,2020-12-15T00:00:00Z,2,0,0,5
122,2020-12-16T00:00:00Z,2,0,0,5
123,2020-12-17T00:00:00Z,2,0,0,4
124,2020-12-18T00:00:00Z,2,0,0,3
125,2020-12-19T00:00:00Z,2,0,0,3
126,2020-12-20T00:00:00Z,2,0,0,4
127,2020-12-21T00:00:00Z,2,1,0,5
128,2020-12-22T00:00:00Z,3,2,1,7
129,2020-12-23T00:00:00Z,3,1,1,8
130,2020-12-24T00:00:00Z,3,2,2,10
131,2020-12-25T00:00:00Z,4,1,1,11
132,2020-12-26T00:00:00Z,4,1,1,13
133,2020-12-27T00:00:00Z,4,2,2,14
134,2020-12-28T00:00:00Z,4,2,2,14
135,2020-12-29T00:00:00Z,4,2,2,13
136,2020-12-31T00:00:00Z,5,4,2,14
137,2021-01-01T00:00:00Z,5,4,1,13
138,2021-01-02T00:00:00Z,2,3,0,9
139,2021-01-03T00:00:00Z,2,3,0,7
140,2021-01-04T00:00:00Z,3,4,0,7
141,2021-01-05T00:00:00Z,3,4,0,7
142,2021-01-06T00:00:00Z,3,4,0,6
143,2021-01-07T00:00:00Z,3,4,0,6
144,2021-01-08T00:00:00Z,3,3,0,5
145,2021-01-09T00:00:00Z,1,1,0,2
146,2021-01-10T00:00:00Z,2,2,0,4
147,2021-01-11T00:00:00Z,3,2,0,7
148,2021-01-12T00:00:00Z,4,2,0,8
149,2021-01-13T00:00:00Z,5,2,1,10
150,2021-01-14T00:00:00Z,6,2,1,11
151,2021-01-15T00:00:00Z,6,2,1,12
152,2021-01-16T00:00:00Z,5,2,1,12
153,2021-01-17T00:00:00Z,4,2,1,10
154,2021-01-18T00:00:00Z,3,2,1,8
155,2021-01-19T00:00:00Z,5,1,1,11
156,2021-01-20T00:00:00Z,4,0,0,8
157,2021-01-21T00:00:00Z,4,0,0,9
158,2021-01-22T00:00:00Z,5,0,0,11
159,2021-01-23T00:00:00Z,5,1,0,11
160,2021-01-24T00:00:00Z,7,1,0,12
161,2021-01-25T00:00:00Z,8,1,0,14
162,2021-01-26T00:00:00Z,7,2,0,13
163,2021-01-27T00:00:00Z,9,4,0,15
164,2021-01-28T00:00:00Z,9,4,0,16
165,2021-01-29T00:00:00Z,7,4,0,12
166,2021-01-30T00:00:00Z,5,4,0,10
167,2021-01-31T00:00:00Z,6,4,0,11
168,2021-02-01T00:00:00Z,8,5,1,13
169,2021-02-02T00:00:00Z,7,5,2,14
170,2021-02-03T00:00:00Z,6,4,2,13
171,2021-02-04T00:00:00Z,6,4,2,13
172,2021-02-05T00:00:00Z,5,4,2,11
173,2021-02-06T00:00:00Z,4,3,1,10
174,2021-02-07T00:00:00Z,4,3,1,10
175,2021-02-08T00:00:00Z,3,3,1,11
176,2021-02-09T00:00:00Z,3,3,1,11
177,2021-02-10T00:00:00Z,2,3,2,11
178,2021-02-11T00:00:00Z,2,3,1,10
179,2021-02-12T00:00:00Z,3,3,1,10
180,2021-02-13T00:00:00Z,3,3,2,11
181,2021-02-14T00:00:00Z,4,2,2,9
182,2021-02-15T00:00:00Z,3,2,2,9
183,2021-02-16T00:00:00Z,3,1,3,9
184,2021-02-17T00:00:00Z,3,1,3,9
185,2021-02-18T00:00:00Z,4,1,3,8
186,2021-02-19T00:00:00Z,2,1,2,7
187,2021-02-20T00:00:00Z,3,1,2,9
188,2021-02-21T00:00:00Z,2,0,2,7
189,2021-02-22T00:00:00Z,3,0,2,9
190,2021-02-24T00:00:00Z,4,0,2,18
191,2021-02-25T00:00:00Z,1,0,1,8
192,2021-02-26T00:00:00Z,2,0,1,9
193,2021-02-27T00:00:00Z,4,1,2,10
194,2021-03-01T00:00:00Z,4,1,2,9
195,2021-03-02T00:00:00Z,10,2,4,16
196,2021-03-03T00:00:00Z,5,1,2,8
197,2021-03-04T00:00:00Z,4,0,1,6
198,2021-03-05T00:00:00Z,3,0,1,6
199,2021-03-06T00:00:00Z,3,0,1,7
200,2021-03-07T00:00:00Z,3,1,0,7
201,2021-03-08T00:00:00Z,2,1,0,6
202,2021-03-09T00:00:00Z,1,1,0,6
203,2021-03-10T00:00:00Z,1,1,0,6
204,2021-03-11T00:00:00Z,1,1,0,6
205,2021-03-12T00:00:00Z,1,1,0,6
206,2021-03-13T00:00:00Z,1,2,0,7
207,2021-03-14T00:00:00Z,1,2,0,8
208,2021-03-15T00:00:00Z,1,2,0,7
209,2021-03-16T00:00:00Z,1,2,0,5
210,2021-03-17T00:00:00Z,1,1,1,6
211,2021-03-18T00:00:00Z,1,1,1,5
