,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,15,14,1,16
1,2020-08-13T00:00:00Z,18,17,1,19
2,2020-08-14T00:00:00Z,15,16,5,20
3,2020-08-15T00:00:00Z,15,15,5,20
4,2020-08-16T00:00:00Z,11,13,5,17
5,2020-08-17T00:00:00Z,9,11,2,14
6,2020-08-18T00:00:00Z,7,9,2,13
7,2020-08-19T00:00:00Z,11,12,1,17
8,2020-08-20T00:00:00Z,10,13,1,17
9,2020-08-21T00:00:00Z,11,13,1,18
10,2020-08-22T00:00:00Z,14,16,0,20
11,2020-08-23T00:00:00Z,14,16,0,21
12,2020-08-24T00:00:00Z,13,14,1,18
13,2020-08-25T00:00:00Z,12,13,1,17
14,2020-08-26T00:00:00Z,11,11,1,15
15,2020-08-27T00:00:00Z,11,12,1,14
16,2020-08-28T00:00:00Z,11,9,0,12
17,2020-08-29T00:00:00Z,11,10,0,13
18,2020-08-30T00:00:00Z,9,8,0,10
19,2020-08-31T00:00:00Z,10,10,1,13
20,2020-09-01T00:00:00Z,11,11,1,14
21,2020-09-02T00:00:00Z,11,10,2,14
22,2020-09-03T00:00:00Z,11,11,2,15
23,2020-09-04T00:00:00Z,12,10,2,14
24,2020-09-05T00:00:00Z,13,12,2,15
25,2020-09-06T00:00:00Z,12,11,2,15
26,2020-09-07T00:00:00Z,12,11,1,14
27,2020-09-08T00:00:00Z,12,10,0,14
28,2020-09-09T00:00:00Z,10,8,0,12
29,2020-09-10T00:00:00Z,10,7,0,12
30,2020-09-11T00:00:00Z,11,8,1,12
31,2020-09-12T00:00:00Z,9,7,1,10
32,2020-09-13T00:00:00Z,9,7,1,10
33,2020-09-14T00:00:00Z,8,8,2,10
34,2020-09-15T00:00:00Z,10,11,3,14
35,2020-09-16T00:00:00Z,10,11,2,14
36,2020-09-17T00:00:00Z,7,8,2,11
37,2020-09-18T00:00:00Z,8,9,2,13
38,2020-09-19T00:00:00Z,9,11,3,16
39,2020-09-20T00:00:00Z,8,8,2,14
40,2020-09-21T00:00:00Z,9,8,1,13
41,2020-09-22T00:00:00Z,11,12,1,18
42,2020-09-23T00:00:00Z,12,13,0,19
43,2020-09-24T00:00:00Z,17,15,0,21
44,2020-09-25T00:00:00Z,15,13,1,17
45,2020-09-26T00:00:00Z,17,16,1,20
46,2020-09-27T00:00:00Z,11,11,1,14
47,2020-09-28T00:00:00Z,15,17,1,20
48,2020-09-29T00:00:00Z,21,22,1,26
49,2020-09-30T00:00:00Z,20,19,2,23
50,2020-10-01T00:00:00Z,21,19,2,25
51,2020-10-02T00:00:00Z,18,17,1,24
52,2020-10-03T00:00:00Z,18,17,3,24
53,2020-10-04T00:00:00Z,15,15,2,20
54,2020-10-05T00:00:00Z,15,13,2,21
55,2020-10-06T00:00:00Z,17,14,2,25
56,2020-10-07T00:00:00Z,19,17,3,30
57,2020-10-08T00:00:00Z,15,12,2,27
58,2020-10-09T00:00:00Z,16,15,2,29
59,2020-10-10T00:00:00Z,20,20,1,34
60,2020-10-11T00:00:00Z,22,23,1,36
61,2020-10-12T00:00:00Z,19,24,1,32
62,2020-10-13T00:00:00Z,20,25,1,35
63,2020-10-14T00:00:00Z,17,22,1,31
64,2020-10-15T00:00:00Z,16,24,0,32
65,2020-10-16T00:00:00Z,15,24,0,32
66,2020-10-17T00:00:00Z,17,23,0,30
67,2020-10-18T00:00:00Z,15,18,1,25
68,2020-10-19T00:00:00Z,17,18,1,24
69,2020-10-20T00:00:00Z,18,19,1,26
70,2020-10-21T00:00:00Z,22,18,1,27
71,2020-10-22T00:00:00Z,24,19,2,30
72,2020-10-23T00:00:00Z,25,23,2,35
73,2020-10-24T00:00:00Z,20,18,1,29
74,2020-10-25T00:00:00Z,23,18,1,32
75,2020-10-26T00:00:00Z,21,17,1,30
76,2020-10-27T00:00:00Z,18,19,1,28
77,2020-10-29T00:00:00Z,13,13,0,20
78,2020-10-30T00:00:00Z,14,19,1,23
79,2020-10-31T00:00:00Z,18,22,1,26
80,2020-11-01T00:00:00Z,20,27,2,30
81,2020-11-02T00:00:00Z,19,25,1,28
82,2020-11-03T00:00:00Z,3,5,0,5
83,2020-11-04T00:00:00Z,18,24,2,26
84,2020-11-05T00:00:00Z,16,23,1,24
85,2020-11-06T00:00:00Z,17,25,1,26
86,2020-11-07T00:00:00Z,19,25,1,27
87,2020-11-08T00:00:00Z,14,20,0,22
88,2020-11-09T00:00:00Z,17,20,0,24
89,2020-11-10T00:00:00Z,17,21,0,25
90,2020-11-11T00:00:00Z,22,25,0,28
91,2020-11-12T00:00:00Z,21,22,0,26
92,2020-11-13T00:00:00Z,20,21,1,25
93,2020-11-14T00:00:00Z,22,22,1,25
94,2020-11-15T00:00:00Z,19,21,1,23
95,2020-11-16T00:00:00Z,16,18,1,21
96,2020-11-17T00:00:00Z,14,16,1,21
97,2020-11-18T00:00:00Z,12,16,1,20
98,2020-11-19T00:00:00Z,12,14,1,19
99,2020-11-20T00:00:00Z,19,18,0,27
100,2020-11-21T00:00:00Z,17,18,0,26
101,2020-11-23T00:00:00Z,21,20,0,29
102,2020-11-24T00:00:00Z,24,22,0,33
103,2020-11-25T00:00:00Z,21,20,0,31
104,2020-11-26T00:00:00Z,20,15,0,27
105,2020-11-27T00:00:00Z,18,17,0,27
106,2020-11-28T00:00:00Z,16,15,0,25
107,2020-11-29T00:00:00Z,16,13,0,22
108,2020-11-30T00:00:00Z,18,16,0,23
109,2020-12-01T00:00:00Z,20,17,0,24
110,2020-12-02T00:00:00Z,15,14,0,20
111,2020-12-03T00:00:00Z,14,14,1,20
112,2020-12-04T00:00:00Z,12,13,2,18
113,2020-12-05T00:00:00Z,17,20,4,24
114,2020-12-07T00:00:00Z,18,18,2,23
115,2020-12-08T00:00:00Z,21,21,6,26
116,2020-12-09T00:00:00Z,21,21,6,26
117,2020-12-10T00:00:00Z,22,22,6,27
118,2020-12-11T00:00:00Z,20,18,6,25
119,2020-12-12T00:00:00Z,19,18,6,23
120,2020-12-13T00:00:00Z,16,14,6,20
121,2020-12-14T00:00:00Z,19,14,5,24
122,2020-12-15T00:00:00Z,18,13,3,22
123,2020-12-16T00:00:00Z,17,13,3,22
124,2020-12-17T00:00:00Z,16,14,2,21
125,2020-12-18T00:00:00Z,15,10,2,17
126,2020-12-19T00:00:00Z,12,9,2,14
127,2020-12-20T00:00:00Z,15,13,2,18
128,2020-12-21T00:00:00Z,14,13,1,18
129,2020-12-22T00:00:00Z,17,16,2,22
130,2020-12-23T00:00:00Z,14,13,2,18
131,2020-12-24T00:00:00Z,13,12,2,18
132,2020-12-25T00:00:00Z,13,11,2,18
133,2020-12-26T00:00:00Z,12,11,2,18
134,2020-12-27T00:00:00Z,9,9,3,14
135,2020-12-28T00:00:00Z,11,11,3,16
136,2020-12-29T00:00:00Z,10,11,2,14
137,2020-12-31T00:00:00Z,10,11,3,16
138,2021-01-01T00:00:00Z,10,10,2,15
