,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,5,4,1,15
1,2020-08-13T00:00:00Z,5,4,1,14
2,2020-08-14T00:00:00Z,5,4,1,17
3,2020-08-15T00:00:00Z,3,2,0,13
4,2020-08-16T00:00:00Z,3,3,0,12
5,2020-08-17T00:00:00Z,2,1,1,10
6,2020-08-18T00:00:00Z,2,1,1,10
7,2020-08-19T00:00:00Z,3,0,1,12
8,2020-08-20T00:00:00Z,5,1,1,14
9,2020-08-21T00:00:00Z,6,3,2,15
10,2020-08-22T00:00:00Z,7,5,2,14
11,2020-08-23T00:00:00Z,7,5,2,11
12,2020-08-24T00:00:00Z,7,6,1,10
13,2020-08-25T00:00:00Z,4,4,1,7
14,2020-08-26T00:00:00Z,4,4,1,10
15,2020-08-27T00:00:00Z,4,4,1,11
16,2020-08-28T00:00:00Z,3,4,1,11
17,2020-08-29T00:00:00Z,0,1,0,5
18,2020-08-30T00:00:00Z,1,2,1,8
19,2020-08-31T00:00:00Z,2,3,1,9
20,2020-09-01T00:00:00Z,3,4,1,10
21,2020-09-02T00:00:00Z,5,5,2,11
22,2020-09-03T00:00:00Z,4,3,1,10
23,2020-09-04T00:00:00Z,4,3,4,12
24,2020-09-05T00:00:00Z,5,4,4,13
25,2020-09-06T00:00:00Z,5,4,4,14
26,2020-09-07T00:00:00Z,4,5,2,13
27,2020-09-08T00:00:00Z,5,5,2,15
28,2020-09-09T00:00:00Z,6,7,2,16
29,2020-09-10T00:00:00Z,6,7,1,14
30,2020-09-11T00:00:00Z,5,7,2,13
31,2020-09-12T00:00:00Z,5,8,2,11
32,2020-09-13T00:00:00Z,4,6,1,10
33,2020-09-14T00:00:00Z,5,6,0,10
34,2020-09-15T00:00:00Z,4,4,0,10
35,2020-09-16T00:00:00Z,4,5,0,10
36,2020-09-17T00:00:00Z,3,5,0,9
37,2020-09-18T00:00:00Z,3,4,0,5
38,2020-09-19T00:00:00Z,5,6,0,7
39,2020-09-20T00:00:00Z,3,5,0,6
40,2020-09-21T00:00:00Z,3,5,0,7
41,2020-09-22T00:00:00Z,4,4,0,9
42,2020-09-23T00:00:00Z,6,4,1,13
43,2020-09-24T00:00:00Z,7,3,1,12
44,2020-09-25T00:00:00Z,7,3,3,14
45,2020-09-26T00:00:00Z,7,4,3,16
46,2020-09-27T00:00:00Z,6,4,5,15
47,2020-09-28T00:00:00Z,7,3,5,18
48,2020-09-29T00:00:00Z,9,3,5,22
49,2020-09-30T00:00:00Z,11,5,7,27
50,2020-10-01T00:00:00Z,11,4,6,26
51,2020-10-02T00:00:00Z,12,6,8,28
52,2020-10-03T00:00:00Z,8,5,6,24
53,2020-10-04T00:00:00Z,9,5,8,27
54,2020-10-05T00:00:00Z,10,5,7,26
55,2020-10-06T00:00:00Z,10,5,7,27
56,2020-10-07T00:00:00Z,9,5,7,26
57,2020-10-08T00:00:00Z,12,6,8,30
58,2020-10-09T00:00:00Z,11,7,6,30
59,2020-10-10T00:00:00Z,15,7,7,31
60,2020-10-11T00:00:00Z,14,7,7,31
61,2020-10-12T00:00:00Z,12,7,7,28
62,2020-10-13T00:00:00Z,12,4,7,29
63,2020-10-14T00:00:00Z,11,4,5,26
64,2020-10-15T00:00:00Z,10,4,4,22
65,2020-10-16T00:00:00Z,9,3,6,24
66,2020-10-17T00:00:00Z,10,3,6,25
67,2020-10-18T00:00:00Z,7,5,8,27
68,2020-10-19T00:00:00Z,7,6,9,25
69,2020-10-20T00:00:00Z,7,7,9,28
70,2020-10-21T00:00:00Z,6,7,9,26
71,2020-10-22T00:00:00Z,9,6,9,27
72,2020-10-23T00:00:00Z,7,6,9,24
73,2020-10-24T00:00:00Z,7,6,8,24
74,2020-10-25T00:00:00Z,8,4,6,18
75,2020-10-26T00:00:00Z,6,1,3,16
76,2020-10-27T00:00:00Z,3,2,2,15
77,2020-10-29T00:00:00Z,3,3,2,18
78,2020-10-30T00:00:00Z,4,4,6,21
79,2020-10-31T00:00:00Z,5,4,5,22
80,2020-11-01T00:00:00Z,6,5,6,23
81,2020-11-02T00:00:00Z,7,7,7,27
82,2020-11-03T00:00:00Z,2,4,0,9
83,2020-11-04T00:00:00Z,5,5,7,26
84,2020-11-05T00:00:00Z,9,7,7,32
85,2020-11-06T00:00:00Z,7,6,4,29
86,2020-11-07T00:00:00Z,10,9,4,30
87,2020-11-08T00:00:00Z,12,12,2,31
88,2020-11-09T00:00:00Z,14,12,4,34
89,2020-11-10T00:00:00Z,16,14,4,36
90,2020-11-11T00:00:00Z,13,12,4,36
91,2020-11-12T00:00:00Z,17,16,5,39
92,2020-11-13T00:00:00Z,13,13,3,35
93,2020-11-14T00:00:00Z,14,16,5,35
94,2020-11-15T00:00:00Z,11,16,5,32
95,2020-11-16T00:00:00Z,10,13,4,27
96,2020-11-17T00:00:00Z,9,13,4,26
97,2020-11-18T00:00:00Z,9,12,3,25
98,2020-11-19T00:00:00Z,8,10,2,22
99,2020-11-20T00:00:00Z,10,8,2,23
100,2020-11-21T00:00:00Z,12,9,3,25
101,2020-11-23T00:00:00Z,16,12,5,29
102,2020-11-24T00:00:00Z,15,11,5,29
103,2020-11-25T00:00:00Z,14,11,6,28
104,2020-11-26T00:00:00Z,14,13,6,30
105,2020-11-27T00:00:00Z,18,17,6,33
106,2020-11-28T00:00:00Z,19,17,6,32
107,2020-11-29T00:00:00Z,15,16,5,30
108,2020-11-30T00:00:00Z,18,16,7,36
109,2020-12-01T00:00:00Z,16,13,7,35
110,2020-12-02T00:00:00Z,14,12,7,32
111,2020-12-03T00:00:00Z,14,13,8,35
112,2020-12-04T00:00:00Z,13,11,8,34
113,2020-12-05T00:00:00Z,16,14,7,31
114,2020-12-07T00:00:00Z,13,12,7,30
115,2020-12-08T00:00:00Z,12,11,10,30
116,2020-12-09T00:00:00Z,12,12,10,29
117,2020-12-10T00:00:00Z,14,12,10,29
118,2020-12-11T00:00:00Z,12,11,8,27
119,2020-12-12T00:00:00Z,12,11,8,27
120,2020-12-13T00:00:00Z,11,7,9,25
121,2020-12-14T00:00:00Z,13,8,12,27
122,2020-12-15T00:00:00Z,12,5,9,25
123,2020-12-16T00:00:00Z,12,4,8,26
124,2020-12-17T00:00:00Z,14,4,8,28
125,2020-12-18T00:00:00Z,16,6,9,30
126,2020-12-19T00:00:00Z,16,5,8,28
127,2020-12-20T00:00:00Z,15,4,6,26
128,2020-12-21T00:00:00Z,16,4,6,26
129,2020-12-22T00:00:00Z,16,4,6,25
130,2020-12-23T00:00:00Z,16,3,5,24
131,2020-12-24T00:00:00Z,16,5,5,25
132,2020-12-25T00:00:00Z,13,5,4,21
133,2020-12-26T00:00:00Z,13,7,5,23
134,2020-12-27T00:00:00Z,14,5,5,24
135,2020-12-28T00:00:00Z,16,5,5,27
136,2020-12-29T00:00:00Z,15,4,5,28
137,2020-12-31T00:00:00Z,19,10,6,33
138,2021-01-01T00:00:00Z,22,12,5,38
139,2021-01-02T00:00:00Z,21,12,6,37
140,2021-01-03T00:00:00Z,18,11,4,38
141,2021-01-04T00:00:00Z,15,12,4,34
142,2021-01-05T00:00:00Z,16,12,5,35
143,2021-01-06T00:00:00Z,15,11,5,37
144,2021-01-07T00:00:00Z,16,14,5,40
145,2021-01-08T00:00:00Z,16,14,6,41
146,2021-01-09T00:00:00Z,13,13,6,36
147,2021-01-10T00:00:00Z,17,14,7,38
148,2021-01-11T00:00:00Z,17,13,7,38
149,2021-01-12T00:00:00Z,17,15,6,38
150,2021-01-13T00:00:00Z,13,11,5,29
151,2021-01-14T00:00:00Z,15,14,6,35
152,2021-01-15T00:00:00Z,14,12,6,30
153,2021-01-16T00:00:00Z,13,14,6,32
154,2021-01-17T00:00:00Z,13,14,6,34
155,2021-01-18T00:00:00Z,13,12,6,33
156,2021-01-19T00:00:00Z,13,10,7,33
157,2021-01-20T00:00:00Z,9,6,4,26
158,2021-01-21T00:00:00Z,10,5,3,30
159,2021-01-22T00:00:00Z,12,6,3,31
160,2021-01-23T00:00:00Z,15,9,3,35
161,2021-01-24T00:00:00Z,16,10,3,36
162,2021-01-25T00:00:00Z,13,9,1,34
163,2021-01-26T00:00:00Z,12,7,2,31
164,2021-01-27T00:00:00Z,12,8,1,27
165,2021-01-28T00:00:00Z,14,10,1,28
166,2021-01-29T00:00:00Z,13,10,2,26
167,2021-01-30T00:00:00Z,11,10,3,25
168,2021-01-31T00:00:00Z,9,8,3,20
169,2021-02-01T00:00:00Z,12,9,5,26
170,2021-02-02T00:00:00Z,10,9,5,24
171,2021-02-03T00:00:00Z,9,7,5,21
172,2021-02-04T00:00:00Z,12,10,6,27
173,2021-02-05T00:00:00Z,10,7,5,26
174,2021-02-06T00:00:00Z,13,9,6,30
175,2021-02-07T00:00:00Z,13,8,6,31
176,2021-02-08T00:00:00Z,11,6,4,26
177,2021-02-09T00:00:00Z,9,5,3,23
178,2021-02-10T00:00:00Z,10,7,5,24
179,2021-02-11T00:00:00Z,12,7,5,25
180,2021-02-12T00:00:00Z,13,7,5,27
181,2021-02-13T00:00:00Z,13,7,4,27
182,2021-02-14T00:00:00Z,10,6,3,24
183,2021-02-15T00:00:00Z,12,8,3,28
184,2021-02-16T00:00:00Z,10,9,2,24
185,2021-02-17T00:00:00Z,12,9,2,27
186,2021-02-18T00:00:00Z,12,9,3,27
187,2021-02-19T00:00:00Z,9,8,1,23
188,2021-02-20T00:00:00Z,9,9,2,22
189,2021-02-21T00:00:00Z,11,9,2,20
190,2021-02-22T00:00:00Z,11,11,2,20
191,2021-02-24T00:00:00Z,20,16,8,40
192,2021-02-25T00:00:00Z,13,9,7,25
193,2021-02-26T00:00:00Z,14,10,8,29
194,2021-02-27T00:00:00Z,12,7,6,25
195,2021-03-01T00:00:00Z,13,5,7,25
196,2021-03-02T00:00:00Z,28,12,14,54
197,2021-03-03T00:00:00Z,13,5,5,25
198,2021-03-04T00:00:00Z,9,6,4,23
199,2021-03-05T00:00:00Z,10,7,6,23
200,2021-03-06T00:00:00Z,11,7,5,24
201,2021-03-07T00:00:00Z,12,7,5,23
202,2021-03-08T00:00:00Z,11,7,7,22
203,2021-03-09T00:00:00Z,9,7,8,22
204,2021-03-10T00:00:00Z,11,8,8,25
205,2021-03-11T00:00:00Z,12,8,7,26
206,2021-03-12T00:00:00Z,10,7,8,25
207,2021-03-13T00:00:00Z,11,7,7,24
208,2021-03-14T00:00:00Z,12,6,7,27
209,2021-03-15T00:00:00Z,12,8,8,26
210,2021-03-16T00:00:00Z,12,8,8,28
211,2021-03-17T00:00:00Z,9,8,6,25
212,2021-03-18T00:00:00Z,8,8,6,27
213,2021-03-19T00:00:00Z,11,6,4,25
214,2021-03-20T00:00:00Z,12,7,5,25
215,2021-03-21T00:00:00Z,14,8,5,30
216,2021-03-22T00:00:00Z,12,6,5,29
217,2021-03-23T00:00:00Z,13,7,5,32
218,2021-03-24T00:00:00Z,12,6,5,31
219,2021-03-25T00:00:00Z,12,7,6,33
220,2021-03-26T00:00:00Z,11,6,8,32
221,2021-03-27T00:00:00Z,8,4,8,29
222,2021-03-28T00:00:00Z,8,5,7,29
223,2021-03-29T00:00:00Z,12,6,9,31
224,2021-03-30T00:00:00Z,11,5,9,31
225,2021-03-31T00:00:00Z,13,5,7,33
226,2021-04-01T00:00:00Z,15,6,7,32
227,2021-04-02T00:00:00Z,13,5,6,31
228,2021-04-03T00:00:00Z,12,4,5,26
229,2021-04-04T00:00:00Z,14,6,2,27
230,2021-04-05T00:00:00Z,13,7,2,24
231,2021-04-06T00:00:00Z,11,7,3,24
232,2021-04-07T00:00:00Z,10,8,5,24
233,2021-04-08T00:00:00Z,8,8,4,22
234,2021-04-09T00:00:00Z,13,12,5,29
235,2021-04-10T00:00:00Z,13,12,6,30
236,2021-04-11T00:00:00Z,14,11,7,31
237,2021-04-12T00:00:00Z,17,13,8,35
238,2021-04-13T00:00:00Z,15,11,7,33
239,2021-04-14T00:00:00Z,17,12,6,35
240,2021-04-15T00:00:00Z,20,15,7,37
241,2021-04-16T00:00:00Z,18,13,8,35
242,2021-04-17T00:00:00Z,21,15,9,38
243,2021-04-18T00:00:00Z,15,12,7,29
244,2021-04-19T00:00:00Z,15,11,8,26
245,2021-04-20T00:00:00Z,14,9,9,24
246,2021-04-21T00:00:00Z,13,9,10,27
247,2021-04-22T00:00:00Z,8,5,4,24
248,2021-04-23T00:00:00Z,8,4,3,23
249,2021-04-24T00:00:00Z,8,4,3,25
250,2021-04-25T00:00:00Z,6,4,4,26
251,2021-04-26T00:00:00Z,3,4,3,26
252,2021-04-27T00:00:00Z,4,7,3,29
253,2021-04-28T00:00:00Z,6,8,1,28
254,2021-04-29T00:00:00Z,7,10,1,29
255,2021-04-30T00:00:00Z,7,12,1,30
256,2021-05-01T00:00:00Z,7,14,2,28
257,2021-05-02T00:00:00Z,4,14,2,31
258,2021-05-03T00:00:00Z,6,11,2,32
259,2021-05-04T00:00:00Z,6,9,0,30
260,2021-05-05T00:00:00Z,8,9,1,34
261,2021-05-06T00:00:00Z,13,11,2,35
262,2021-05-07T00:00:00Z,13,10,2,33
263,2021-05-08T00:00:00Z,12,9,3,32
264,2021-05-09T00:00:00Z,12,7,3,31
265,2021-05-10T00:00:00Z,13,10,4,31
266,2021-05-11T00:00:00Z,13,10,4,31
267,2021-05-12T00:00:00Z,10,7,2,24
268,2021-05-13T00:00:00Z,13,11,3,27
269,2021-05-14T00:00:00Z,13,12,3,28
270,2021-05-15T00:00:00Z,12,11,3,25
271,2021-05-16T00:00:00Z,11,11,3,25
272,2021-05-17T00:00:00Z,13,10,2,29
273,2021-05-18T00:00:00Z,13,10,3,31
274,2021-05-19T00:00:00Z,14,10,4,36
275,2021-05-20T00:00:00Z,10,6,3,33
276,2021-05-21T00:00:00Z,12,6,3,33
277,2021-05-22T00:00:00Z,12,7,3,38
278,2021-05-23T00:00:00Z,12,8,2,35
279,2021-05-30T00:00:00Z,12,7,4,27
280,2021-05-31T00:00:00Z,22,15,8,55
281,2021-06-01T00:00:00Z,20,16,10,56
282,2021-06-02T00:00:00Z,20,15,9,57
283,2021-06-03T00:00:00Z,20,15,9,58
284,2021-06-04T00:00:00Z,20,16,10,57
285,2021-06-05T00:00:00Z,21,17,10,60
286,2021-06-06T00:00:00Z,22,18,10,64
287,2021-06-07T00:00:00Z,22,18,10,61
288,2021-06-08T00:00:00Z,22,18,7,58
289,2021-06-09T00:00:00Z,23,17,5,55
290,2021-06-10T00:00:00Z,22,15,5,56
291,2021-06-11T00:00:00Z,21,14,4,57
292,2021-06-12T00:00:00Z,18,13,5,54
293,2021-06-13T00:00:00Z,21,13,9,61
294,2021-06-14T00:00:00Z,27,14,14,71
295,2021-06-15T00:00:00Z,28,16,14,71
296,2021-06-16T00:00:00Z,28,16,14,68
297,2021-06-17T00:00:00Z,27,17,19,74
298,2021-06-19T00:00:00Z,14,7,11,36
299,2021-06-20T00:00:00Z,20,8,12,41
300,2021-06-21T00:00:00Z,21,12,12,43
301,2021-06-22T00:00:00Z,21,12,11,43
302,2021-06-23T00:00:00Z,21,11,7,38
303,2021-06-24T00:00:00Z,21,12,5,38
304,2021-06-25T00:00:00Z,20,10,7,36
305,2021-06-27T00:00:00Z,13,11,9,31
306,2021-06-28T00:00:00Z,13,12,10,32
307,2021-06-29T00:00:00Z,11,9,10,30
308,2021-06-30T00:00:00Z,16,10,12,34
309,2021-07-01T00:00:00Z,14,11,13,35
310,2021-07-02T00:00:00Z,16,13,13,33
311,2021-07-03T00:00:00Z,15,12,12,34
312,2021-07-04T00:00:00Z,14,10,9,33
313,2021-07-05T00:00:00Z,12,7,8,32
314,2021-07-06T00:00:00Z,14,7,8,34
315,2021-07-07T00:00:00Z,15,6,10,35
316,2021-07-08T00:00:00Z,15,6,11,36
317,2021-07-09T00:00:00Z,13,5,10,32
318,2021-07-10T00:00:00Z,14,6,9,28
319,2021-07-11T00:00:00Z,12,8,13,33
320,2021-07-12T00:00:00Z,14,10,13,38
321,2021-07-13T00:00:00Z,13,9,13,38
322,2021-07-14T00:00:00Z,13,9,12,35
323,2021-07-15T00:00:00Z,13,9,12,33
324,2021-07-16T00:00:00Z,13,9,12,32
325,2021-07-17T00:00:00Z,17,10,14,38
326,2021-07-18T00:00:00Z,12,7,10,35
327,2021-07-19T00:00:00Z,16,7,8,37
328,2021-07-20T00:00:00Z,15,6,7,37
329,2021-07-21T00:00:00Z,17,6,8,40
