,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,10,43,0,46
1,2020-08-13T00:00:00Z,9,43,1,45
2,2020-08-14T00:00:00Z,8,44,2,44
3,2020-08-15T00:00:00Z,8,41,3,42
4,2020-08-16T00:00:00Z,8,41,3,42
5,2020-08-17T00:00:00Z,8,40,3,42
6,2020-08-18T00:00:00Z,6,28,4,33
7,2020-08-19T00:00:00Z,7,33,4,37
8,2020-08-20T00:00:00Z,8,35,3,39
9,2020-08-21T00:00:00Z,6,32,2,38
10,2020-08-22T00:00:00Z,12,39,2,46
11,2020-08-23T00:00:00Z,10,38,2,42
12,2020-08-24T00:00:00Z,14,43,1,47
13,2020-08-25T00:00:00Z,13,40,0,44
14,2020-08-26T00:00:00Z,13,37,0,43
15,2020-08-27T00:00:00Z,17,43,1,50
16,2020-08-28T00:00:00Z,12,42,1,48
17,2020-08-29T00:00:00Z,13,41,1,48
18,2020-08-30T00:00:00Z,15,42,1,49
19,2020-08-31T00:00:00Z,11,36,1,46
20,2020-09-01T00:00:00Z,6,27,2,36
21,2020-09-02T00:00:00Z,8,30,2,39
22,2020-09-03T00:00:00Z,13,42,3,52
23,2020-09-04T00:00:00Z,14,41,4,51
24,2020-09-05T00:00:00Z,11,42,4,49
25,2020-09-06T00:00:00Z,14,40,3,50
26,2020-09-07T00:00:00Z,13,34,3,43
27,2020-09-08T00:00:00Z,8,29,3,38
28,2020-09-09T00:00:00Z,6,34,4,41
29,2020-09-10T00:00:00Z,7,35,4,42
30,2020-09-11T00:00:00Z,7,35,6,40
31,2020-09-12T00:00:00Z,8,34,6,38
32,2020-09-13T00:00:00Z,8,35,5,39
33,2020-09-14T00:00:00Z,8,39,5,43
34,2020-09-15T00:00:00Z,7,30,3,36
35,2020-09-16T00:00:00Z,5,33,3,39
36,2020-09-17T00:00:00Z,8,41,3,48
37,2020-09-18T00:00:00Z,10,46,4,55
38,2020-09-19T00:00:00Z,11,44,4,52
39,2020-09-20T00:00:00Z,9,42,5,52
40,2020-09-21T00:00:00Z,11,46,7,55
41,2020-09-22T00:00:00Z,8,43,7,48
42,2020-09-23T00:00:00Z,10,44,8,49
43,2020-09-24T00:00:00Z,10,51,7,55
44,2020-09-25T00:00:00Z,12,49,7,54
45,2020-09-26T00:00:00Z,13,50,6,56
46,2020-09-27T00:00:00Z,14,55,6,61
47,2020-09-28T00:00:00Z,12,51,5,56
48,2020-09-29T00:00:00Z,9,43,4,49
49,2020-09-30T00:00:00Z,6,43,5,47
50,2020-10-01T00:00:00Z,9,46,3,49
51,2020-10-02T00:00:00Z,7,44,5,51
52,2020-10-03T00:00:00Z,10,43,5,51
53,2020-10-04T00:00:00Z,11,46,5,54
54,2020-10-05T00:00:00Z,13,45,2,54
55,2020-10-06T00:00:00Z,12,46,2,53
56,2020-10-07T00:00:00Z,8,43,4,50
57,2020-10-08T00:00:00Z,8,48,5,54
58,2020-10-09T00:00:00Z,9,48,5,53
59,2020-10-10T00:00:00Z,7,47,7,49
60,2020-10-11T00:00:00Z,9,45,7,48
61,2020-10-12T00:00:00Z,12,41,7,47
62,2020-10-13T00:00:00Z,11,37,7,43
63,2020-10-14T00:00:00Z,12,36,4,43
64,2020-10-15T00:00:00Z,15,32,5,39
65,2020-10-16T00:00:00Z,12,29,3,37
66,2020-10-17T00:00:00Z,11,29,5,37
67,2020-10-18T00:00:00Z,10,35,4,38
68,2020-10-19T00:00:00Z,10,38,5,40
69,2020-10-20T00:00:00Z,6,49,7,50
70,2020-10-21T00:00:00Z,4,46,7,48
71,2020-10-22T00:00:00Z,9,53,8,55
72,2020-10-23T00:00:00Z,8,55,9,56
73,2020-10-24T00:00:00Z,8,53,10,56
74,2020-10-25T00:00:00Z,8,52,10,54
75,2020-10-26T00:00:00Z,7,44,6,50
76,2020-10-27T00:00:00Z,9,42,5,46
77,2020-10-29T00:00:00Z,13,44,4,47
78,2020-10-30T00:00:00Z,14,51,3,54
79,2020-10-31T00:00:00Z,17,53,4,56
80,2020-11-01T00:00:00Z,17,51,4,56
81,2020-11-02T00:00:00Z,15,46,3,51
82,2020-11-03T00:00:00Z,14,45,4,49
83,2020-11-04T00:00:00Z,12,45,5,53
84,2020-11-05T00:00:00Z,16,52,5,60
85,2020-11-06T00:00:00Z,17,46,5,58
86,2020-11-07T00:00:00Z,16,39,4,50
87,2020-11-08T00:00:00Z,16,43,4,54
88,2020-11-09T00:00:00Z,13,47,5,57
89,2020-11-10T00:00:00Z,10,45,5,55
90,2020-11-11T00:00:00Z,6,42,2,52
91,2020-11-12T00:00:00Z,4,39,2,47
92,2020-11-13T00:00:00Z,5,39,3,44
93,2020-11-14T00:00:00Z,6,42,2,52
94,2020-11-15T00:00:00Z,6,42,2,52
95,2020-11-16T00:00:00Z,6,48,2,57
96,2020-11-17T00:00:00Z,6,37,3,45
97,2020-11-18T00:00:00Z,6,41,4,49
98,2020-11-19T00:00:00Z,3,40,5,51
99,2020-11-20T00:00:00Z,4,43,5,54
100,2020-11-21T00:00:00Z,10,44,4,55
101,2020-11-23T00:00:00Z,10,49,4,60
102,2020-11-24T00:00:00Z,10,45,2,58
103,2020-11-25T00:00:00Z,6,46,3,55
104,2020-11-26T00:00:00Z,6,42,2,53
105,2020-11-27T00:00:00Z,3,45,3,55
106,2020-11-28T00:00:00Z,3,43,3,54
107,2020-11-29T00:00:00Z,4,44,3,55
108,2020-11-30T00:00:00Z,2,39,3,47
109,2020-12-01T00:00:00Z,5,38,1,46
110,2020-12-02T00:00:00Z,3,31,1,38
111,2020-12-03T00:00:00Z,6,31,1,37
112,2020-12-04T00:00:00Z,6,32,3,40
