,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,2,8,0,9
1,2020-08-13T00:00:00Z,1,8,0,9
2,2020-08-14T00:00:00Z,1,9,0,10
3,2020-08-15T00:00:00Z,1,8,0,9
4,2020-08-16T00:00:00Z,1,8,0,9
5,2020-08-17T00:00:00Z,1,7,0,8
6,2020-08-18T00:00:00Z,1,5,0,6
7,2020-08-19T00:00:00Z,1,6,1,7
8,2020-08-20T00:00:00Z,2,5,1,7
9,2020-08-21T00:00:00Z,2,6,1,8
10,2020-08-22T00:00:00Z,2,7,1,9
11,2020-08-23T00:00:00Z,2,6,1,8
12,2020-08-24T00:00:00Z,3,6,1,8
13,2020-08-25T00:00:00Z,2,4,0,5
14,2020-08-26T00:00:00Z,1,6,0,6
15,2020-08-27T00:00:00Z,2,9,0,9
16,2020-08-28T00:00:00Z,2,8,0,8
17,2020-08-29T00:00:00Z,2,8,0,8
18,2020-08-30T00:00:00Z,1,7,0,7
19,2020-08-31T00:00:00Z,1,5,0,5
20,2020-09-01T00:00:00Z,2,4,0,4
21,2020-09-02T00:00:00Z,1,3,0,3
22,2020-09-03T00:00:00Z,1,3,0,3
23,2020-09-04T00:00:00Z,2,3,0,4
24,2020-09-05T00:00:00Z,2,4,0,5
25,2020-09-06T00:00:00Z,3,4,0,5
26,2020-09-07T00:00:00Z,3,5,0,6
27,2020-09-08T00:00:00Z,4,5,0,7
28,2020-09-09T00:00:00Z,3,3,0,5
29,2020-09-10T00:00:00Z,3,4,0,6
30,2020-09-11T00:00:00Z,1,4,0,5
31,2020-09-12T00:00:00Z,1,6,0,7
32,2020-09-13T00:00:00Z,1,6,0,7
33,2020-09-14T00:00:00Z,1,5,0,6
34,2020-09-15T00:00:00Z,0,8,0,8
35,2020-09-16T00:00:00Z,0,7,0,8
36,2020-09-17T00:00:00Z,1,7,0,10
37,2020-09-18T00:00:00Z,1,5,0,8
38,2020-09-19T00:00:00Z,2,7,0,10
39,2020-09-20T00:00:00Z,3,8,0,11
40,2020-09-21T00:00:00Z,4,7,0,12
41,2020-09-22T00:00:00Z,4,4,0,7
42,2020-09-23T00:00:00Z,4,4,0,7
43,2020-09-24T00:00:00Z,2,6,1,9
44,2020-09-25T00:00:00Z,1,6,1,8
45,2020-09-26T00:00:00Z,2,8,1,10
46,2020-09-27T00:00:00Z,2,8,1,9
47,2020-09-28T00:00:00Z,2,9,1,10
48,2020-09-29T00:00:00Z,3,10,0,10
49,2020-09-30T00:00:00Z,4,12,0,12
50,2020-10-01T00:00:00Z,4,12,0,12
51,2020-10-02T00:00:00Z,4,10,0,10
52,2020-10-03T00:00:00Z,4,10,0,10
53,2020-10-04T00:00:00Z,4,10,0,10
54,2020-10-05T00:00:00Z,4,11,0,11
55,2020-10-06T00:00:00Z,2,9,1,10
56,2020-10-07T00:00:00Z,2,10,1,11
57,2020-10-08T00:00:00Z,1,10,1,11
58,2020-10-09T00:00:00Z,1,9,1,10
59,2020-10-10T00:00:00Z,1,9,1,10
60,2020-10-11T00:00:00Z,1,8,1,9
61,2020-10-12T00:00:00Z,1,7,1,8
62,2020-10-13T00:00:00Z,0,7,1,8
63,2020-10-14T00:00:00Z,0,4,0,6
64,2020-10-15T00:00:00Z,0,4,0,5
65,2020-10-16T00:00:00Z,0,6,0,6
66,2020-10-17T00:00:00Z,0,8,0,10
67,2020-10-18T00:00:00Z,1,10,0,12
68,2020-10-19T00:00:00Z,0,9,0,11
69,2020-10-20T00:00:00Z,1,10,0,10
70,2020-10-21T00:00:00Z,1,9,0,10
71,2020-10-22T00:00:00Z,1,8,0,9
72,2020-10-23T00:00:00Z,1,7,0,8
73,2020-10-24T00:00:00Z,1,6,0,7
74,2020-10-25T00:00:00Z,1,6,0,7
75,2020-10-26T00:00:00Z,1,7,0,8
76,2020-10-27T00:00:00Z,1,5,0,6
77,2020-10-29T00:00:00Z,2,8,0,8
78,2020-10-30T00:00:00Z,2,8,0,8
79,2020-10-31T00:00:00Z,1,7,0,7
80,2020-11-01T00:00:00Z,1,7,0,7
81,2020-11-02T00:00:00Z,2,6,0,6
82,2020-11-03T00:00:00Z,2,6,0,6
83,2020-11-04T00:00:00Z,2,6,0,6
84,2020-11-05T00:00:00Z,1,7,1,8
85,2020-11-06T00:00:00Z,1,5,0,7
86,2020-11-07T00:00:00Z,1,7,0,9
87,2020-11-08T00:00:00Z,1,7,0,9
88,2020-11-09T00:00:00Z,1,8,0,10
89,2020-11-10T00:00:00Z,0,7,0,9
90,2020-11-11T00:00:00Z,0,7,1,9
91,2020-11-12T00:00:00Z,0,9,1,11
92,2020-11-13T00:00:00Z,0,8,1,8
93,2020-11-14T00:00:00Z,0,7,1,7
94,2020-11-15T00:00:00Z,0,6,1,6
95,2020-11-16T00:00:00Z,0,7,1,7
96,2020-11-17T00:00:00Z,1,8,1,8
97,2020-11-18T00:00:00Z,1,8,0,8
98,2020-11-19T00:00:00Z,1,8,0,8
99,2020-11-20T00:00:00Z,1,8,0,8
100,2020-11-21T00:00:00Z,1,9,0,9
101,2020-11-23T00:00:00Z,1,10,0,10
102,2020-11-24T00:00:00Z,2,9,1,9
103,2020-11-25T00:00:00Z,2,10,1,10
104,2020-11-26T00:00:00Z,2,11,1,11
105,2020-11-27T00:00:00Z,2,11,1,11
106,2020-11-28T00:00:00Z,3,13,2,14
107,2020-11-29T00:00:00Z,3,13,2,14
108,2020-11-30T00:00:00Z,4,11,2,13
109,2020-12-01T00:00:00Z,3,8,1,11
110,2020-12-02T00:00:00Z,3,11,1,15
111,2020-12-03T00:00:00Z,3,11,1,15
112,2020-12-04T00:00:00Z,2,12,1,15
113,2020-12-05T00:00:00Z,3,15,2,19
114,2020-12-07T00:00:00Z,2,14,1,17
115,2020-12-08T00:00:00Z,2,15,1,17
116,2020-12-09T00:00:00Z,2,14,1,15
117,2020-12-10T00:00:00Z,2,16,1,17
118,2020-12-11T00:00:00Z,3,15,1,16
119,2020-12-12T00:00:00Z,3,14,1,16
120,2020-12-13T00:00:00Z,3,11,0,13
121,2020-12-14T00:00:00Z,3,11,0,12
122,2020-12-15T00:00:00Z,4,10,0,11
123,2020-12-16T00:00:00Z,3,9,0,11
124,2020-12-17T00:00:00Z,3,10,0,12
125,2020-12-18T00:00:00Z,3,10,0,12
126,2020-12-19T00:00:00Z,4,10,0,12
127,2020-12-20T00:00:00Z,4,8,0,10
128,2020-12-21T00:00:00Z,4,9,0,10
129,2020-12-22T00:00:00Z,4,9,0,10
130,2020-12-23T00:00:00Z,2,7,0,8
131,2020-12-24T00:00:00Z,2,10,0,12
132,2020-12-25T00:00:00Z,2,10,0,12
133,2020-12-26T00:00:00Z,2,12,2,15
134,2020-12-27T00:00:00Z,2,11,2,14
135,2020-12-28T00:00:00Z,3,13,3,15
136,2020-12-29T00:00:00Z,2,14,4,16
137,2020-12-31T00:00:00Z,2,14,4,16
138,2021-01-01T00:00:00Z,2,14,4,16
139,2021-01-02T00:00:00Z,2,14,4,16
140,2021-01-03T00:00:00Z,2,14,4,16
141,2021-01-04T00:00:00Z,1,14,4,16
142,2021-01-05T00:00:00Z,1,13,4,14
143,2021-01-06T00:00:00Z,2,12,4,13
