,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,9,0,12
1,2020-08-13T00:00:00Z,0,10,0,12
2,2020-08-14T00:00:00Z,0,12,0,15
3,2020-08-15T00:00:00Z,0,16,1,18
4,2020-08-16T00:00:00Z,0,14,0,15
5,2020-08-17T00:00:00Z,0,15,1,17
6,2020-08-18T00:00:00Z,0,14,1,16
7,2020-08-19T00:00:00Z,0,14,1,16
8,2020-08-20T00:00:00Z,0,12,1,14
9,2020-08-21T00:00:00Z,0,10,0,13
10,2020-08-22T00:00:00Z,0,12,0,14
11,2020-08-23T00:00:00Z,0,17,1,21
12,2020-08-24T00:00:00Z,0,10,0,13
13,2020-08-25T00:00:00Z,0,12,1,15
14,2020-08-26T00:00:00Z,0,11,1,12
15,2020-08-27T00:00:00Z,1,9,2,13
16,2020-08-28T00:00:00Z,2,11,2,14
17,2020-08-29T00:00:00Z,1,7,1,9
18,2020-08-30T00:00:00Z,2,11,3,15
19,2020-08-31T00:00:00Z,2,8,2,13
20,2020-09-01T00:00:00Z,3,13,4,16
21,2020-09-02T00:00:00Z,3,12,3,13
22,2020-09-03T00:00:00Z,2,12,3,13
23,2020-09-04T00:00:00Z,2,11,2,14
24,2020-09-05T00:00:00Z,2,14,1,17
25,2020-09-06T00:00:00Z,1,12,1,15
26,2020-09-07T00:00:00Z,0,9,0,12
27,2020-09-08T00:00:00Z,0,12,1,16
28,2020-09-09T00:00:00Z,0,14,1,18
29,2020-09-10T00:00:00Z,0,17,3,23
30,2020-09-11T00:00:00Z,0,17,2,25
31,2020-09-12T00:00:00Z,0,17,2,24
32,2020-09-13T00:00:00Z,0,20,2,28
33,2020-09-14T00:00:00Z,0,19,2,26
34,2020-09-15T00:00:00Z,1,15,2,20
35,2020-09-16T00:00:00Z,2,15,1,19
36,2020-09-17T00:00:00Z,2,21,0,22
37,2020-09-18T00:00:00Z,3,21,0,22
38,2020-09-19T00:00:00Z,4,19,0,20
39,2020-09-20T00:00:00Z,3,19,0,20
40,2020-09-21T00:00:00Z,4,20,0,20
41,2020-09-22T00:00:00Z,3,18,1,18
42,2020-09-23T00:00:00Z,3,18,1,18
43,2020-09-24T00:00:00Z,2,15,1,15
44,2020-09-25T00:00:00Z,2,16,1,16
45,2020-09-26T00:00:00Z,1,15,1,15
46,2020-09-27T00:00:00Z,1,10,0,13
47,2020-09-28T00:00:00Z,1,7,1,8
48,2020-09-29T00:00:00Z,0,6,1,11
49,2020-09-30T00:00:00Z,0,9,1,16
50,2020-10-01T00:00:00Z,0,9,1,15
51,2020-10-02T00:00:00Z,0,11,1,20
52,2020-10-03T00:00:00Z,0,14,2,20
53,2020-10-04T00:00:00Z,0,13,0,21
54,2020-10-05T00:00:00Z,0,14,1,21
55,2020-10-06T00:00:00Z,0,10,1,18
