,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,3,19,2,21
1,2020-08-13T00:00:00Z,1,20,1,21
2,2020-08-14T00:00:00Z,1,26,2,28
3,2020-08-15T00:00:00Z,1,24,2,26
4,2020-08-16T00:00:00Z,1,23,2,25
5,2020-08-17T00:00:00Z,0,23,1,24
6,2020-08-18T00:00:00Z,1,17,1,18
7,2020-08-19T00:00:00Z,1,14,0,16
8,2020-08-20T00:00:00Z,1,13,0,14
9,2020-08-21T00:00:00Z,1,15,1,17
10,2020-08-22T00:00:00Z,2,14,1,17
11,2020-08-23T00:00:00Z,2,15,1,18
12,2020-08-24T00:00:00Z,1,8,1,11
13,2020-08-25T00:00:00Z,2,11,1,13
14,2020-08-26T00:00:00Z,3,13,0,16
15,2020-08-27T00:00:00Z,4,15,0,19
16,2020-08-28T00:00:00Z,4,16,1,19
17,2020-08-29T00:00:00Z,5,17,1,20
18,2020-08-30T00:00:00Z,3,16,1,21
19,2020-08-31T00:00:00Z,3,15,1,19
20,2020-09-01T00:00:00Z,2,16,2,19
21,2020-09-02T00:00:00Z,2,16,2,20
22,2020-09-03T00:00:00Z,3,18,3,22
23,2020-09-04T00:00:00Z,3,18,3,22
24,2020-09-05T00:00:00Z,3,15,3,19
25,2020-09-06T00:00:00Z,3,13,2,16
26,2020-09-07T00:00:00Z,4,16,2,19
27,2020-09-08T00:00:00Z,4,19,2,21
28,2020-09-09T00:00:00Z,4,20,1,21
29,2020-09-10T00:00:00Z,7,19,1,23
30,2020-09-11T00:00:00Z,7,18,0,22
31,2020-09-12T00:00:00Z,6,15,0,20
32,2020-09-13T00:00:00Z,6,15,0,20
33,2020-09-14T00:00:00Z,5,14,0,18
34,2020-09-15T00:00:00Z,4,13,0,16
35,2020-09-16T00:00:00Z,2,12,0,14
36,2020-09-17T00:00:00Z,1,12,1,15
37,2020-09-18T00:00:00Z,2,14,0,16
38,2020-09-19T00:00:00Z,3,16,1,18
39,2020-09-20T00:00:00Z,2,15,1,17
40,2020-09-21T00:00:00Z,4,13,1,19
41,2020-09-22T00:00:00Z,5,18,2,24
42,2020-09-23T00:00:00Z,6,16,1,23
43,2020-09-24T00:00:00Z,5,17,1,23
44,2020-09-25T00:00:00Z,3,20,2,27
45,2020-09-26T00:00:00Z,4,21,2,30
46,2020-09-27T00:00:00Z,3,18,1,25
47,2020-09-28T00:00:00Z,4,16,1,23
48,2020-09-29T00:00:00Z,6,14,1,22
49,2020-09-30T00:00:00Z,7,16,0,24
50,2020-10-01T00:00:00Z,8,16,0,24
51,2020-10-02T00:00:00Z,8,18,1,25
52,2020-10-03T00:00:00Z,6,20,2,25
53,2020-10-04T00:00:00Z,4,19,2,22
54,2020-10-05T00:00:00Z,5,18,2,22
55,2020-10-06T00:00:00Z,3,15,3,16
56,2020-10-07T00:00:00Z,3,18,3,19
57,2020-10-08T00:00:00Z,4,22,2,24
58,2020-10-09T00:00:00Z,4,22,2,24
59,2020-10-10T00:00:00Z,3,26,1,27
60,2020-10-11T00:00:00Z,2,25,1,26
61,2020-10-12T00:00:00Z,3,26,1,28
62,2020-10-13T00:00:00Z,3,27,0,29
63,2020-10-14T00:00:00Z,2,23,0,23
64,2020-10-15T00:00:00Z,2,23,0,24
65,2020-10-16T00:00:00Z,1,22,0,22
66,2020-10-17T00:00:00Z,3,24,0,24
67,2020-10-18T00:00:00Z,2,19,1,22
68,2020-10-19T00:00:00Z,2,21,1,25
69,2020-10-20T00:00:00Z,2,20,1,24
70,2020-10-21T00:00:00Z,2,22,1,26
71,2020-10-22T00:00:00Z,1,22,1,26
72,2020-10-23T00:00:00Z,2,23,0,27
73,2020-10-24T00:00:00Z,1,23,1,27
74,2020-10-25T00:00:00Z,1,20,1,23
75,2020-10-26T00:00:00Z,2,18,1,19
76,2020-10-27T00:00:00Z,2,20,1,22
77,2020-10-29T00:00:00Z,2,16,3,17
78,2020-10-30T00:00:00Z,3,17,2,18
79,2020-10-31T00:00:00Z,3,18,2,19
80,2020-11-01T00:00:00Z,1,18,2,19
81,2020-11-02T00:00:00Z,2,19,2,20
82,2020-11-03T00:00:00Z,1,15,0,16
83,2020-11-04T00:00:00Z,2,17,1,18
84,2020-11-05T00:00:00Z,2,17,1,18
85,2020-11-06T00:00:00Z,3,20,1,21
86,2020-11-07T00:00:00Z,4,18,1,19
87,2020-11-08T00:00:00Z,4,17,1,19
88,2020-11-09T00:00:00Z,6,16,1,19
89,2020-11-10T00:00:00Z,7,15,1,17
90,2020-11-11T00:00:00Z,7,14,0,16
91,2020-11-12T00:00:00Z,6,14,0,16
92,2020-11-13T00:00:00Z,3,10,0,12
93,2020-11-14T00:00:00Z,4,13,0,14
94,2020-11-15T00:00:00Z,3,12,1,14
95,2020-11-16T00:00:00Z,2,13,0,14
96,2020-11-17T00:00:00Z,2,20,1,22
97,2020-11-18T00:00:00Z,3,23,1,25
98,2020-11-19T00:00:00Z,3,23,1,25
99,2020-11-20T00:00:00Z,2,22,1,24
100,2020-11-21T00:00:00Z,2,21,1,23
101,2020-11-23T00:00:00Z,2,19,2,19
102,2020-11-24T00:00:00Z,3,11,2,11
103,2020-11-25T00:00:00Z,2,11,3,12
104,2020-11-26T00:00:00Z,2,13,4,16
105,2020-11-27T00:00:00Z,2,12,4,15
106,2020-11-28T00:00:00Z,2,15,5,19
107,2020-11-29T00:00:00Z,2,15,5,19
108,2020-11-30T00:00:00Z,2,13,3,20
109,2020-12-01T00:00:00Z,0,16,5,22
110,2020-12-02T00:00:00Z,0,18,4,25
111,2020-12-03T00:00:00Z,1,19,4,26
112,2020-12-04T00:00:00Z,1,21,5,26
113,2020-12-05T00:00:00Z,2,21,4,28
114,2020-12-07T00:00:00Z,1,22,4,27
115,2020-12-08T00:00:00Z,1,13,3,15
116,2020-12-09T00:00:00Z,1,13,3,14
117,2020-12-10T00:00:00Z,0,13,2,14
118,2020-12-11T00:00:00Z,0,12,2,14
119,2020-12-12T00:00:00Z,0,12,2,14
120,2020-12-13T00:00:00Z,0,9,1,10
121,2020-12-14T00:00:00Z,0,10,1,15
122,2020-12-15T00:00:00Z,0,11,1,16
123,2020-12-16T00:00:00Z,0,10,1,16
124,2020-12-17T00:00:00Z,0,12,1,17
125,2020-12-18T00:00:00Z,0,13,1,18
126,2020-12-19T00:00:00Z,0,11,1,16
