,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,2,0,3
1,2020-08-13T00:00:00Z,0,2,0,3
2,2020-08-14T00:00:00Z,0,2,0,3
3,2020-08-15T00:00:00Z,0,2,0,3
4,2020-08-16T00:00:00Z,0,4,0,5
5,2020-08-17T00:00:00Z,0,5,0,5
6,2020-08-18T00:00:00Z,0,3,0,3
7,2020-08-19T00:00:00Z,0,3,0,3
8,2020-08-20T00:00:00Z,0,3,0,3
9,2020-08-21T00:00:00Z,0,2,0,2
10,2020-08-22T00:00:00Z,0,1,0,1
11,2020-08-28T00:00:00Z,0,2,0,2
12,2020-08-29T00:00:00Z,0,2,0,2
13,2020-08-30T00:00:00Z,0,4,1,4
14,2020-08-31T00:00:00Z,0,4,1,4
15,2020-09-01T00:00:00Z,0,4,1,4
16,2020-09-02T00:00:00Z,0,2,0,2
17,2020-09-03T00:00:00Z,0,1,0,1
18,2020-09-04T00:00:00Z,0,2,0,2
19,2020-09-05T00:00:00Z,0,1,0,1
20,2020-09-06T00:00:00Z,0,1,0,1
21,2020-09-07T00:00:00Z,0,1,0,1
22,2020-09-08T00:00:00Z,0,0,0,1
23,2020-09-09T00:00:00Z,1,2,0,3
24,2020-09-10T00:00:00Z,0,1,0,2
25,2020-09-11T00:00:00Z,0,1,0,2
26,2020-09-12T00:00:00Z,0,1,0,2
27,2020-09-13T00:00:00Z,0,1,0,1
28,2020-09-14T00:00:00Z,0,1,0,1
29,2020-09-15T00:00:00Z,0,1,0,1
30,2020-09-16T00:00:00Z,0,1,0,1
31,2020-09-17T00:00:00Z,0,3,0,3
32,2020-09-18T00:00:00Z,0,4,0,4
33,2020-09-19T00:00:00Z,0,4,0,4
34,2020-09-20T00:00:00Z,0,4,0,4
35,2020-09-21T00:00:00Z,0,4,0,4
36,2020-09-22T00:00:00Z,0,4,1,4
37,2020-09-23T00:00:00Z,0,2,1,2
38,2020-09-24T00:00:00Z,0,2,1,2
39,2020-09-25T00:00:00Z,0,3,1,3
40,2020-09-26T00:00:00Z,0,3,1,3
41,2020-09-27T00:00:00Z,0,2,1,2
42,2020-09-28T00:00:00Z,0,1,0,1
43,2020-09-29T00:00:00Z,0,2,0,2
44,2020-09-30T00:00:00Z,0,3,0,3
45,2020-10-01T00:00:00Z,0,3,0,3
46,2020-10-02T00:00:00Z,0,3,0,3
