,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,1,0,1
1,2020-08-13T00:00:00Z,0,2,0,2
2,2020-08-14T00:00:00Z,0,2,0,2
3,2020-08-15T00:00:00Z,0,2,0,2
4,2020-08-16T00:00:00Z,0,2,0,2
5,2020-08-17T00:00:00Z,0,4,0,4
6,2020-08-18T00:00:00Z,0,4,0,4
7,2020-08-19T00:00:00Z,0,5,0,5
8,2020-08-20T00:00:00Z,0,5,0,5
9,2020-08-21T00:00:00Z,0,4,0,4
10,2020-08-22T00:00:00Z,0,3,0,3
11,2020-08-23T00:00:00Z,0,3,0,3
12,2020-08-24T00:00:00Z,0,3,0,3
13,2020-08-25T00:00:00Z,0,2,0,2
14,2020-08-26T00:00:00Z,0,1,0,1
15,2020-08-27T00:00:00Z,0,1,0,1
16,2020-08-28T00:00:00Z,0,1,0,1
17,2020-08-29T00:00:00Z,0,1,0,1
18,2020-08-30T00:00:00Z,0,2,0,2
19,2020-08-31T00:00:00Z,0,1,0,1
20,2020-09-01T00:00:00Z,0,1,0,1
21,2020-09-02T00:00:00Z,0,2,0,2
22,2020-09-03T00:00:00Z,0,1,0,1
23,2020-09-04T00:00:00Z,0,1,0,1
24,2020-09-05T00:00:00Z,0,1,0,1
25,2020-09-06T00:00:00Z,0,2,0,2
26,2020-09-07T00:00:00Z,0,3,1,3
27,2020-09-08T00:00:00Z,0,3,1,3
28,2020-09-09T00:00:00Z,0,5,1,5
29,2020-09-10T00:00:00Z,0,5,1,5
30,2020-09-11T00:00:00Z,0,4,1,4
31,2020-09-12T00:00:00Z,0,3,0,3
32,2020-09-13T00:00:00Z,0,3,0,3
33,2020-09-14T00:00:00Z,0,3,0,3
34,2020-09-15T00:00:00Z,1,3,0,3
35,2020-09-16T00:00:00Z,1,2,0,2
36,2020-09-17T00:00:00Z,1,2,0,2
37,2020-09-18T00:00:00Z,1,2,0,2
38,2020-09-19T00:00:00Z,1,2,0,2
39,2020-09-20T00:00:00Z,2,2,1,2
40,2020-09-21T00:00:00Z,1,2,1,2
41,2020-09-22T00:00:00Z,1,2,1,2
42,2020-09-23T00:00:00Z,1,2,1,2
43,2020-09-24T00:00:00Z,0,1,0,1
44,2020-10-12T00:00:00Z,0,1,0,1
45,2020-10-13T00:00:00Z,0,2,0,2
46,2020-10-14T00:00:00Z,0,2,0,2
47,2020-10-15T00:00:00Z,0,2,0,2
48,2020-10-16T00:00:00Z,0,2,0,2
49,2020-10-17T00:00:00Z,0,2,0,2
50,2020-10-18T00:00:00Z,0,1,0,1
51,2020-10-21T00:00:00Z,0,1,0,1
52,2020-10-22T00:00:00Z,0,1,0,1
53,2020-10-23T00:00:00Z,0,1,0,1
54,2020-10-24T00:00:00Z,0,1,0,1
55,2020-10-25T00:00:00Z,0,1,0,1
56,2020-10-26T00:00:00Z,0,1,0,1
57,2020-10-29T00:00:00Z,0,0,0,1
58,2020-10-30T00:00:00Z,0,0,0,1
59,2020-10-31T00:00:00Z,0,0,0,1
60,2020-11-01T00:00:00Z,0,0,0,1
61,2020-11-02T00:00:00Z,0,2,0,3
62,2020-11-03T00:00:00Z,1,3,0,4
63,2020-11-04T00:00:00Z,1,4,0,5
64,2020-11-05T00:00:00Z,1,4,0,4
65,2020-11-06T00:00:00Z,1,4,0,4
66,2020-11-07T00:00:00Z,1,4,0,4
67,2020-11-08T00:00:00Z,1,4,0,4
68,2020-11-09T00:00:00Z,1,3,0,3
69,2020-11-10T00:00:00Z,0,1,0,1
70,2020-11-13T00:00:00Z,0,1,0,1
71,2020-11-14T00:00:00Z,0,1,0,1
72,2020-11-15T00:00:00Z,0,1,0,1
73,2020-11-16T00:00:00Z,0,1,0,1
74,2020-11-17T00:00:00Z,0,2,0,2
75,2020-11-18T00:00:00Z,1,3,0,3
76,2020-11-19T00:00:00Z,0,2,0,2
77,2020-11-20T00:00:00Z,0,1,0,1
78,2020-11-21T00:00:00Z,1,2,0,2
79,2020-11-23T00:00:00Z,1,2,0,2
80,2020-11-24T00:00:00Z,0,0,0,1
81,2020-11-26T00:00:00Z,0,0,0,1
82,2020-11-27T00:00:00Z,0,0,0,1
83,2020-11-28T00:00:00Z,0,0,0,1
84,2020-11-29T00:00:00Z,0,0,0,1
85,2020-11-30T00:00:00Z,0,0,0,1
86,2020-12-03T00:00:00Z,0,2,1,2
87,2020-12-04T00:00:00Z,0,2,1,2
88,2020-12-05T00:00:00Z,0,2,1,2
89,2020-12-07T00:00:00Z,0,2,1,2
90,2020-12-08T00:00:00Z,0,2,1,2
91,2020-12-09T00:00:00Z,0,2,1,2
92,2020-12-14T00:00:00Z,0,0,0,1
93,2020-12-15T00:00:00Z,0,1,1,2
94,2020-12-16T00:00:00Z,0,1,1,2
95,2020-12-17T00:00:00Z,0,1,1,2
96,2020-12-18T00:00:00Z,0,1,1,2
97,2020-12-19T00:00:00Z,0,1,1,2
98,2020-12-20T00:00:00Z,0,1,1,2
99,2020-12-21T00:00:00Z,0,1,1,2
100,2020-12-22T00:00:00Z,0,2,1,2
101,2020-12-23T00:00:00Z,0,1,0,1
102,2020-12-24T00:00:00Z,0,2,0,2
103,2020-12-25T00:00:00Z,0,2,0,2
104,2020-12-26T00:00:00Z,0,3,0,3
105,2020-12-27T00:00:00Z,0,3,0,3
106,2020-12-28T00:00:00Z,0,4,0,4
107,2020-12-29T00:00:00Z,0,4,0,4
108,2020-12-31T00:00:00Z,0,4,0,4
109,2021-01-01T00:00:00Z,0,4,0,4
110,2021-01-02T00:00:00Z,0,4,0,4
111,2021-01-03T00:00:00Z,0,3,0,3
112,2021-01-04T00:00:00Z,0,2,0,2
113,2021-01-05T00:00:00Z,0,3,0,3
114,2021-01-06T00:00:00Z,0,4,0,4
115,2021-01-07T00:00:00Z,0,3,0,3
116,2021-01-08T00:00:00Z,0,2,0,2
117,2021-01-09T00:00:00Z,0,2,0,2
118,2021-01-10T00:00:00Z,0,2,0,2
119,2021-01-11T00:00:00Z,0,2,0,2
120,2021-01-12T00:00:00Z,0,3,0,4
121,2021-01-13T00:00:00Z,0,2,0,3
122,2021-01-14T00:00:00Z,0,2,0,3
123,2021-01-15T00:00:00Z,0,2,0,3
124,2021-01-16T00:00:00Z,0,3,0,4
125,2021-01-17T00:00:00Z,0,3,0,4
126,2021-01-18T00:00:00Z,0,3,0,5
127,2021-01-19T00:00:00Z,0,3,0,5
128,2021-01-20T00:00:00Z,0,2,0,3
129,2021-01-21T00:00:00Z,0,3,0,4
130,2021-01-22T00:00:00Z,0,2,0,3
131,2021-01-23T00:00:00Z,0,1,0,2
132,2021-01-24T00:00:00Z,0,1,0,2
133,2021-01-25T00:00:00Z,0,3,1,4
134,2021-01-26T00:00:00Z,0,3,1,3
135,2021-01-27T00:00:00Z,0,4,1,4
136,2021-01-28T00:00:00Z,0,4,1,4
137,2021-01-29T00:00:00Z,0,4,1,4
138,2021-01-30T00:00:00Z,0,4,1,4
139,2021-01-31T00:00:00Z,0,4,1,4
140,2021-02-01T00:00:00Z,0,5,0,5
141,2021-02-02T00:00:00Z,0,5,0,5
142,2021-02-03T00:00:00Z,0,4,0,4
143,2021-02-04T00:00:00Z,0,3,0,3
144,2021-02-05T00:00:00Z,0,3,0,3
145,2021-02-06T00:00:00Z,0,3,0,3
146,2021-02-07T00:00:00Z,0,3,0,3
147,2021-02-08T00:00:00Z,0,3,0,3
148,2021-02-09T00:00:00Z,0,3,0,3
149,2021-02-14T00:00:00Z,0,1,0,1
150,2021-02-16T00:00:00Z,0,1,0,1
151,2021-02-17T00:00:00Z,0,1,0,1
152,2021-02-18T00:00:00Z,0,3,0,3
153,2021-02-19T00:00:00Z,0,3,0,3
154,2021-02-20T00:00:00Z,0,3,0,3
155,2021-02-21T00:00:00Z,0,3,0,3
156,2021-02-22T00:00:00Z,0,4,1,4
157,2021-02-24T00:00:00Z,0,6,2,6
158,2021-02-25T00:00:00Z,0,3,1,3
159,2021-02-26T00:00:00Z,0,3,1,3
160,2021-02-27T00:00:00Z,0,3,1,3
161,2021-03-01T00:00:00Z,0,3,1,3
162,2021-03-02T00:00:00Z,0,4,0,4
163,2021-03-03T00:00:00Z,0,2,0,2
164,2021-03-04T00:00:00Z,0,2,0,2
165,2021-03-05T00:00:00Z,0,2,0,2
166,2021-03-06T00:00:00Z,0,2,0,2
167,2021-03-07T00:00:00Z,0,2,0,2
168,2021-03-08T00:00:00Z,0,2,0,2
