,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,1,2,3
1,2020-08-13T00:00:00Z,0,1,2,3
2,2020-08-14T00:00:00Z,0,1,1,1
3,2020-08-15T00:00:00Z,0,1,1,1
4,2020-08-18T00:00:00Z,0,1,1,1
5,2020-08-19T00:00:00Z,0,1,1,1
6,2020-08-20T00:00:00Z,0,1,1,1
7,2020-08-21T00:00:00Z,0,1,1,1
8,2020-08-24T00:00:00Z,0,1,0,1
9,2020-08-25T00:00:00Z,0,1,0,1
10,2020-08-26T00:00:00Z,0,1,0,1
11,2020-08-27T00:00:00Z,0,2,0,2
12,2020-08-28T00:00:00Z,0,1,0,1
13,2020-08-29T00:00:00Z,0,1,0,1
14,2020-09-06T00:00:00Z,0,1,0,1
15,2020-09-07T00:00:00Z,0,2,0,2
16,2020-09-08T00:00:00Z,0,3,0,3
17,2020-09-09T00:00:00Z,0,4,0,4
18,2020-09-10T00:00:00Z,0,3,0,3
19,2020-09-11T00:00:00Z,0,2,0,2
20,2020-09-12T00:00:00Z,0,2,0,2
21,2020-09-13T00:00:00Z,0,1,0,1
22,2020-09-14T00:00:00Z,0,0,0,1
23,2020-09-15T00:00:00Z,0,0,0,1
24,2020-09-16T00:00:00Z,0,0,0,1
25,2020-09-17T00:00:00Z,0,0,0,1
26,2020-09-18T00:00:00Z,0,1,0,2
27,2020-09-19T00:00:00Z,0,2,0,2
28,2020-09-20T00:00:00Z,0,2,0,2
29,2020-09-21T00:00:00Z,0,2,1,3
30,2020-09-22T00:00:00Z,0,0,1,1
31,2020-09-23T00:00:00Z,0,0,1,1
32,2020-09-25T00:00:00Z,0,1,1,1
33,2020-09-26T00:00:00Z,0,1,1,1
34,2020-09-27T00:00:00Z,0,1,1,1
35,2020-09-28T00:00:00Z,0,1,0,1
36,2020-09-29T00:00:00Z,0,1,0,1
37,2020-09-30T00:00:00Z,0,1,0,1
38,2020-10-01T00:00:00Z,0,1,0,1
39,2020-10-05T00:00:00Z,0,0,0,1
40,2020-10-06T00:00:00Z,0,0,0,2
41,2020-10-07T00:00:00Z,0,0,0,2
42,2020-10-08T00:00:00Z,0,0,0,2
43,2020-10-09T00:00:00Z,0,0,0,1
44,2020-10-12T00:00:00Z,0,1,0,1
45,2020-10-13T00:00:00Z,0,1,0,1
46,2020-10-14T00:00:00Z,0,2,0,2
47,2020-10-15T00:00:00Z,0,2,0,2
48,2020-10-16T00:00:00Z,0,1,0,1
49,2020-10-17T00:00:00Z,0,2,0,2
50,2020-10-18T00:00:00Z,0,1,0,1
51,2020-10-19T00:00:00Z,0,1,0,1
52,2020-10-20T00:00:00Z,0,1,0,1
53,2020-10-21T00:00:00Z,0,1,0,1
54,2020-11-09T00:00:00Z,0,1,0,1
55,2020-11-10T00:00:00Z,0,1,0,1
56,2020-11-11T00:00:00Z,0,1,0,1
57,2020-11-12T00:00:00Z,0,1,0,1
58,2020-11-16T00:00:00Z,0,0,0,1
59,2020-11-17T00:00:00Z,0,0,0,1
60,2020-11-18T00:00:00Z,0,0,0,1
61,2020-11-19T00:00:00Z,0,0,0,1
62,2020-11-20T00:00:00Z,0,0,0,1
63,2020-11-23T00:00:00Z,0,0,0,1
64,2020-11-24T00:00:00Z,0,0,0,1
65,2020-11-26T00:00:00Z,0,1,0,1
66,2020-11-27T00:00:00Z,0,1,0,1
67,2020-11-28T00:00:00Z,0,1,0,1
68,2020-11-29T00:00:00Z,0,1,0,1
69,2020-11-30T00:00:00Z,0,1,0,1
70,2020-12-12T00:00:00Z,0,1,0,1
71,2020-12-13T00:00:00Z,0,1,0,1
72,2020-12-14T00:00:00Z,0,1,0,1
73,2020-12-17T00:00:00Z,0,0,1,1
74,2020-12-18T00:00:00Z,0,0,1,1
75,2020-12-19T00:00:00Z,0,0,1,2
76,2020-12-20T00:00:00Z,0,0,1,2
77,2020-12-21T00:00:00Z,0,1,0,2
78,2020-12-22T00:00:00Z,0,1,0,2
79,2020-12-23T00:00:00Z,0,1,0,2
80,2020-12-24T00:00:00Z,0,1,0,2
81,2020-12-25T00:00:00Z,0,1,0,2
82,2020-12-26T00:00:00Z,0,0,0,2
83,2020-12-27T00:00:00Z,0,0,0,2
84,2020-12-28T00:00:00Z,0,0,0,2
85,2020-12-29T00:00:00Z,0,0,0,1
86,2020-12-31T00:00:00Z,1,0,1,3
87,2021-01-01T00:00:00Z,1,0,1,3
88,2021-01-02T00:00:00Z,2,0,2,3
89,2021-01-03T00:00:00Z,2,0,3,4
90,2021-01-04T00:00:00Z,3,0,3,5
91,2021-01-05T00:00:00Z,3,0,4,6
92,2021-01-06T00:00:00Z,1,0,2,3
93,2021-01-07T00:00:00Z,1,0,2,3
94,2021-01-08T00:00:00Z,1,0,0,1
95,2021-01-11T00:00:00Z,0,1,0,1
96,2021-01-12T00:00:00Z,0,1,1,2
97,2021-01-13T00:00:00Z,0,2,1,3
