,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,12,5,21
1,2020-08-13T00:00:00Z,0,12,3,21
2,2020-08-14T00:00:00Z,2,10,1,16
3,2020-08-15T00:00:00Z,2,5,0,14
4,2020-08-16T00:00:00Z,2,7,2,16
5,2020-08-17T00:00:00Z,3,11,5,21
6,2020-08-18T00:00:00Z,2,11,5,19
7,2020-08-19T00:00:00Z,1,13,4,22
8,2020-08-20T00:00:00Z,2,14,4,23
9,2020-08-21T00:00:00Z,2,10,3,18
10,2020-08-22T00:00:00Z,1,9,2,16
11,2020-08-23T00:00:00Z,2,8,3,14
12,2020-08-24T00:00:00Z,3,7,2,13
13,2020-08-25T00:00:00Z,4,10,4,15
14,2020-08-26T00:00:00Z,5,11,4,20
15,2020-08-27T00:00:00Z,6,11,3,22
16,2020-08-28T00:00:00Z,2,9,3,17
17,2020-08-29T00:00:00Z,2,7,2,14
18,2020-08-30T00:00:00Z,1,5,1,14
19,2020-08-31T00:00:00Z,0,6,2,12
20,2020-09-01T00:00:00Z,0,8,2,14
21,2020-09-02T00:00:00Z,1,6,1,14
22,2020-09-03T00:00:00Z,2,11,2,23
23,2020-09-04T00:00:00Z,3,10,2,25
24,2020-09-05T00:00:00Z,2,7,2,22
25,2020-09-06T00:00:00Z,3,6,2,20
26,2020-09-07T00:00:00Z,3,8,1,19
27,2020-09-08T00:00:00Z,3,10,2,19
28,2020-09-09T00:00:00Z,1,12,4,23
29,2020-09-10T00:00:00Z,1,14,6,28
30,2020-09-11T00:00:00Z,2,14,4,30
31,2020-09-12T00:00:00Z,2,9,2,24
32,2020-09-13T00:00:00Z,2,10,5,25
33,2020-09-14T00:00:00Z,2,10,5,23
34,2020-09-15T00:00:00Z,3,12,5,20
35,2020-09-16T00:00:00Z,4,12,5,21
36,2020-09-17T00:00:00Z,5,11,7,26
37,2020-09-18T00:00:00Z,4,7,4,21
38,2020-09-19T00:00:00Z,3,8,5,23
39,2020-09-20T00:00:00Z,2,6,4,23
40,2020-09-21T00:00:00Z,3,9,5,21
41,2020-09-22T00:00:00Z,6,13,6,23
42,2020-09-23T00:00:00Z,6,14,7,24
43,2020-09-24T00:00:00Z,7,16,4,23
44,2020-09-25T00:00:00Z,3,10,3,15
45,2020-09-26T00:00:00Z,3,9,3,16
46,2020-09-27T00:00:00Z,5,11,7,19
47,2020-09-28T00:00:00Z,5,11,6,19
48,2020-09-29T00:00:00Z,4,11,8,19
49,2020-09-30T00:00:00Z,6,14,8,24
50,2020-10-01T00:00:00Z,6,14,4,23
51,2020-10-02T00:00:00Z,8,16,6,25
52,2020-10-03T00:00:00Z,6,14,7,22
53,2020-10-04T00:00:00Z,5,12,6,20
54,2020-10-05T00:00:00Z,4,12,7,19
55,2020-10-06T00:00:00Z,3,11,8,22
56,2020-10-07T00:00:00Z,1,13,8,20
57,2020-10-08T00:00:00Z,0,12,10,22
58,2020-10-09T00:00:00Z,1,13,8,23
59,2020-10-10T00:00:00Z,1,17,8,26
60,2020-10-11T00:00:00Z,2,14,6,23
61,2020-10-12T00:00:00Z,2,14,6,20
62,2020-10-13T00:00:00Z,2,12,3,17
63,2020-10-14T00:00:00Z,0,9,3,15
64,2020-10-15T00:00:00Z,2,8,3,19
65,2020-10-16T00:00:00Z,1,5,3,15
66,2020-10-17T00:00:00Z,1,7,4,19
67,2020-10-18T00:00:00Z,2,10,7,20
68,2020-10-19T00:00:00Z,2,11,5,19
69,2020-10-20T00:00:00Z,1,12,3,21
70,2020-10-21T00:00:00Z,1,11,3,21
71,2020-10-22T00:00:00Z,0,14,0,22
72,2020-10-23T00:00:00Z,0,12,1,19
73,2020-10-24T00:00:00Z,0,11,1,16
74,2020-10-25T00:00:00Z,0,6,1,10
75,2020-10-26T00:00:00Z,0,8,2,14
76,2020-10-27T00:00:00Z,2,10,1,15
77,2020-10-29T00:00:00Z,4,14,2,21
78,2020-10-30T00:00:00Z,2,13,2,21
79,2020-10-31T00:00:00Z,1,12,4,21
80,2020-11-01T00:00:00Z,1,13,5,20
81,2020-11-02T00:00:00Z,2,17,6,26
82,2020-11-03T00:00:00Z,2,16,5,25
83,2020-11-04T00:00:00Z,2,16,5,24
84,2020-11-05T00:00:00Z,2,12,6,25
85,2020-11-06T00:00:00Z,4,12,4,22
86,2020-11-07T00:00:00Z,5,14,4,23
87,2020-11-08T00:00:00Z,5,11,3,18
88,2020-11-09T00:00:00Z,3,11,3,17
89,2020-11-10T00:00:00Z,3,11,4,18
90,2020-11-11T00:00:00Z,3,10,4,18
91,2020-11-12T00:00:00Z,1,8,4,17
92,2020-11-13T00:00:00Z,1,9,4,19
93,2020-11-14T00:00:00Z,0,6,2,15
94,2020-11-15T00:00:00Z,0,6,1,13
95,2020-11-16T00:00:00Z,1,5,1,13
96,2020-11-17T00:00:00Z,1,7,2,17
97,2020-11-18T00:00:00Z,1,9,2,20
98,2020-11-19T00:00:00Z,1,11,1,26
99,2020-11-20T00:00:00Z,2,12,1,27
100,2020-11-21T00:00:00Z,3,11,1,28
101,2020-11-23T00:00:00Z,4,10,1,17
102,2020-11-24T00:00:00Z,2,7,1,19
103,2020-11-25T00:00:00Z,2,7,3,17
104,2020-11-26T00:00:00Z,0,3,3,19
105,2020-11-27T00:00:00Z,1,7,3,18
106,2020-11-28T00:00:00Z,1,8,5,18
107,2020-11-29T00:00:00Z,2,8,3,16
108,2020-11-30T00:00:00Z,1,12,5,19
109,2020-12-01T00:00:00Z,2,12,4,21
110,2020-12-02T00:00:00Z,2,13,4,25
111,2020-12-03T00:00:00Z,3,14,4,27
112,2020-12-04T00:00:00Z,3,15,3,25
113,2020-12-05T00:00:00Z,4,13,4,24
114,2020-12-07T00:00:00Z,3,17,2,22
115,2020-12-08T00:00:00Z,5,14,2,24
116,2020-12-09T00:00:00Z,4,14,2,26
117,2020-12-10T00:00:00Z,7,13,2,30
118,2020-12-11T00:00:00Z,6,10,3,26
119,2020-12-12T00:00:00Z,3,6,3,19
120,2020-12-13T00:00:00Z,4,7,2,17
121,2020-12-14T00:00:00Z,4,8,5,19
122,2020-12-15T00:00:00Z,6,15,5,25
123,2020-12-16T00:00:00Z,4,19,7,29
124,2020-12-17T00:00:00Z,4,16,10,32
125,2020-12-18T00:00:00Z,4,14,7,26
126,2020-12-19T00:00:00Z,1,11,6,21
127,2020-12-20T00:00:00Z,1,11,6,21
128,2020-12-21T00:00:00Z,3,10,5,26
129,2020-12-22T00:00:00Z,4,16,4,30
130,2020-12-23T00:00:00Z,6,19,7,35
131,2020-12-24T00:00:00Z,6,17,7,32
132,2020-12-25T00:00:00Z,6,17,6,32
133,2020-12-26T00:00:00Z,2,14,4,26
134,2020-12-27T00:00:00Z,2,13,4,22
135,2020-12-28T00:00:00Z,3,16,4,26
136,2020-12-29T00:00:00Z,3,16,5,26
137,2020-12-31T00:00:00Z,2,12,5,25
138,2021-01-01T00:00:00Z,2,12,5,25
139,2021-01-02T00:00:00Z,2,12,5,25
140,2021-01-03T00:00:00Z,0,7,4,17
141,2021-01-04T00:00:00Z,1,5,4,15
142,2021-01-05T00:00:00Z,3,8,6,22
143,2021-01-06T00:00:00Z,2,8,5,22
144,2021-01-07T00:00:00Z,4,9,7,23
145,2021-01-08T00:00:00Z,5,14,8,29
146,2021-01-09T00:00:00Z,5,15,8,31
147,2021-01-10T00:00:00Z,5,15,8,28
148,2021-01-11T00:00:00Z,3,16,8,23
149,2021-01-12T00:00:00Z,2,11,7,25
150,2021-01-13T00:00:00Z,2,8,4,21
151,2021-01-14T00:00:00Z,1,9,5,22
152,2021-01-15T00:00:00Z,3,11,4,27
153,2021-01-16T00:00:00Z,2,10,4,23
154,2021-01-17T00:00:00Z,3,13,4,24
155,2021-01-18T00:00:00Z,3,13,3,25
156,2021-01-19T00:00:00Z,3,14,2,24
157,2021-01-20T00:00:00Z,2,15,5,26
158,2021-01-21T00:00:00Z,0,16,5,27
159,2021-01-22T00:00:00Z,3,18,7,29
160,2021-01-23T00:00:00Z,3,14,4,25
161,2021-01-24T00:00:00Z,5,15,3,26
162,2021-01-25T00:00:00Z,4,11,1,22
163,2021-01-26T00:00:00Z,4,12,2,24
164,2021-01-27T00:00:00Z,2,10,2,23
165,2021-01-28T00:00:00Z,1,10,3,23
166,2021-01-29T00:00:00Z,2,6,3,17
167,2021-01-30T00:00:00Z,1,3,2,12
168,2021-01-31T00:00:00Z,3,8,6,22
169,2021-02-01T00:00:00Z,2,11,7,27
170,2021-02-02T00:00:00Z,3,10,6,28
171,2021-02-03T00:00:00Z,3,11,6,30
172,2021-02-04T00:00:00Z,3,12,4,29
173,2021-02-05T00:00:00Z,4,11,2,25
174,2021-02-06T00:00:00Z,4,12,1,26
175,2021-02-07T00:00:00Z,6,12,1,26
176,2021-02-08T00:00:00Z,5,12,3,25
177,2021-02-09T00:00:00Z,4,16,5,25
178,2021-02-10T00:00:00Z,5,18,5,26
179,2021-02-11T00:00:00Z,4,16,4,22
180,2021-02-12T00:00:00Z,7,18,3,26
181,2021-02-13T00:00:00Z,6,17,2,25
182,2021-02-14T00:00:00Z,4,11,3,19
183,2021-02-15T00:00:00Z,2,9,4,17
184,2021-02-16T00:00:00Z,2,10,3,15
185,2021-02-17T00:00:00Z,1,9,3,15
186,2021-02-18T00:00:00Z,0,7,3,17
187,2021-02-19T00:00:00Z,1,7,1,13
188,2021-02-20T00:00:00Z,1,10,1,18
189,2021-02-21T00:00:00Z,2,8,1,16
190,2021-02-22T00:00:00Z,4,10,3,21
191,2021-02-24T00:00:00Z,10,16,8,36
192,2021-02-25T00:00:00Z,3,5,5,12
193,2021-02-26T00:00:00Z,4,7,6,12
194,2021-02-27T00:00:00Z,3,6,3,14
195,2021-03-01T00:00:00Z,3,6,3,16
196,2021-03-02T00:00:00Z,5,13,4,33
