,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,6,3,16
1,2020-08-13T00:00:00Z,0,4,3,11
2,2020-08-14T00:00:00Z,1,3,2,10
3,2020-08-15T00:00:00Z,1,3,3,8
4,2020-08-16T00:00:00Z,0,2,4,6
5,2020-08-17T00:00:00Z,1,2,2,7
6,2020-08-18T00:00:00Z,1,3,2,10
7,2020-08-19T00:00:00Z,1,3,2,10
8,2020-08-20T00:00:00Z,2,4,2,14
9,2020-08-21T00:00:00Z,1,3,1,9
10,2020-08-22T00:00:00Z,1,2,1,6
11,2020-08-23T00:00:00Z,0,2,1,4
12,2020-08-24T00:00:00Z,1,3,2,7
13,2020-08-25T00:00:00Z,1,2,1,4
14,2020-08-26T00:00:00Z,1,3,2,6
15,2020-08-27T00:00:00Z,1,4,2,8
16,2020-08-28T00:00:00Z,0,6,1,8
17,2020-08-29T00:00:00Z,1,9,2,12
18,2020-08-30T00:00:00Z,1,8,1,11
19,2020-08-31T00:00:00Z,2,10,2,13
20,2020-09-01T00:00:00Z,2,7,2,12
21,2020-09-02T00:00:00Z,2,6,2,10
22,2020-09-03T00:00:00Z,1,5,2,9
23,2020-09-04T00:00:00Z,0,2,2,6
24,2020-09-05T00:00:00Z,0,2,2,7
25,2020-09-06T00:00:00Z,0,2,3,7
26,2020-09-07T00:00:00Z,0,4,3,9
27,2020-09-08T00:00:00Z,0,6,4,11
28,2020-09-09T00:00:00Z,0,7,4,12
29,2020-09-10T00:00:00Z,0,7,4,10
30,2020-09-11T00:00:00Z,0,7,3,10
31,2020-09-12T00:00:00Z,0,5,2,8
32,2020-09-13T00:00:00Z,0,4,1,8
33,2020-09-14T00:00:00Z,1,7,3,12
34,2020-09-15T00:00:00Z,1,7,3,12
35,2020-09-16T00:00:00Z,1,7,3,12
36,2020-09-17T00:00:00Z,1,5,2,9
37,2020-09-18T00:00:00Z,0,4,2,8
38,2020-09-19T00:00:00Z,0,3,2,9
39,2020-09-20T00:00:00Z,0,4,2,9
40,2020-09-21T00:00:00Z,1,6,2,14
41,2020-09-22T00:00:00Z,1,8,2,13
42,2020-09-23T00:00:00Z,1,9,2,14
43,2020-09-24T00:00:00Z,1,9,4,14
44,2020-09-25T00:00:00Z,0,6,3,9
45,2020-09-26T00:00:00Z,0,6,4,10
46,2020-09-27T00:00:00Z,0,4,3,8
47,2020-09-28T00:00:00Z,1,4,3,9
48,2020-09-29T00:00:00Z,1,1,0,7
49,2020-09-30T00:00:00Z,1,1,0,7
50,2020-10-01T00:00:00Z,1,3,2,9
51,2020-10-02T00:00:00Z,0,5,3,8
52,2020-10-03T00:00:00Z,0,4,3,5
53,2020-10-04T00:00:00Z,0,4,3,5
54,2020-10-05T00:00:00Z,0,5,4,7
55,2020-10-06T00:00:00Z,0,4,2,5
56,2020-10-07T00:00:00Z,1,4,2,7
57,2020-10-08T00:00:00Z,1,4,3,8
58,2020-10-09T00:00:00Z,1,2,2,6
59,2020-10-10T00:00:00Z,0,3,1,6
60,2020-10-11T00:00:00Z,1,5,1,10
61,2020-10-12T00:00:00Z,1,9,3,13
62,2020-10-13T00:00:00Z,1,8,2,11
63,2020-10-14T00:00:00Z,1,9,3,12
64,2020-10-15T00:00:00Z,1,10,3,13
65,2020-10-16T00:00:00Z,0,7,3,9
66,2020-10-17T00:00:00Z,0,5,2,7
67,2020-10-18T00:00:00Z,1,3,3,5
68,2020-10-19T00:00:00Z,1,3,3,5
