,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,3,0,5
1,2020-08-13T00:00:00Z,0,2,0,6
2,2020-08-14T00:00:00Z,0,1,0,4
3,2020-08-15T00:00:00Z,0,1,0,4
4,2020-08-16T00:00:00Z,0,0,0,1
5,2020-08-17T00:00:00Z,0,1,0,3
6,2020-08-18T00:00:00Z,0,2,1,4
7,2020-08-19T00:00:00Z,0,3,1,7
8,2020-08-20T00:00:00Z,0,3,1,7
9,2020-08-21T00:00:00Z,0,3,1,6
10,2020-08-22T00:00:00Z,2,3,0,7
11,2020-08-23T00:00:00Z,2,2,0,5
12,2020-08-24T00:00:00Z,2,2,0,4
13,2020-08-25T00:00:00Z,1,1,0,2
14,2020-08-26T00:00:00Z,0,1,0,2
15,2020-08-27T00:00:00Z,0,2,0,3
16,2020-08-28T00:00:00Z,0,2,0,3
17,2020-08-29T00:00:00Z,1,1,0,4
18,2020-08-30T00:00:00Z,1,1,0,4
19,2020-08-31T00:00:00Z,1,2,0,4
20,2020-09-01T00:00:00Z,1,2,0,4
21,2020-09-02T00:00:00Z,1,5,0,8
22,2020-09-03T00:00:00Z,0,7,1,11
23,2020-09-04T00:00:00Z,0,9,1,13
24,2020-09-05T00:00:00Z,0,8,1,12
25,2020-09-06T00:00:00Z,0,9,1,12
26,2020-09-07T00:00:00Z,0,7,1,9
27,2020-09-08T00:00:00Z,0,4,1,7
28,2020-09-09T00:00:00Z,1,4,1,8
29,2020-09-10T00:00:00Z,1,4,1,9
30,2020-09-11T00:00:00Z,1,6,0,12
31,2020-09-12T00:00:00Z,1,5,0,10
32,2020-09-13T00:00:00Z,1,6,0,9
33,2020-09-14T00:00:00Z,3,6,1,12
34,2020-09-15T00:00:00Z,4,5,1,12
35,2020-09-16T00:00:00Z,5,10,1,20
36,2020-09-17T00:00:00Z,4,16,0,26
37,2020-09-18T00:00:00Z,5,17,0,26
38,2020-09-19T00:00:00Z,4,15,0,24
39,2020-09-20T00:00:00Z,2,8,0,11
40,2020-09-21T00:00:00Z,1,3,0,8
41,2020-09-22T00:00:00Z,0,3,0,9
42,2020-09-23T00:00:00Z,1,4,0,10
43,2020-09-24T00:00:00Z,3,4,1,12
44,2020-09-25T00:00:00Z,3,3,1,11
45,2020-09-26T00:00:00Z,3,4,1,9
46,2020-09-27T00:00:00Z,2,2,1,6
47,2020-09-28T00:00:00Z,1,2,0,5
48,2020-09-29T00:00:00Z,0,0,0,1
49,2020-09-30T00:00:00Z,0,0,0,1
50,2020-10-01T00:00:00Z,0,0,0,5
51,2020-10-02T00:00:00Z,0,2,0,7
52,2020-10-03T00:00:00Z,0,2,0,7
53,2020-10-04T00:00:00Z,0,3,0,6
54,2020-10-05T00:00:00Z,0,2,0,4
55,2020-10-06T00:00:00Z,0,2,0,4
56,2020-10-07T00:00:00Z,0,3,1,7
57,2020-10-08T00:00:00Z,0,3,1,6
58,2020-10-09T00:00:00Z,1,4,2,7
59,2020-10-10T00:00:00Z,2,3,1,7
60,2020-10-11T00:00:00Z,2,2,1,5
61,2020-10-12T00:00:00Z,2,2,1,4
62,2020-10-13T00:00:00Z,2,3,0,7
63,2020-10-14T00:00:00Z,2,4,0,15
64,2020-10-15T00:00:00Z,0,5,0,19
65,2020-10-16T00:00:00Z,2,6,0,19
66,2020-10-17T00:00:00Z,2,6,0,17
67,2020-10-18T00:00:00Z,2,3,0,9
68,2020-10-19T00:00:00Z,2,4,0,8
69,2020-10-20T00:00:00Z,2,3,0,7
70,2020-10-21T00:00:00Z,2,3,0,13
71,2020-10-22T00:00:00Z,3,3,0,15
72,2020-10-23T00:00:00Z,3,3,0,12
73,2020-10-24T00:00:00Z,6,7,0,17
74,2020-10-25T00:00:00Z,5,7,0,16
75,2020-10-26T00:00:00Z,4,8,0,16
76,2020-10-27T00:00:00Z,3,6,0,14
77,2020-10-29T00:00:00Z,0,5,1,9
78,2020-10-30T00:00:00Z,0,4,0,7
79,2020-10-31T00:00:00Z,0,3,1,6
80,2020-11-01T00:00:00Z,0,3,1,7
81,2020-11-02T00:00:00Z,0,0,0,4
82,2020-11-03T00:00:00Z,1,0,0,5
83,2020-11-04T00:00:00Z,1,1,0,6
84,2020-11-05T00:00:00Z,1,1,0,5
85,2020-11-06T00:00:00Z,1,1,0,5
86,2020-11-07T00:00:00Z,2,3,0,6
87,2020-11-08T00:00:00Z,1,3,0,5
88,2020-11-09T00:00:00Z,1,1,0,3
89,2020-11-10T00:00:00Z,1,1,0,4
90,2020-11-11T00:00:00Z,1,3,0,5
91,2020-11-12T00:00:00Z,0,5,0,8
92,2020-11-13T00:00:00Z,0,7,0,10
93,2020-11-14T00:00:00Z,0,10,0,14
94,2020-11-15T00:00:00Z,1,9,0,14
95,2020-11-16T00:00:00Z,1,7,0,13
96,2020-11-17T00:00:00Z,1,8,0,13
97,2020-11-18T00:00:00Z,2,9,0,16
98,2020-11-19T00:00:00Z,2,8,0,17
99,2020-11-20T00:00:00Z,2,5,0,12
100,2020-11-21T00:00:00Z,2,7,0,10
101,2020-11-23T00:00:00Z,0,5,0,6
102,2020-11-24T00:00:00Z,0,5,0,7
103,2020-11-25T00:00:00Z,0,2,0,6
104,2020-11-26T00:00:00Z,0,2,0,6
105,2020-11-27T00:00:00Z,0,2,0,6
106,2020-11-28T00:00:00Z,0,3,0,7
107,2020-11-29T00:00:00Z,0,2,0,6
108,2020-11-30T00:00:00Z,0,2,0,4
109,2020-12-01T00:00:00Z,0,2,0,5
110,2020-12-02T00:00:00Z,0,1,0,4
111,2020-12-03T00:00:00Z,0,0,0,5
112,2020-12-04T00:00:00Z,0,1,0,6
113,2020-12-05T00:00:00Z,0,1,0,4
114,2020-12-07T00:00:00Z,1,3,0,5
115,2020-12-08T00:00:00Z,1,3,0,5
116,2020-12-09T00:00:00Z,3,6,0,13
117,2020-12-10T00:00:00Z,3,6,0,13
118,2020-12-11T00:00:00Z,2,8,0,15
119,2020-12-12T00:00:00Z,1,5,0,12
120,2020-12-13T00:00:00Z,0,5,0,10
121,2020-12-14T00:00:00Z,0,4,0,7
122,2020-12-15T00:00:00Z,1,2,0,5
123,2020-12-16T00:00:00Z,1,2,0,6
124,2020-12-17T00:00:00Z,1,2,0,7
125,2020-12-18T00:00:00Z,2,3,0,8
126,2020-12-19T00:00:00Z,1,3,0,7
127,2020-12-20T00:00:00Z,1,3,0,7
128,2020-12-21T00:00:00Z,1,2,0,5
129,2020-12-22T00:00:00Z,0,1,0,4
130,2020-12-23T00:00:00Z,1,3,0,6
131,2020-12-24T00:00:00Z,1,5,0,8
132,2020-12-25T00:00:00Z,1,6,0,9
133,2020-12-26T00:00:00Z,1,5,0,10
134,2020-12-27T00:00:00Z,2,7,0,12
135,2020-12-28T00:00:00Z,2,7,0,12
136,2020-12-29T00:00:00Z,1,5,0,10
137,2020-12-31T00:00:00Z,3,4,0,10
138,2021-01-01T00:00:00Z,3,4,0,10
139,2021-01-02T00:00:00Z,3,4,0,10
140,2021-01-03T00:00:00Z,2,3,0,7
141,2021-01-04T00:00:00Z,1,3,0,5
142,2021-01-05T00:00:00Z,0,1,0,2
143,2021-01-06T00:00:00Z,0,1,0,1
144,2021-01-07T00:00:00Z,0,3,0,3
145,2021-01-08T00:00:00Z,1,4,1,4
146,2021-01-09T00:00:00Z,1,5,1,5
147,2021-01-10T00:00:00Z,2,5,1,6
148,2021-01-11T00:00:00Z,2,3,0,5
149,2021-01-12T00:00:00Z,1,3,0,5
150,2021-01-13T00:00:00Z,1,4,0,6
151,2021-01-14T00:00:00Z,0,4,0,5
152,2021-01-15T00:00:00Z,3,9,0,11
153,2021-01-16T00:00:00Z,3,9,0,11
154,2021-01-17T00:00:00Z,4,10,0,16
155,2021-01-18T00:00:00Z,4,10,0,16
156,2021-01-19T00:00:00Z,3,8,0,15
157,2021-01-20T00:00:00Z,1,5,0,8
158,2021-01-21T00:00:00Z,1,3,0,8
159,2021-01-22T00:00:00Z,0,2,0,4
160,2021-01-23T00:00:00Z,0,2,0,6
161,2021-01-24T00:00:00Z,0,3,0,6
162,2021-01-25T00:00:00Z,0,2,0,6
163,2021-01-26T00:00:00Z,0,2,0,5
164,2021-01-27T00:00:00Z,0,4,0,9
165,2021-01-28T00:00:00Z,1,4,0,11
166,2021-01-29T00:00:00Z,1,6,1,13
167,2021-01-30T00:00:00Z,0,5,1,11
168,2021-01-31T00:00:00Z,0,6,1,10
169,2021-02-01T00:00:00Z,1,6,0,8
170,2021-02-02T00:00:00Z,1,3,0,6
171,2021-02-03T00:00:00Z,1,3,0,6
172,2021-02-04T00:00:00Z,0,2,0,7
173,2021-02-05T00:00:00Z,1,3,0,9
174,2021-02-06T00:00:00Z,1,4,0,6
175,2021-02-07T00:00:00Z,1,5,0,7
176,2021-02-08T00:00:00Z,0,4,0,7
177,2021-02-09T00:00:00Z,0,5,0,8
178,2021-02-10T00:00:00Z,1,6,0,9
179,2021-02-11T00:00:00Z,1,5,0,10
180,2021-02-12T00:00:00Z,0,4,0,6
181,2021-02-13T00:00:00Z,0,1,0,3
182,2021-02-14T00:00:00Z,0,1,0,3
183,2021-02-15T00:00:00Z,0,3,0,5
184,2021-02-16T00:00:00Z,0,3,0,5
185,2021-02-17T00:00:00Z,0,4,0,7
186,2021-02-18T00:00:00Z,0,5,0,9
187,2021-02-19T00:00:00Z,1,5,0,12
188,2021-02-20T00:00:00Z,0,5,0,13
189,2021-02-21T00:00:00Z,1,5,0,11
190,2021-02-22T00:00:00Z,1,4,0,11
191,2021-02-24T00:00:00Z,4,10,2,20
192,2021-02-25T00:00:00Z,2,6,2,14
193,2021-02-26T00:00:00Z,2,4,2,8
194,2021-02-27T00:00:00Z,2,4,0,8
195,2021-03-01T00:00:00Z,1,1,0,4
196,2021-03-02T00:00:00Z,2,2,0,8
197,2021-03-03T00:00:00Z,1,3,0,6
198,2021-03-04T00:00:00Z,2,4,0,7
199,2021-03-05T00:00:00Z,1,3,0,7
200,2021-03-06T00:00:00Z,1,2,0,6
201,2021-03-07T00:00:00Z,0,4,0,6
202,2021-03-08T00:00:00Z,0,5,0,7
203,2021-03-09T00:00:00Z,1,6,0,7
204,2021-03-10T00:00:00Z,1,5,0,7
205,2021-03-11T00:00:00Z,1,4,0,7
