,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,2,23,4,33
1,2020-08-13T00:00:00Z,2,23,2,34
2,2020-08-14T00:00:00Z,2,20,2,32
3,2020-08-15T00:00:00Z,2,29,2,43
4,2020-08-16T00:00:00Z,4,35,4,47
5,2020-08-17T00:00:00Z,3,33,5,44
6,2020-08-18T00:00:00Z,2,34,4,48
7,2020-08-19T00:00:00Z,1,29,2,45
8,2020-08-20T00:00:00Z,1,19,2,32
9,2020-08-21T00:00:00Z,0,16,1,24
10,2020-08-22T00:00:00Z,0,17,0,24
11,2020-08-23T00:00:00Z,0,22,0,29
12,2020-08-24T00:00:00Z,1,25,3,35
13,2020-08-25T00:00:00Z,1,28,4,41
14,2020-08-26T00:00:00Z,1,31,4,43
15,2020-08-27T00:00:00Z,0,33,4,44
16,2020-08-28T00:00:00Z,1,15,0,21
17,2020-08-29T00:00:00Z,1,11,1,18
18,2020-08-30T00:00:00Z,1,14,2,20
19,2020-08-31T00:00:00Z,1,14,2,21
20,2020-09-01T00:00:00Z,1,16,2,22
21,2020-09-02T00:00:00Z,0,14,1,19
22,2020-09-03T00:00:00Z,1,13,1,18
23,2020-09-04T00:00:00Z,1,8,0,9
24,2020-09-05T00:00:00Z,0,14,1,16
25,2020-09-06T00:00:00Z,1,20,1,25
26,2020-09-07T00:00:00Z,3,23,2,32
27,2020-09-08T00:00:00Z,3,24,2,33
28,2020-09-09T00:00:00Z,4,23,3,33
29,2020-09-10T00:00:00Z,3,19,2,27
30,2020-09-11T00:00:00Z,1,10,2,16
31,2020-09-12T00:00:00Z,0,12,2,21
32,2020-09-13T00:00:00Z,0,11,2,20
33,2020-09-14T00:00:00Z,0,16,2,28
34,2020-09-15T00:00:00Z,1,19,1,30
35,2020-09-16T00:00:00Z,1,17,1,26
36,2020-09-17T00:00:00Z,1,19,2,28
37,2020-09-18T00:00:00Z,1,17,2,23
38,2020-09-19T00:00:00Z,1,12,1,18
39,2020-09-20T00:00:00Z,2,20,0,28
40,2020-09-21T00:00:00Z,3,26,1,32
41,2020-09-22T00:00:00Z,3,26,1,33
42,2020-09-23T00:00:00Z,2,23,1,31
43,2020-09-24T00:00:00Z,1,20,1,26
44,2020-09-25T00:00:00Z,1,13,0,16
45,2020-09-26T00:00:00Z,1,12,0,18
46,2020-09-27T00:00:00Z,2,13,0,18
47,2020-09-28T00:00:00Z,3,24,0,34
48,2020-09-29T00:00:00Z,3,25,1,37
49,2020-09-30T00:00:00Z,2,22,0,30
50,2020-10-01T00:00:00Z,3,28,1,34
51,2020-10-02T00:00:00Z,2,22,1,24
52,2020-10-03T00:00:00Z,1,21,0,23
53,2020-10-04T00:00:00Z,1,17,0,21
54,2020-10-05T00:00:00Z,1,21,0,31
55,2020-10-06T00:00:00Z,1,16,0,27
56,2020-10-07T00:00:00Z,0,16,0,27
57,2020-10-08T00:00:00Z,0,19,1,29
58,2020-10-09T00:00:00Z,0,18,2,23
59,2020-10-10T00:00:00Z,0,17,3,23
60,2020-10-11T00:00:00Z,0,14,2,20
61,2020-10-12T00:00:00Z,1,20,3,29
62,2020-10-13T00:00:00Z,1,18,3,29
63,2020-10-14T00:00:00Z,1,19,3,30
64,2020-10-15T00:00:00Z,1,18,1,26
65,2020-10-16T00:00:00Z,1,15,1,21
66,2020-10-17T00:00:00Z,0,9,1,13
67,2020-10-18T00:00:00Z,0,12,0,17
68,2020-10-19T00:00:00Z,0,17,0,26
69,2020-10-20T00:00:00Z,0,20,1,30
70,2020-10-21T00:00:00Z,0,23,1,34
71,2020-10-22T00:00:00Z,1,17,1,27
72,2020-10-23T00:00:00Z,1,12,1,18
73,2020-10-24T00:00:00Z,1,12,0,17
74,2020-10-25T00:00:00Z,1,20,0,27
75,2020-10-26T00:00:00Z,1,23,0,30
76,2020-10-27T00:00:00Z,1,22,0,32
77,2020-10-29T00:00:00Z,0,23,1,32
78,2020-10-30T00:00:00Z,0,16,1,23
79,2020-10-31T00:00:00Z,0,11,1,14
80,2020-11-01T00:00:00Z,1,13,1,14
81,2020-11-02T00:00:00Z,2,20,0,22
82,2020-11-03T00:00:00Z,3,18,0,20
83,2020-11-04T00:00:00Z,3,19,0,22
84,2020-11-05T00:00:00Z,3,21,0,24
85,2020-11-06T00:00:00Z,3,18,0,21
86,2020-11-07T00:00:00Z,2,16,0,20
87,2020-11-08T00:00:00Z,1,12,0,15
88,2020-11-09T00:00:00Z,3,24,0,27
89,2020-11-10T00:00:00Z,3,20,0,23
90,2020-11-11T00:00:00Z,3,21,1,25
91,2020-11-12T00:00:00Z,2,19,1,24
92,2020-11-13T00:00:00Z,1,15,1,20
93,2020-11-14T00:00:00Z,0,12,1,17
94,2020-11-15T00:00:00Z,0,14,1,21
95,2020-11-16T00:00:00Z,0,13,0,21
96,2020-11-17T00:00:00Z,0,11,0,18
97,2020-11-18T00:00:00Z,1,11,0,18
98,2020-11-19T00:00:00Z,1,9,0,17
99,2020-11-20T00:00:00Z,0,6,0,13
100,2020-11-21T00:00:00Z,0,6,0,11
101,2020-11-23T00:00:00Z,3,17,0,24
102,2020-11-24T00:00:00Z,3,19,0,26
103,2020-11-25T00:00:00Z,3,22,0,28
104,2020-11-26T00:00:00Z,2,14,1,25
105,2020-11-27T00:00:00Z,1,11,1,23
106,2020-11-28T00:00:00Z,1,17,1,27
107,2020-11-29T00:00:00Z,1,20,2,29
108,2020-11-30T00:00:00Z,0,24,1,37
109,2020-12-01T00:00:00Z,0,18,2,34
110,2020-12-02T00:00:00Z,0,20,1,37
111,2020-12-03T00:00:00Z,0,17,1,30
112,2020-12-04T00:00:00Z,0,13,0,22
113,2020-12-05T00:00:00Z,1,11,0,15
114,2020-12-07T00:00:00Z,4,18,0,23
115,2020-12-08T00:00:00Z,3,22,0,28
116,2020-12-09T00:00:00Z,3,24,0,29
117,2020-12-10T00:00:00Z,1,18,0,23
118,2020-12-11T00:00:00Z,0,11,0,15
119,2020-12-12T00:00:00Z,0,10,1,14
120,2020-12-13T00:00:00Z,1,14,2,18
121,2020-12-14T00:00:00Z,3,20,2,23
122,2020-12-15T00:00:00Z,3,21,2,23
123,2020-12-16T00:00:00Z,3,24,2,28
124,2020-12-17T00:00:00Z,1,22,1,27
125,2020-12-18T00:00:00Z,0,21,2,26
126,2020-12-19T00:00:00Z,0,25,2,29
127,2020-12-20T00:00:00Z,0,24,2,27
128,2020-12-21T00:00:00Z,0,20,1,21
129,2020-12-22T00:00:00Z,0,17,1,19
130,2020-12-23T00:00:00Z,0,17,0,22
131,2020-12-24T00:00:00Z,1,19,0,27
132,2020-12-25T00:00:00Z,1,16,0,22
133,2020-12-26T00:00:00Z,1,14,0,24
134,2020-12-27T00:00:00Z,1,17,0,29
135,2020-12-28T00:00:00Z,1,19,0,29
136,2020-12-29T00:00:00Z,1,18,1,29
137,2020-12-31T00:00:00Z,0,18,1,28
138,2021-01-01T00:00:00Z,0,18,1,28
139,2021-01-02T00:00:00Z,0,15,1,23
140,2021-01-03T00:00:00Z,0,19,2,29
141,2021-01-04T00:00:00Z,0,21,1,30
142,2021-01-05T00:00:00Z,1,18,3,29
143,2021-01-06T00:00:00Z,2,22,3,35
144,2021-01-07T00:00:00Z,2,22,3,32
145,2021-01-08T00:00:00Z,2,19,4,26
146,2021-01-09T00:00:00Z,2,18,4,25
147,2021-01-10T00:00:00Z,1,20,4,22
148,2021-01-11T00:00:00Z,0,22,3,24
149,2021-01-12T00:00:00Z,1,24,2,28
150,2021-01-13T00:00:00Z,2,22,1,31
151,2021-01-14T00:00:00Z,3,25,1,36
152,2021-01-15T00:00:00Z,3,23,0,33
153,2021-01-16T00:00:00Z,4,19,0,30
154,2021-01-17T00:00:00Z,4,18,0,26
155,2021-01-18T00:00:00Z,3,21,1,27
156,2021-01-19T00:00:00Z,3,22,1,29
157,2021-01-20T00:00:00Z,4,21,2,30
158,2021-01-21T00:00:00Z,4,23,2,32
159,2021-01-22T00:00:00Z,3,14,1,22
160,2021-01-23T00:00:00Z,3,23,0,32
161,2021-01-24T00:00:00Z,3,19,0,24
162,2021-01-25T00:00:00Z,2,26,0,29
163,2021-01-26T00:00:00Z,1,24,0,29
164,2021-01-27T00:00:00Z,1,23,0,31
165,2021-01-28T00:00:00Z,5,24,0,33
166,2021-01-29T00:00:00Z,6,19,0,30
167,2021-01-30T00:00:00Z,2,13,0,22
168,2021-01-31T00:00:00Z,4,16,0,22
169,2021-02-01T00:00:00Z,5,21,0,24
170,2021-02-02T00:00:00Z,2,17,0,20
171,2021-02-03T00:00:00Z,2,18,0,22
172,2021-02-04T00:00:00Z,1,20,1,27
173,2021-02-05T00:00:00Z,1,15,1,21
174,2021-02-06T00:00:00Z,1,12,1,18
175,2021-02-07T00:00:00Z,1,11,1,14
176,2021-02-08T00:00:00Z,2,13,1,16
177,2021-02-09T00:00:00Z,2,18,0,24
178,2021-02-10T00:00:00Z,1,17,0,23
179,2021-02-11T00:00:00Z,1,19,0,24
180,2021-02-12T00:00:00Z,1,14,0,18
181,2021-02-13T00:00:00Z,0,15,0,17
182,2021-02-14T00:00:00Z,1,17,0,20
183,2021-02-15T00:00:00Z,1,19,1,24
