,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,2,0,16
1,2020-08-13T00:00:00Z,0,6,0,19
2,2020-08-14T00:00:00Z,0,4,0,19
3,2020-08-15T00:00:00Z,0,8,0,21
4,2020-08-16T00:00:00Z,0,9,0,20
5,2020-08-17T00:00:00Z,0,9,0,18
6,2020-08-18T00:00:00Z,0,8,0,13
7,2020-08-19T00:00:00Z,0,8,0,12
8,2020-08-20T00:00:00Z,0,5,0,7
9,2020-08-21T00:00:00Z,0,5,0,5
10,2020-08-22T00:00:00Z,0,2,0,2
11,2020-08-23T00:00:00Z,0,2,0,2
12,2020-08-24T00:00:00Z,1,2,0,5
13,2020-08-25T00:00:00Z,0,2,0,5
14,2020-08-26T00:00:00Z,1,2,0,3
15,2020-08-27T00:00:00Z,3,3,0,9
16,2020-08-28T00:00:00Z,4,3,0,10
17,2020-08-29T00:00:00Z,4,4,0,12
18,2020-08-30T00:00:00Z,4,6,0,15
19,2020-08-31T00:00:00Z,4,5,0,15
20,2020-09-01T00:00:00Z,2,5,0,12
21,2020-09-02T00:00:00Z,2,8,0,14
22,2020-09-03T00:00:00Z,1,8,0,14
23,2020-09-04T00:00:00Z,1,5,0,10
24,2020-09-05T00:00:00Z,1,4,0,10
25,2020-09-06T00:00:00Z,1,4,0,7
26,2020-09-07T00:00:00Z,1,5,0,11
27,2020-09-08T00:00:00Z,0,4,0,9
28,2020-09-09T00:00:00Z,1,3,0,10
29,2020-09-10T00:00:00Z,0,5,0,10
30,2020-09-11T00:00:00Z,1,4,0,13
31,2020-09-12T00:00:00Z,2,4,0,17
32,2020-09-13T00:00:00Z,2,10,0,25
33,2020-09-14T00:00:00Z,2,10,1,26
34,2020-09-15T00:00:00Z,2,11,0,28
35,2020-09-16T00:00:00Z,2,11,1,25
36,2020-09-17T00:00:00Z,1,15,1,27
37,2020-09-18T00:00:00Z,1,12,1,26
38,2020-09-19T00:00:00Z,0,8,2,21
39,2020-09-20T00:00:00Z,0,9,1,22
40,2020-09-21T00:00:00Z,0,10,1,22
41,2020-09-22T00:00:00Z,0,7,1,15
42,2020-09-23T00:00:00Z,0,5,1,11
43,2020-09-24T00:00:00Z,0,7,1,13
44,2020-09-25T00:00:00Z,0,5,1,11
45,2020-09-26T00:00:00Z,0,7,1,12
46,2020-09-27T00:00:00Z,1,5,0,12
47,2020-09-28T00:00:00Z,1,6,0,12
48,2020-09-29T00:00:00Z,1,6,0,10
49,2020-09-30T00:00:00Z,1,5,0,8
50,2020-10-01T00:00:00Z,1,7,1,12
51,2020-10-02T00:00:00Z,1,6,1,10
52,2020-10-03T00:00:00Z,1,4,1,11
53,2020-10-04T00:00:00Z,1,4,2,10
54,2020-10-05T00:00:00Z,0,4,2,9
55,2020-10-06T00:00:00Z,0,4,2,9
56,2020-10-07T00:00:00Z,0,4,2,11
57,2020-10-08T00:00:00Z,0,6,2,12
58,2020-10-09T00:00:00Z,0,3,1,14
59,2020-10-10T00:00:00Z,0,5,2,12
60,2020-10-11T00:00:00Z,0,3,0,9
61,2020-10-12T00:00:00Z,0,4,1,14
62,2020-10-13T00:00:00Z,0,3,1,13
63,2020-10-14T00:00:00Z,0,3,1,13
64,2020-10-15T00:00:00Z,0,4,1,13
65,2020-10-16T00:00:00Z,0,3,1,11
66,2020-10-17T00:00:00Z,0,2,1,8
67,2020-10-18T00:00:00Z,0,2,0,6
68,2020-10-19T00:00:00Z,0,1,0,5
69,2020-10-20T00:00:00Z,0,2,1,7
70,2020-10-21T00:00:00Z,0,1,2,8
71,2020-10-22T00:00:00Z,0,2,2,8
72,2020-10-23T00:00:00Z,0,2,2,9
73,2020-10-24T00:00:00Z,0,2,2,10
74,2020-10-25T00:00:00Z,0,4,2,16
75,2020-10-26T00:00:00Z,0,4,2,16
76,2020-10-27T00:00:00Z,0,2,0,15
77,2020-10-29T00:00:00Z,0,3,0,18
78,2020-10-30T00:00:00Z,0,3,0,13
79,2020-10-31T00:00:00Z,0,3,0,13
80,2020-11-01T00:00:00Z,0,4,0,16
81,2020-11-02T00:00:00Z,0,4,0,16
82,2020-11-03T00:00:00Z,0,2,0,9
83,2020-11-04T00:00:00Z,0,5,0,18
84,2020-11-05T00:00:00Z,0,5,0,14
85,2020-11-06T00:00:00Z,0,4,0,17
86,2020-11-07T00:00:00Z,0,2,0,15
87,2020-11-08T00:00:00Z,0,2,0,12
88,2020-11-09T00:00:00Z,0,2,0,10
89,2020-11-10T00:00:00Z,0,1,0,11
90,2020-11-11T00:00:00Z,0,4,0,12
91,2020-11-12T00:00:00Z,0,5,0,12
92,2020-11-13T00:00:00Z,0,5,0,13
93,2020-11-14T00:00:00Z,0,6,0,13
94,2020-11-15T00:00:00Z,0,5,1,15
95,2020-11-16T00:00:00Z,0,6,1,16
96,2020-11-17T00:00:00Z,0,4,0,13
97,2020-11-18T00:00:00Z,0,4,1,14
98,2020-11-19T00:00:00Z,0,3,1,11
99,2020-11-20T00:00:00Z,0,4,1,14
100,2020-11-21T00:00:00Z,0,3,1,9
101,2020-11-23T00:00:00Z,0,2,1,16
102,2020-11-24T00:00:00Z,0,5,1,17
103,2020-11-25T00:00:00Z,0,4,1,20
104,2020-11-26T00:00:00Z,2,6,1,21
105,2020-11-27T00:00:00Z,2,7,1,21
106,2020-11-28T00:00:00Z,1,4,1,15
107,2020-11-29T00:00:00Z,3,8,1,19
108,2020-11-30T00:00:00Z,4,13,0,21
109,2020-12-01T00:00:00Z,4,14,1,25
110,2020-12-02T00:00:00Z,2,8,1,17
111,2020-12-03T00:00:00Z,2,10,1,19
112,2020-12-04T00:00:00Z,2,10,1,18
113,2020-12-05T00:00:00Z,2,5,0,17
114,2020-12-07T00:00:00Z,0,5,0,13
115,2020-12-08T00:00:00Z,0,4,0,11
116,2020-12-09T00:00:00Z,0,2,1,12
117,2020-12-10T00:00:00Z,0,4,1,13
118,2020-12-11T00:00:00Z,0,6,0,15
119,2020-12-12T00:00:00Z,0,7,1,17
120,2020-12-13T00:00:00Z,0,10,1,24
121,2020-12-14T00:00:00Z,0,10,1,25
122,2020-12-15T00:00:00Z,0,11,1,25
123,2020-12-16T00:00:00Z,0,11,0,25
124,2020-12-17T00:00:00Z,0,11,0,22
125,2020-12-18T00:00:00Z,0,10,0,19
126,2020-12-19T00:00:00Z,0,7,1,14
127,2020-12-20T00:00:00Z,1,5,1,13
128,2020-12-21T00:00:00Z,0,3,1,11
129,2020-12-22T00:00:00Z,1,3,1,9
130,2020-12-23T00:00:00Z,1,2,1,10
131,2020-12-24T00:00:00Z,1,1,0,11
132,2020-12-25T00:00:00Z,1,0,0,10
133,2020-12-26T00:00:00Z,0,0,0,9
134,2020-12-27T00:00:00Z,1,1,0,10
135,2020-12-28T00:00:00Z,1,2,0,11
136,2020-12-29T00:00:00Z,2,2,0,11
137,2020-12-31T00:00:00Z,2,4,0,16
138,2021-01-01T00:00:00Z,2,6,0,17
139,2021-01-02T00:00:00Z,1,6,0,18
140,2021-01-03T00:00:00Z,1,7,0,20
141,2021-01-04T00:00:00Z,1,5,0,15
142,2021-01-05T00:00:00Z,0,6,0,15
143,2021-01-06T00:00:00Z,0,5,0,11
144,2021-01-07T00:00:00Z,0,3,0,9
145,2021-01-08T00:00:00Z,0,3,0,9
146,2021-01-09T00:00:00Z,0,4,0,7
147,2021-01-10T00:00:00Z,0,5,0,9
148,2021-01-11T00:00:00Z,0,5,0,6
149,2021-01-12T00:00:00Z,0,7,0,12
150,2021-01-13T00:00:00Z,0,7,1,19
151,2021-01-14T00:00:00Z,1,7,1,20
152,2021-01-15T00:00:00Z,0,6,1,22
153,2021-01-16T00:00:00Z,1,6,1,24
154,2021-01-17T00:00:00Z,1,5,1,24
155,2021-01-18T00:00:00Z,1,4,2,22
156,2021-01-19T00:00:00Z,2,4,1,19
157,2021-01-20T00:00:00Z,1,4,1,16
158,2021-01-21T00:00:00Z,1,5,1,16
159,2021-01-22T00:00:00Z,1,5,1,16
160,2021-01-23T00:00:00Z,1,3,1,14
161,2021-01-24T00:00:00Z,1,5,0,12
162,2021-01-25T00:00:00Z,2,5,0,11
163,2021-01-26T00:00:00Z,0,5,0,8
164,2021-01-27T00:00:00Z,1,6,0,11
165,2021-01-28T00:00:00Z,1,6,0,11
166,2021-01-29T00:00:00Z,1,6,0,11
167,2021-01-30T00:00:00Z,1,5,0,11
168,2021-01-31T00:00:00Z,0,2,0,8
169,2021-02-01T00:00:00Z,0,3,0,11
170,2021-02-02T00:00:00Z,1,5,0,16
171,2021-02-03T00:00:00Z,1,4,0,14
172,2021-02-04T00:00:00Z,1,6,0,22
173,2021-02-05T00:00:00Z,0,8,0,24
174,2021-02-06T00:00:00Z,0,9,0,23
175,2021-02-07T00:00:00Z,0,8,0,25
176,2021-02-08T00:00:00Z,0,7,1,20
177,2021-02-09T00:00:00Z,0,6,0,18
178,2021-02-10T00:00:00Z,3,7,1,19
179,2021-02-11T00:00:00Z,0,4,1,12
180,2021-02-12T00:00:00Z,1,7,1,19
181,2021-02-13T00:00:00Z,3,10,1,24
182,2021-02-14T00:00:00Z,3,6,1,21
183,2021-02-15T00:00:00Z,3,8,0,18
184,2021-02-16T00:00:00Z,3,10,0,21
185,2021-02-17T00:00:00Z,0,5,0,13
186,2021-02-18T00:00:00Z,0,9,0,15
187,2021-02-19T00:00:00Z,0,7,0,11
188,2021-02-20T00:00:00Z,0,7,0,11
189,2021-02-21T00:00:00Z,0,9,0,13
190,2021-02-22T00:00:00Z,0,6,1,14
191,2021-02-24T00:00:00Z,0,14,0,32
192,2021-02-25T00:00:00Z,0,5,1,18
193,2021-02-26T00:00:00Z,1,6,1,19
194,2021-02-27T00:00:00Z,1,6,1,19
195,2021-03-01T00:00:00Z,1,3,0,22
196,2021-03-02T00:00:00Z,1,10,0,47
197,2021-03-03T00:00:00Z,0,2,1,16
198,2021-03-04T00:00:00Z,0,5,1,19
199,2021-03-05T00:00:00Z,0,5,1,19
200,2021-03-06T00:00:00Z,0,7,1,20
201,2021-03-07T00:00:00Z,0,5,0,18
202,2021-03-08T00:00:00Z,0,5,0,14
203,2021-03-09T00:00:00Z,0,2,0,10
204,2021-03-10T00:00:00Z,0,2,0,11
205,2021-03-11T00:00:00Z,2,3,0,12
206,2021-03-12T00:00:00Z,2,3,0,11
207,2021-03-13T00:00:00Z,3,5,0,16
208,2021-03-14T00:00:00Z,3,5,0,14
209,2021-03-15T00:00:00Z,3,4,0,16
210,2021-03-16T00:00:00Z,3,5,0,16
211,2021-03-17T00:00:00Z,3,6,0,16
212,2021-03-18T00:00:00Z,2,6,0,15
213,2021-03-19T00:00:00Z,0,5,0,12
214,2021-03-20T00:00:00Z,0,4,0,10
215,2021-03-21T00:00:00Z,0,4,1,8
216,2021-03-22T00:00:00Z,0,2,1,5
217,2021-03-23T00:00:00Z,0,2,1,4
218,2021-03-24T00:00:00Z,0,3,1,7
219,2021-03-25T00:00:00Z,0,3,1,7
220,2021-03-26T00:00:00Z,0,2,1,7
221,2021-03-27T00:00:00Z,0,1,1,10
222,2021-03-28T00:00:00Z,0,2,1,13
223,2021-03-29T00:00:00Z,0,6,0,14
224,2021-03-30T00:00:00Z,0,8,0,20
225,2021-03-31T00:00:00Z,0,6,0,17
226,2021-04-01T00:00:00Z,0,8,0,20
227,2021-04-02T00:00:00Z,0,9,0,20
228,2021-04-03T00:00:00Z,0,8,0,16
229,2021-04-04T00:00:00Z,1,8,0,13
230,2021-04-05T00:00:00Z,2,10,0,17
231,2021-04-06T00:00:00Z,3,8,0,15
232,2021-04-07T00:00:00Z,1,3,0,10
233,2021-04-08T00:00:00Z,3,6,0,13
234,2021-04-09T00:00:00Z,3,6,0,15
235,2021-04-10T00:00:00Z,3,6,0,15
236,2021-04-11T00:00:00Z,3,6,0,16
237,2021-04-12T00:00:00Z,1,6,0,15
238,2021-04-13T00:00:00Z,1,7,0,16
239,2021-04-14T00:00:00Z,0,4,0,11
240,2021-04-15T00:00:00Z,1,3,0,12
241,2021-04-16T00:00:00Z,1,4,0,13
242,2021-04-17T00:00:00Z,2,5,1,17
243,2021-04-18T00:00:00Z,2,6,1,19
244,2021-04-19T00:00:00Z,3,7,1,16
245,2021-04-20T00:00:00Z,3,9,1,18
246,2021-04-21T00:00:00Z,3,8,1,16
247,2021-04-22T00:00:00Z,2,8,1,16
248,2021-04-23T00:00:00Z,2,7,1,16
249,2021-04-24T00:00:00Z,2,6,1,15
