,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,6,17,0,25
1,2020-08-13T00:00:00Z,5,17,0,25
2,2020-08-14T00:00:00Z,7,15,0,23
3,2020-08-15T00:00:00Z,4,17,0,22
4,2020-08-16T00:00:00Z,6,15,0,22
5,2020-08-17T00:00:00Z,8,17,0,25
6,2020-08-18T00:00:00Z,8,15,0,25
7,2020-08-19T00:00:00Z,11,16,0,26
8,2020-08-20T00:00:00Z,10,14,0,23
9,2020-08-21T00:00:00Z,6,10,0,18
10,2020-08-22T00:00:00Z,7,10,0,18
11,2020-08-23T00:00:00Z,7,13,0,23
12,2020-08-24T00:00:00Z,7,13,0,25
13,2020-08-25T00:00:00Z,8,16,0,26
14,2020-08-26T00:00:00Z,10,16,0,28
15,2020-08-27T00:00:00Z,11,17,0,30
16,2020-08-28T00:00:00Z,10,18,0,28
17,2020-08-29T00:00:00Z,16,18,0,28
18,2020-08-30T00:00:00Z,16,19,0,32
19,2020-08-31T00:00:00Z,13,16,0,29
20,2020-09-01T00:00:00Z,13,17,0,29
21,2020-09-02T00:00:00Z,14,18,0,29
22,2020-09-03T00:00:00Z,12,16,0,24
23,2020-09-04T00:00:00Z,12,15,0,23
24,2020-09-05T00:00:00Z,11,13,0,22
25,2020-09-06T00:00:00Z,7,10,0,18
26,2020-09-07T00:00:00Z,7,9,0,19
27,2020-09-08T00:00:00Z,8,12,0,20
28,2020-09-09T00:00:00Z,6,11,0,19
29,2020-09-10T00:00:00Z,7,10,0,19
30,2020-09-11T00:00:00Z,9,12,0,25
31,2020-09-12T00:00:00Z,10,10,0,24
32,2020-09-13T00:00:00Z,8,10,0,24
33,2020-09-14T00:00:00Z,7,10,0,21
34,2020-09-15T00:00:00Z,7,14,0,25
35,2020-09-16T00:00:00Z,7,14,0,25
36,2020-09-17T00:00:00Z,5,8,0,18
37,2020-09-18T00:00:00Z,4,9,0,17
38,2020-09-19T00:00:00Z,7,16,0,27
39,2020-09-20T00:00:00Z,8,12,0,21
40,2020-09-21T00:00:00Z,8,14,0,19
41,2020-09-22T00:00:00Z,6,12,0,21
42,2020-09-23T00:00:00Z,8,16,0,25
43,2020-09-24T00:00:00Z,9,13,0,22
44,2020-09-25T00:00:00Z,8,13,0,25
45,2020-09-26T00:00:00Z,8,15,0,25
46,2020-09-27T00:00:00Z,8,17,1,26
47,2020-09-28T00:00:00Z,7,18,1,28
48,2020-09-29T00:00:00Z,5,16,1,27
49,2020-09-30T00:00:00Z,5,18,1,30
50,2020-10-01T00:00:00Z,6,16,1,29
51,2020-10-02T00:00:00Z,6,17,1,30
52,2020-10-03T00:00:00Z,4,16,1,29
53,2020-10-04T00:00:00Z,4,15,1,29
54,2020-10-05T00:00:00Z,4,14,0,28
55,2020-10-06T00:00:00Z,7,17,0,34
56,2020-10-07T00:00:00Z,3,13,0,28
57,2020-10-08T00:00:00Z,8,13,0,30
58,2020-10-09T00:00:00Z,9,14,0,30
59,2020-10-10T00:00:00Z,12,21,0,37
60,2020-10-11T00:00:00Z,11,17,0,29
61,2020-10-12T00:00:00Z,10,17,0,32
62,2020-10-13T00:00:00Z,12,19,0,30
63,2020-10-14T00:00:00Z,8,15,0,29
64,2020-10-15T00:00:00Z,7,16,0,28
65,2020-10-16T00:00:00Z,8,18,0,29
66,2020-10-17T00:00:00Z,9,20,0,29
67,2020-10-18T00:00:00Z,9,20,0,32
68,2020-10-19T00:00:00Z,10,23,0,32
69,2020-10-20T00:00:00Z,10,19,0,27
70,2020-10-21T00:00:00Z,8,20,0,27
71,2020-10-22T00:00:00Z,10,18,0,24
72,2020-10-23T00:00:00Z,8,17,0,23
73,2020-10-24T00:00:00Z,10,21,0,26
74,2020-10-25T00:00:00Z,11,22,0,26
75,2020-10-26T00:00:00Z,9,18,0,24
76,2020-10-27T00:00:00Z,10,18,0,23
77,2020-10-29T00:00:00Z,8,15,0,24
78,2020-10-30T00:00:00Z,8,17,1,29
79,2020-10-31T00:00:00Z,4,14,0,21
80,2020-11-01T00:00:00Z,6,15,0,24
81,2020-11-02T00:00:00Z,6,16,1,32
82,2020-11-03T00:00:00Z,7,16,1,33
