,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-09-04T00:00:00Z,0,0,0,1
1,2020-09-05T00:00:00Z,0,0,0,1
2,2020-09-06T00:00:00Z,0,0,0,1
3,2020-09-07T00:00:00Z,0,0,0,1
4,2020-09-08T00:00:00Z,0,0,0,1
5,2020-11-25T00:00:00Z,0,0,0,1
6,2020-11-27T00:00:00Z,0,0,0,1
7,2020-11-28T00:00:00Z,0,0,0,1
8,2020-11-29T00:00:00Z,0,0,0,1
9,2020-11-30T00:00:00Z,0,0,0,1
10,2021-01-03T00:00:00Z,0,0,0,1
11,2021-01-04T00:00:00Z,0,0,0,2
12,2021-01-05T00:00:00Z,0,0,0,2
13,2021-01-06T00:00:00Z,0,0,0,2
14,2021-01-07T00:00:00Z,0,0,0,1
15,2021-01-08T00:00:00Z,0,0,0,1
16,2021-01-09T00:00:00Z,0,0,0,1
17,2021-01-27T00:00:00Z,1,0,1,1
18,2021-01-29T00:00:00Z,1,0,1,1
19,2021-01-30T00:00:00Z,1,0,1,1
20,2021-01-31T00:00:00Z,1,0,1,1
21,2021-02-01T00:00:00Z,1,0,1,1
22,2021-02-20T00:00:00Z,0,0,0,1
23,2021-02-22T00:00:00Z,0,0,0,1
24,2021-02-24T00:00:00Z,0,0,0,2
25,2021-02-25T00:00:00Z,0,0,0,1
26,2021-02-26T00:00:00Z,0,0,0,1
27,2021-02-27T00:00:00Z,0,0,0,1
28,2021-03-02T00:00:00Z,0,0,0,2
29,2021-03-04T00:00:00Z,0,0,0,1
30,2021-03-05T00:00:00Z,0,0,0,1
31,2021-03-06T00:00:00Z,0,0,0,1
32,2021-03-07T00:00:00Z,0,0,0,1
33,2021-03-08T00:00:00Z,0,0,0,1
34,2021-05-09T00:00:00Z,0,1,0,1
35,2021-05-10T00:00:00Z,0,1,0,1
36,2021-05-11T00:00:00Z,0,1,0,1
37,2021-05-12T00:00:00Z,0,1,0,1
38,2021-05-13T00:00:00Z,0,1,0,1
39,2021-05-14T00:00:00Z,0,1,0,1
40,2021-05-15T00:00:00Z,0,1,0,1
41,2021-05-16T00:00:00Z,0,1,0,1
42,2021-05-17T00:00:00Z,0,1,0,1
43,2021-09-26T00:00:00Z,1,1,0,1
44,2021-09-27T00:00:00Z,0,1,0,1
45,2021-09-28T00:00:00Z,0,1,0,1
46,2021-09-30T00:00:00Z,0,1,0,1
47,2021-10-01T00:00:00Z,0,2,0,2
48,2021-10-02T00:00:00Z,0,2,0,2
49,2021-10-03T00:00:00Z,0,2,0,2
50,2021-10-04T00:00:00Z,0,2,0,2
51,2021-10-05T00:00:00Z,0,1,0,1
