,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,4,1,17
1,2020-08-13T00:00:00Z,0,2,3,20
2,2020-08-14T00:00:00Z,0,2,3,18
3,2020-08-15T00:00:00Z,0,1,3,12
4,2020-08-16T00:00:00Z,0,1,3,11
5,2020-08-17T00:00:00Z,0,0,4,12
6,2020-08-18T00:00:00Z,0,0,4,14
7,2020-08-19T00:00:00Z,0,0,2,12
8,2020-08-20T00:00:00Z,0,0,2,8
9,2020-08-21T00:00:00Z,0,0,1,7
10,2020-08-22T00:00:00Z,0,0,2,9
11,2020-08-23T00:00:00Z,0,0,2,9
12,2020-08-24T00:00:00Z,0,0,1,8
13,2020-08-25T00:00:00Z,0,0,1,4
14,2020-08-26T00:00:00Z,0,0,1,7
15,2020-08-27T00:00:00Z,0,0,1,9
16,2020-08-28T00:00:00Z,0,0,1,9
17,2020-08-29T00:00:00Z,0,0,0,8
18,2020-08-30T00:00:00Z,0,0,0,8
19,2020-08-31T00:00:00Z,0,0,0,8
20,2020-09-01T00:00:00Z,0,0,0,8
21,2020-09-02T00:00:00Z,0,0,0,9
22,2020-09-03T00:00:00Z,0,0,0,6
23,2020-09-04T00:00:00Z,0,0,0,9
24,2020-09-05T00:00:00Z,0,0,0,8
25,2020-09-06T00:00:00Z,0,0,0,10
26,2020-09-07T00:00:00Z,0,0,0,10
27,2020-09-08T00:00:00Z,0,0,0,11
28,2020-09-09T00:00:00Z,0,0,0,8
29,2020-09-10T00:00:00Z,0,0,0,11
30,2020-09-11T00:00:00Z,0,0,0,8
31,2020-09-12T00:00:00Z,0,0,0,6
32,2020-09-13T00:00:00Z,0,1,0,7
33,2020-09-14T00:00:00Z,0,1,0,8
34,2020-09-15T00:00:00Z,0,1,0,10
35,2020-09-16T00:00:00Z,0,2,0,9
36,2020-09-17T00:00:00Z,0,1,0,9
37,2020-09-18T00:00:00Z,0,1,0,10
38,2020-09-19T00:00:00Z,0,5,0,12
39,2020-09-20T00:00:00Z,0,6,0,14
40,2020-09-21T00:00:00Z,0,4,0,13
41,2020-09-22T00:00:00Z,0,5,0,13
42,2020-09-23T00:00:00Z,1,5,0,13
43,2020-09-24T00:00:00Z,1,5,1,13
44,2020-09-25T00:00:00Z,1,5,1,13
45,2020-09-26T00:00:00Z,1,5,1,11
46,2020-09-27T00:00:00Z,1,4,1,8
47,2020-09-28T00:00:00Z,1,2,1,7
48,2020-09-29T00:00:00Z,1,2,1,8
49,2020-09-30T00:00:00Z,1,2,1,9
50,2020-10-01T00:00:00Z,0,3,3,11
51,2020-10-02T00:00:00Z,0,1,1,8
52,2020-10-03T00:00:00Z,0,2,2,10
53,2020-10-04T00:00:00Z,0,2,2,11
54,2020-10-05T00:00:00Z,0,2,2,12
55,2020-10-06T00:00:00Z,0,1,2,8
56,2020-10-07T00:00:00Z,0,1,3,9
57,2020-10-08T00:00:00Z,0,0,2,8
58,2020-10-09T00:00:00Z,0,1,2,8
59,2020-10-10T00:00:00Z,0,0,1,10
60,2020-10-11T00:00:00Z,0,1,2,10
61,2020-10-12T00:00:00Z,0,1,2,10
62,2020-10-13T00:00:00Z,0,1,2,11
63,2020-10-14T00:00:00Z,0,1,2,13
64,2020-10-15T00:00:00Z,0,2,1,15
65,2020-10-16T00:00:00Z,0,2,2,17
66,2020-10-17T00:00:00Z,0,2,1,16
67,2020-10-18T00:00:00Z,0,1,2,19
68,2020-10-19T00:00:00Z,0,1,2,19
69,2020-10-20T00:00:00Z,0,1,2,16
