,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,3,1,3
1,2020-08-13T00:00:00Z,0,3,1,4
2,2020-08-14T00:00:00Z,0,3,1,4
3,2020-08-15T00:00:00Z,0,3,1,5
4,2020-08-16T00:00:00Z,0,1,0,3
5,2020-08-17T00:00:00Z,0,1,0,4
6,2020-08-18T00:00:00Z,0,0,0,3
7,2020-08-19T00:00:00Z,0,1,0,5
8,2020-08-20T00:00:00Z,0,3,0,7
9,2020-08-21T00:00:00Z,0,6,0,8
10,2020-08-22T00:00:00Z,0,3,0,5
11,2020-08-23T00:00:00Z,1,7,0,8
12,2020-08-24T00:00:00Z,0,6,0,7
13,2020-08-25T00:00:00Z,1,9,1,10
14,2020-08-26T00:00:00Z,1,8,1,9
15,2020-08-27T00:00:00Z,1,7,1,8
16,2020-08-28T00:00:00Z,1,6,1,8
17,2020-08-29T00:00:00Z,1,3,1,5
18,2020-08-30T00:00:00Z,0,1,1,4
19,2020-08-31T00:00:00Z,0,1,1,5
20,2020-09-01T00:00:00Z,0,0,0,4
21,2020-09-02T00:00:00Z,0,1,0,6
22,2020-09-03T00:00:00Z,0,1,0,5
23,2020-09-04T00:00:00Z,0,1,0,4
24,2020-09-05T00:00:00Z,0,2,0,5
25,2020-09-06T00:00:00Z,0,2,0,5
26,2020-09-07T00:00:00Z,0,2,0,4
27,2020-09-08T00:00:00Z,0,3,0,5
28,2020-09-09T00:00:00Z,0,2,0,4
29,2020-09-10T00:00:00Z,0,3,0,4
30,2020-09-11T00:00:00Z,0,4,0,6
31,2020-09-12T00:00:00Z,0,3,0,5
32,2020-09-13T00:00:00Z,0,3,0,7
33,2020-09-14T00:00:00Z,1,4,0,7
34,2020-09-15T00:00:00Z,1,5,0,8
35,2020-09-16T00:00:00Z,1,4,0,7
36,2020-09-17T00:00:00Z,2,6,0,10
37,2020-09-18T00:00:00Z,2,5,0,9
38,2020-09-19T00:00:00Z,2,4,0,8
39,2020-09-20T00:00:00Z,2,4,0,8
40,2020-09-21T00:00:00Z,2,4,0,7
41,2020-09-22T00:00:00Z,1,4,0,8
42,2020-09-23T00:00:00Z,2,3,0,7
43,2020-09-24T00:00:00Z,2,3,0,7
44,2020-09-25T00:00:00Z,2,3,0,6
45,2020-09-26T00:00:00Z,1,1,0,4
46,2020-09-27T00:00:00Z,1,1,0,4
47,2020-09-28T00:00:00Z,1,2,0,4
48,2020-09-29T00:00:00Z,1,2,0,3
49,2020-09-30T00:00:00Z,1,1,0,3
50,2020-10-01T00:00:00Z,0,2,0,3
51,2020-10-02T00:00:00Z,0,2,0,3
52,2020-10-03T00:00:00Z,1,3,0,6
53,2020-10-04T00:00:00Z,1,2,0,5
54,2020-10-05T00:00:00Z,1,2,0,5
55,2020-10-06T00:00:00Z,1,2,0,5
56,2020-10-07T00:00:00Z,1,2,0,5
57,2020-10-08T00:00:00Z,1,2,0,4
58,2020-10-09T00:00:00Z,1,1,0,3
59,2020-10-10T00:00:00Z,1,1,0,4
60,2020-10-11T00:00:00Z,0,0,0,1
61,2020-10-12T00:00:00Z,0,1,1,2
62,2020-10-13T00:00:00Z,0,1,1,3
63,2020-10-14T00:00:00Z,0,1,1,4
64,2020-10-15T00:00:00Z,0,1,1,4
65,2020-10-16T00:00:00Z,0,1,1,6
66,2020-10-17T00:00:00Z,0,1,1,7
67,2020-10-18T00:00:00Z,0,1,0,5
68,2020-10-19T00:00:00Z,0,1,0,6
69,2020-10-20T00:00:00Z,0,1,0,4
70,2020-10-21T00:00:00Z,0,2,0,6
71,2020-10-22T00:00:00Z,0,3,0,6
72,2020-10-23T00:00:00Z,0,3,0,6
73,2020-10-24T00:00:00Z,0,3,0,6
74,2020-10-25T00:00:00Z,0,2,0,5
75,2020-10-26T00:00:00Z,0,3,0,5
76,2020-10-27T00:00:00Z,0,3,0,6
77,2020-10-29T00:00:00Z,0,2,0,6
78,2020-10-30T00:00:00Z,0,2,0,5
79,2020-10-31T00:00:00Z,0,2,0,7
80,2020-11-01T00:00:00Z,1,1,0,8
81,2020-11-02T00:00:00Z,0,1,0,6
82,2020-11-03T00:00:00Z,1,3,0,9
83,2020-11-04T00:00:00Z,1,4,0,8
84,2020-11-05T00:00:00Z,1,4,0,8
85,2020-11-06T00:00:00Z,1,5,0,9
86,2020-11-07T00:00:00Z,0,4,0,8
87,2020-11-08T00:00:00Z,0,4,0,7
88,2020-11-09T00:00:00Z,0,4,0,8
89,2020-11-10T00:00:00Z,0,3,0,7
90,2020-11-11T00:00:00Z,0,2,0,7
91,2020-11-12T00:00:00Z,0,1,0,5
92,2020-11-13T00:00:00Z,0,1,0,6
