,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,7,0,13
1,2020-08-13T00:00:00Z,0,6,0,12
2,2020-08-14T00:00:00Z,1,7,0,12
3,2020-08-15T00:00:00Z,1,5,0,9
4,2020-08-16T00:00:00Z,1,3,0,9
5,2020-08-17T00:00:00Z,3,8,0,14
6,2020-08-18T00:00:00Z,3,7,0,13
7,2020-08-19T00:00:00Z,4,8,0,17
8,2020-08-20T00:00:00Z,3,8,0,18
9,2020-08-21T00:00:00Z,2,7,0,16
10,2020-08-22T00:00:00Z,2,7,0,14
11,2020-08-23T00:00:00Z,2,5,0,13
12,2020-08-24T00:00:00Z,1,7,0,14
13,2020-08-25T00:00:00Z,1,9,0,13
14,2020-08-26T00:00:00Z,2,12,0,19
15,2020-08-27T00:00:00Z,2,11,0,16
16,2020-08-28T00:00:00Z,2,10,0,16
17,2020-08-29T00:00:00Z,2,7,0,13
18,2020-08-30T00:00:00Z,1,4,0,12
19,2020-08-31T00:00:00Z,1,4,0,11
20,2020-09-01T00:00:00Z,1,5,0,17
21,2020-09-02T00:00:00Z,0,4,0,15
22,2020-09-03T00:00:00Z,0,6,0,16
23,2020-09-04T00:00:00Z,0,5,0,13
24,2020-09-05T00:00:00Z,0,6,0,10
25,2020-09-06T00:00:00Z,0,4,0,8
26,2020-09-07T00:00:00Z,1,5,0,10
27,2020-09-08T00:00:00Z,2,5,0,9
28,2020-09-09T00:00:00Z,2,9,0,15
29,2020-09-10T00:00:00Z,2,9,0,15
30,2020-09-11T00:00:00Z,2,8,0,14
31,2020-09-12T00:00:00Z,2,7,0,16
32,2020-09-13T00:00:00Z,1,4,0,13
33,2020-09-14T00:00:00Z,2,6,0,17
34,2020-09-15T00:00:00Z,4,9,0,17
35,2020-09-16T00:00:00Z,4,10,0,22
36,2020-09-17T00:00:00Z,3,12,0,22
37,2020-09-18T00:00:00Z,5,11,0,20
38,2020-09-19T00:00:00Z,4,11,0,22
39,2020-09-20T00:00:00Z,2,8,0,15
40,2020-09-21T00:00:00Z,8,11,0,18
41,2020-09-22T00:00:00Z,13,14,0,21
42,2020-09-23T00:00:00Z,11,10,0,17
43,2020-09-24T00:00:00Z,8,11,0,20
44,2020-09-25T00:00:00Z,8,11,0,19
45,2020-09-26T00:00:00Z,7,10,0,18
46,2020-09-27T00:00:00Z,6,8,0,18
47,2020-09-28T00:00:00Z,5,5,0,16
48,2020-09-29T00:00:00Z,3,4,0,13
49,2020-09-30T00:00:00Z,4,4,0,10
50,2020-10-01T00:00:00Z,3,5,0,12
51,2020-10-02T00:00:00Z,4,6,0,13
52,2020-10-03T00:00:00Z,5,8,0,17
