,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,6,27,1,43
1,2020-08-13T00:00:00Z,5,32,1,45
2,2020-08-14T00:00:00Z,3,28,1,43
3,2020-08-15T00:00:00Z,5,23,0,40
4,2020-08-16T00:00:00Z,4,22,0,43
5,2020-08-17T00:00:00Z,5,25,0,48
6,2020-08-18T00:00:00Z,10,27,0,55
7,2020-08-19T00:00:00Z,12,26,0,55
8,2020-08-20T00:00:00Z,11,23,0,51
9,2020-08-21T00:00:00Z,14,22,0,49
10,2020-08-22T00:00:00Z,17,28,0,57
11,2020-08-23T00:00:00Z,17,30,0,57
12,2020-08-24T00:00:00Z,17,37,0,61
13,2020-08-25T00:00:00Z,14,36,0,58
14,2020-08-26T00:00:00Z,10,34,1,57
15,2020-08-27T00:00:00Z,8,32,2,51
16,2020-08-28T00:00:00Z,5,26,2,43
17,2020-08-29T00:00:00Z,6,31,2,48
18,2020-08-30T00:00:00Z,8,27,2,45
19,2020-08-31T00:00:00Z,9,30,2,48
20,2020-09-01T00:00:00Z,7,33,3,47
21,2020-09-02T00:00:00Z,8,27,2,42
22,2020-09-03T00:00:00Z,6,28,2,41
23,2020-09-04T00:00:00Z,4,23,2,37
24,2020-09-05T00:00:00Z,4,23,2,40
25,2020-09-06T00:00:00Z,4,17,1,35
26,2020-09-07T00:00:00Z,3,14,1,31
27,2020-09-08T00:00:00Z,5,18,3,35
28,2020-09-09T00:00:00Z,4,19,2,31
29,2020-09-10T00:00:00Z,3,22,2,41
30,2020-09-11T00:00:00Z,4,25,2,42
31,2020-09-12T00:00:00Z,4,20,1,39
32,2020-09-13T00:00:00Z,6,23,1,48
33,2020-09-14T00:00:00Z,5,19,0,44
34,2020-09-15T00:00:00Z,7,20,0,48
35,2020-09-16T00:00:00Z,7,19,0,42
36,2020-09-17T00:00:00Z,5,18,0,38
37,2020-09-18T00:00:00Z,5,18,0,38
38,2020-09-19T00:00:00Z,5,19,0,34
39,2020-09-20T00:00:00Z,8,21,0,35
40,2020-09-21T00:00:00Z,6,20,0,37
41,2020-09-22T00:00:00Z,4,17,0,39
42,2020-09-23T00:00:00Z,4,18,0,36
43,2020-09-24T00:00:00Z,4,17,0,40
44,2020-09-25T00:00:00Z,3,10,0,32
45,2020-09-26T00:00:00Z,5,10,0,32
46,2020-09-27T00:00:00Z,3,14,1,30
47,2020-09-28T00:00:00Z,5,18,1,33
48,2020-09-29T00:00:00Z,3,19,1,36
49,2020-09-30T00:00:00Z,3,20,1,39
50,2020-10-01T00:00:00Z,2,21,1,36
51,2020-10-02T00:00:00Z,2,20,1,36
52,2020-10-03T00:00:00Z,6,26,0,43
53,2020-10-04T00:00:00Z,4,25,0,43
54,2020-10-05T00:00:00Z,5,26,0,44
55,2020-10-06T00:00:00Z,4,26,1,45
56,2020-10-07T00:00:00Z,3,25,1,46
57,2020-10-08T00:00:00Z,3,31,2,54
58,2020-10-09T00:00:00Z,3,27,1,50
