,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,24,20,0,31
1,2020-08-13T00:00:00Z,21,18,0,30
2,2020-08-14T00:00:00Z,26,22,0,38
3,2020-08-15T00:00:00Z,30,23,0,44
4,2020-08-16T00:00:00Z,34,21,0,50
5,2020-08-17T00:00:00Z,31,18,0,43
6,2020-08-18T00:00:00Z,24,13,0,34
7,2020-08-19T00:00:00Z,15,14,0,26
8,2020-08-20T00:00:00Z,13,14,0,25
9,2020-08-21T00:00:00Z,20,18,0,31
10,2020-08-22T00:00:00Z,17,17,0,30
11,2020-08-23T00:00:00Z,24,18,0,38
12,2020-08-24T00:00:00Z,28,20,0,41
13,2020-08-25T00:00:00Z,33,23,0,45
14,2020-08-26T00:00:00Z,21,18,0,30
15,2020-08-27T00:00:00Z,18,14,0,25
16,2020-08-28T00:00:00Z,24,15,0,30
17,2020-08-29T00:00:00Z,27,11,0,32
18,2020-08-30T00:00:00Z,26,14,0,34
19,2020-08-31T00:00:00Z,24,12,0,32
20,2020-09-01T00:00:00Z,23,15,2,36
21,2020-09-02T00:00:00Z,23,16,2,38
22,2020-09-03T00:00:00Z,28,17,2,38
23,2020-09-04T00:00:00Z,27,23,2,42
24,2020-09-05T00:00:00Z,23,20,2,39
25,2020-09-06T00:00:00Z,29,25,2,44
26,2020-09-07T00:00:00Z,29,25,1,41
27,2020-09-08T00:00:00Z,21,17,0,26
28,2020-09-09T00:00:00Z,18,16,0,27
29,2020-09-10T00:00:00Z,16,12,0,23
30,2020-09-11T00:00:00Z,19,20,0,31
31,2020-09-12T00:00:00Z,23,20,0,36
32,2020-09-13T00:00:00Z,22,19,0,35
33,2020-09-14T00:00:00Z,19,17,0,33
34,2020-09-15T00:00:00Z,15,18,1,31
35,2020-09-16T00:00:00Z,9,11,1,21
36,2020-09-17T00:00:00Z,7,10,1,22
37,2020-09-18T00:00:00Z,13,12,2,27
38,2020-09-19T00:00:00Z,15,12,2,28
