,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,6,1,8
1,2020-08-13T00:00:00Z,1,7,1,10
2,2020-08-14T00:00:00Z,2,7,0,10
3,2020-08-15T00:00:00Z,2,5,1,10
4,2020-08-16T00:00:00Z,2,4,1,8
5,2020-08-17T00:00:00Z,1,2,1,8
6,2020-08-18T00:00:00Z,0,2,1,8
7,2020-08-19T00:00:00Z,1,1,1,7
8,2020-08-20T00:00:00Z,2,1,0,8
9,2020-08-21T00:00:00Z,2,1,0,8
10,2020-08-22T00:00:00Z,2,1,0,9
11,2020-08-23T00:00:00Z,2,1,0,6
12,2020-08-24T00:00:00Z,0,1,0,4
13,2020-08-25T00:00:00Z,0,3,0,4
14,2020-08-26T00:00:00Z,0,5,0,6
15,2020-08-27T00:00:00Z,0,6,0,6
16,2020-08-28T00:00:00Z,0,7,0,7
17,2020-08-29T00:00:00Z,0,7,0,9
18,2020-08-30T00:00:00Z,1,6,0,8
19,2020-08-31T00:00:00Z,1,6,0,8
20,2020-09-01T00:00:00Z,1,5,0,10
21,2020-09-02T00:00:00Z,2,3,0,9
22,2020-09-03T00:00:00Z,2,5,0,10
23,2020-09-04T00:00:00Z,1,5,0,12
24,2020-09-05T00:00:00Z,1,6,0,14
25,2020-09-06T00:00:00Z,1,5,0,11
26,2020-09-07T00:00:00Z,0,6,0,10
27,2020-09-08T00:00:00Z,1,5,0,12
28,2020-09-09T00:00:00Z,1,3,0,11
29,2020-09-10T00:00:00Z,2,3,0,9
30,2020-09-11T00:00:00Z,2,4,0,10
31,2020-09-12T00:00:00Z,2,2,0,6
32,2020-09-13T00:00:00Z,2,2,0,6
33,2020-09-14T00:00:00Z,1,2,0,5
34,2020-09-15T00:00:00Z,0,3,0,5
35,2020-09-16T00:00:00Z,1,3,0,5
36,2020-09-17T00:00:00Z,1,4,0,5
37,2020-09-18T00:00:00Z,1,3,0,4
38,2020-09-19T00:00:00Z,1,5,0,7
39,2020-09-20T00:00:00Z,0,3,0,6
40,2020-09-21T00:00:00Z,0,5,0,9
41,2020-09-22T00:00:00Z,0,5,0,9
42,2020-09-23T00:00:00Z,0,5,0,7
43,2020-09-24T00:00:00Z,0,3,0,6
44,2020-09-25T00:00:00Z,0,3,0,5
45,2020-09-26T00:00:00Z,0,3,0,5
46,2020-09-27T00:00:00Z,0,3,0,5
47,2020-09-28T00:00:00Z,0,5,0,7
48,2020-09-29T00:00:00Z,0,5,0,8
49,2020-09-30T00:00:00Z,0,4,0,8
50,2020-10-01T00:00:00Z,0,3,0,7
51,2020-10-02T00:00:00Z,0,3,0,6
52,2020-10-03T00:00:00Z,0,3,1,6
53,2020-10-04T00:00:00Z,0,2,1,6
54,2020-10-05T00:00:00Z,0,3,2,4
55,2020-10-06T00:00:00Z,0,3,2,4
56,2020-10-07T00:00:00Z,1,2,1,3
57,2020-10-08T00:00:00Z,1,3,1,6
58,2020-10-09T00:00:00Z,1,3,1,6
59,2020-10-10T00:00:00Z,1,3,1,6
60,2020-10-11T00:00:00Z,1,2,0,4
61,2020-10-12T00:00:00Z,0,2,0,3
62,2020-10-13T00:00:00Z,0,1,0,2
63,2020-10-14T00:00:00Z,0,2,1,6
