,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,2,0,3
1,2020-08-13T00:00:00Z,0,2,0,3
2,2020-08-14T00:00:00Z,0,2,0,3
3,2020-08-15T00:00:00Z,0,1,0,2
4,2020-08-17T00:00:00Z,0,0,0,1
5,2020-08-18T00:00:00Z,0,1,1,2
6,2020-08-19T00:00:00Z,0,1,1,2
7,2020-08-20T00:00:00Z,0,1,1,2
8,2020-08-21T00:00:00Z,0,1,1,2
9,2020-08-22T00:00:00Z,0,1,1,2
10,2020-08-23T00:00:00Z,0,0,0,1
11,2020-08-24T00:00:00Z,0,0,0,1
12,2020-08-25T00:00:00Z,0,0,0,2
13,2020-08-26T00:00:00Z,0,0,0,1
14,2020-08-27T00:00:00Z,0,0,0,1
15,2020-08-28T00:00:00Z,0,0,0,1
16,2020-09-07T00:00:00Z,0,1,0,1
17,2020-09-08T00:00:00Z,0,1,0,1
18,2020-09-09T00:00:00Z,0,1,0,1
19,2020-09-10T00:00:00Z,0,1,0,1
20,2020-09-11T00:00:00Z,0,1,0,1
21,2020-09-12T00:00:00Z,0,1,0,1
22,2020-09-15T00:00:00Z,0,0,1,1
23,2020-09-16T00:00:00Z,0,0,1,1
24,2020-09-17T00:00:00Z,0,0,1,1
25,2020-09-18T00:00:00Z,0,0,1,1
26,2020-09-24T00:00:00Z,0,1,0,1
27,2020-09-25T00:00:00Z,0,1,0,1
28,2020-09-26T00:00:00Z,0,1,0,1
29,2020-09-27T00:00:00Z,0,1,0,1
30,2020-09-29T00:00:00Z,0,0,0,1
31,2020-10-01T00:00:00Z,0,0,0,1
32,2020-10-02T00:00:00Z,0,0,0,1
33,2020-10-03T00:00:00Z,0,0,0,1
34,2020-10-13T00:00:00Z,0,0,0,1
35,2020-10-14T00:00:00Z,0,0,0,1
36,2020-10-15T00:00:00Z,0,0,0,1
37,2020-10-16T00:00:00Z,0,0,0,1
38,2020-10-17T00:00:00Z,0,0,0,1
39,2020-10-19T00:00:00Z,0,1,0,1
40,2020-10-20T00:00:00Z,0,1,0,1
41,2020-10-21T00:00:00Z,0,1,0,1
42,2020-10-22T00:00:00Z,0,1,0,1
43,2020-10-23T00:00:00Z,0,1,0,1
44,2020-10-24T00:00:00Z,0,1,0,1
45,2020-10-27T00:00:00Z,0,1,0,1
46,2020-10-29T00:00:00Z,0,1,0,1
