,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,2,8,2,20
1,2020-08-13T00:00:00Z,2,8,2,20
2,2020-08-14T00:00:00Z,2,8,2,19
3,2020-08-15T00:00:00Z,2,7,1,17
4,2020-08-16T00:00:00Z,0,5,0,7
5,2020-08-17T00:00:00Z,0,4,0,6
6,2020-08-18T00:00:00Z,0,5,0,9
7,2020-08-19T00:00:00Z,0,3,0,10
8,2020-08-20T00:00:00Z,1,5,0,18
9,2020-08-21T00:00:00Z,1,5,0,20
10,2020-08-22T00:00:00Z,1,4,0,19
11,2020-08-23T00:00:00Z,1,4,0,16
12,2020-08-24T00:00:00Z,1,4,0,12
13,2020-08-25T00:00:00Z,0,3,0,7
14,2020-08-26T00:00:00Z,1,2,0,5
15,2020-08-27T00:00:00Z,1,3,0,8
16,2020-08-28T00:00:00Z,1,3,0,8
17,2020-08-29T00:00:00Z,1,3,0,9
18,2020-08-30T00:00:00Z,0,3,0,10
19,2020-08-31T00:00:00Z,0,2,0,9
20,2020-09-01T00:00:00Z,0,2,0,9
21,2020-09-02T00:00:00Z,0,1,0,7
22,2020-09-03T00:00:00Z,2,4,0,9
23,2020-09-04T00:00:00Z,2,4,0,10
24,2020-09-05T00:00:00Z,2,5,0,11
25,2020-09-06T00:00:00Z,2,6,0,13
26,2020-09-07T00:00:00Z,2,7,1,12
27,2020-09-08T00:00:00Z,2,5,1,12
28,2020-09-09T00:00:00Z,3,5,1,11
29,2020-09-10T00:00:00Z,3,5,1,10
30,2020-09-11T00:00:00Z,3,5,1,10
31,2020-09-12T00:00:00Z,3,4,1,7
32,2020-09-13T00:00:00Z,1,2,0,4
33,2020-09-14T00:00:00Z,1,3,0,6
34,2020-09-15T00:00:00Z,0,2,0,8
35,2020-09-16T00:00:00Z,0,4,0,12
36,2020-09-17T00:00:00Z,0,5,0,15
37,2020-09-18T00:00:00Z,0,4,0,14
38,2020-09-19T00:00:00Z,0,5,0,12
39,2020-09-20T00:00:00Z,0,5,0,10
40,2020-09-21T00:00:00Z,1,3,0,5
41,2020-09-22T00:00:00Z,2,1,0,4
42,2020-09-23T00:00:00Z,2,1,0,7
43,2020-09-24T00:00:00Z,2,3,0,9
44,2020-09-25T00:00:00Z,2,3,0,9
45,2020-09-26T00:00:00Z,1,2,0,9
46,2020-09-27T00:00:00Z,1,3,0,10
47,2020-09-28T00:00:00Z,1,4,0,10
48,2020-09-29T00:00:00Z,1,5,0,7
49,2020-09-30T00:00:00Z,2,6,0,11
50,2020-10-01T00:00:00Z,2,8,0,14
51,2020-10-02T00:00:00Z,4,9,0,16
52,2020-10-03T00:00:00Z,2,9,0,16
53,2020-10-04T00:00:00Z,2,7,0,16
54,2020-10-05T00:00:00Z,2,5,0,13
55,2020-10-06T00:00:00Z,2,4,0,11
56,2020-10-07T00:00:00Z,0,2,0,11
57,2020-10-08T00:00:00Z,1,3,0,13
58,2020-10-09T00:00:00Z,1,3,0,12
59,2020-10-10T00:00:00Z,1,4,0,10
60,2020-10-11T00:00:00Z,1,5,0,15
61,2020-10-12T00:00:00Z,1,6,0,15
62,2020-10-13T00:00:00Z,1,4,0,10
63,2020-10-14T00:00:00Z,0,5,0,12
64,2020-10-15T00:00:00Z,0,4,0,13
65,2020-10-16T00:00:00Z,0,5,0,12
66,2020-10-17T00:00:00Z,0,5,0,12
67,2020-10-18T00:00:00Z,0,3,0,7
68,2020-10-19T00:00:00Z,0,2,0,7
69,2020-10-20T00:00:00Z,0,1,0,5
70,2020-10-21T00:00:00Z,0,1,0,5
71,2020-10-22T00:00:00Z,1,4,0,8
72,2020-10-23T00:00:00Z,1,4,0,8
73,2020-10-24T00:00:00Z,1,5,0,10
74,2020-10-25T00:00:00Z,1,5,0,9
75,2020-10-26T00:00:00Z,1,5,0,9
76,2020-10-27T00:00:00Z,1,5,0,12
77,2020-10-29T00:00:00Z,1,3,0,10
78,2020-10-30T00:00:00Z,1,2,0,8
79,2020-10-31T00:00:00Z,2,2,0,10
80,2020-11-01T00:00:00Z,2,1,0,9
81,2020-11-02T00:00:00Z,3,3,0,12
82,2020-11-03T00:00:00Z,2,2,0,11
83,2020-11-04T00:00:00Z,1,4,0,12
84,2020-11-05T00:00:00Z,1,5,0,14
85,2020-11-06T00:00:00Z,1,5,0,13
86,2020-11-07T00:00:00Z,1,5,0,12
87,2020-11-08T00:00:00Z,1,5,0,13
88,2020-11-09T00:00:00Z,0,4,0,10
89,2020-11-10T00:00:00Z,0,3,0,8
90,2020-11-11T00:00:00Z,0,0,0,6
91,2020-11-12T00:00:00Z,0,0,0,6
92,2020-11-13T00:00:00Z,0,0,0,5
93,2020-11-14T00:00:00Z,0,0,0,3
94,2020-11-15T00:00:00Z,0,1,0,5
95,2020-11-16T00:00:00Z,0,3,0,6
96,2020-11-17T00:00:00Z,0,5,0,11
97,2020-11-18T00:00:00Z,0,4,0,13
98,2020-11-19T00:00:00Z,3,6,0,18
99,2020-11-20T00:00:00Z,3,5,0,16
100,2020-11-21T00:00:00Z,3,4,0,15
101,2020-11-23T00:00:00Z,3,1,0,11
102,2020-11-24T00:00:00Z,2,2,0,14
103,2020-11-25T00:00:00Z,0,4,0,13
104,2020-11-26T00:00:00Z,0,5,0,15
105,2020-11-27T00:00:00Z,0,6,0,16
106,2020-11-28T00:00:00Z,0,8,0,18
107,2020-11-29T00:00:00Z,1,7,0,16
108,2020-11-30T00:00:00Z,1,6,0,16
109,2020-12-01T00:00:00Z,1,6,0,16
110,2020-12-02T00:00:00Z,1,5,0,13
111,2020-12-03T00:00:00Z,1,3,0,11
112,2020-12-04T00:00:00Z,0,2,0,8
113,2020-12-05T00:00:00Z,0,3,0,10
114,2020-12-07T00:00:00Z,0,2,1,6
115,2020-12-08T00:00:00Z,0,2,1,6
116,2020-12-09T00:00:00Z,0,3,1,8
117,2020-12-10T00:00:00Z,0,2,1,8
118,2020-12-11T00:00:00Z,1,2,1,10
119,2020-12-12T00:00:00Z,1,3,1,10
120,2020-12-13T00:00:00Z,1,3,0,12
121,2020-12-14T00:00:00Z,1,2,0,10
122,2020-12-15T00:00:00Z,1,3,1,11
123,2020-12-16T00:00:00Z,0,3,1,11
124,2020-12-17T00:00:00Z,0,3,1,11
125,2020-12-18T00:00:00Z,0,4,1,13
126,2020-12-19T00:00:00Z,0,2,1,11
127,2020-12-20T00:00:00Z,0,2,1,10
128,2020-12-21T00:00:00Z,0,4,1,11
129,2020-12-22T00:00:00Z,0,3,1,13
130,2020-12-23T00:00:00Z,1,6,1,14
131,2020-12-24T00:00:00Z,1,7,1,13
132,2020-12-25T00:00:00Z,1,7,1,12
133,2020-12-26T00:00:00Z,1,6,0,11
134,2020-12-27T00:00:00Z,1,6,0,11
135,2020-12-28T00:00:00Z,1,7,0,12
136,2020-12-29T00:00:00Z,1,7,0,12
137,2020-12-31T00:00:00Z,1,7,0,10
138,2021-01-01T00:00:00Z,1,7,0,10
139,2021-01-02T00:00:00Z,1,6,0,8
140,2021-01-03T00:00:00Z,1,4,0,6
141,2021-01-04T00:00:00Z,1,4,0,6
142,2021-01-05T00:00:00Z,1,3,0,4
143,2021-01-06T00:00:00Z,1,3,0,5
144,2021-01-07T00:00:00Z,0,2,0,5
145,2021-01-08T00:00:00Z,0,3,0,6
146,2021-01-09T00:00:00Z,0,3,0,6
147,2021-01-10T00:00:00Z,0,4,0,8
148,2021-01-11T00:00:00Z,0,4,0,8
149,2021-01-12T00:00:00Z,0,5,0,13
150,2021-01-13T00:00:00Z,1,5,0,13
151,2021-01-14T00:00:00Z,1,4,0,12
152,2021-01-15T00:00:00Z,1,5,0,14
153,2021-01-16T00:00:00Z,1,4,0,13
154,2021-01-17T00:00:00Z,1,5,0,12
155,2021-01-18T00:00:00Z,2,5,0,11
156,2021-01-19T00:00:00Z,1,4,0,9
157,2021-01-20T00:00:00Z,1,6,0,9
158,2021-01-21T00:00:00Z,1,5,0,10
159,2021-01-22T00:00:00Z,1,5,0,11
160,2021-01-23T00:00:00Z,1,6,0,12
161,2021-01-24T00:00:00Z,0,5,0,10
162,2021-01-25T00:00:00Z,1,4,0,11
163,2021-01-26T00:00:00Z,1,4,0,8
164,2021-01-27T00:00:00Z,1,3,0,6
165,2021-01-28T00:00:00Z,2,5,0,7
166,2021-01-29T00:00:00Z,2,5,0,8
167,2021-01-30T00:00:00Z,2,6,0,9
168,2021-01-31T00:00:00Z,2,6,0,11
169,2021-02-01T00:00:00Z,2,6,0,12
170,2021-02-02T00:00:00Z,1,5,0,13
171,2021-02-03T00:00:00Z,1,4,0,11
172,2021-02-04T00:00:00Z,1,3,0,11
173,2021-02-05T00:00:00Z,0,2,0,10
174,2021-02-06T00:00:00Z,0,2,0,9
175,2021-02-07T00:00:00Z,0,1,0,7
176,2021-02-08T00:00:00Z,1,3,0,9
177,2021-02-09T00:00:00Z,1,3,0,6
178,2021-02-10T00:00:00Z,3,5,0,10
179,2021-02-11T00:00:00Z,2,4,0,7
180,2021-02-12T00:00:00Z,2,4,0,6
181,2021-02-13T00:00:00Z,2,4,0,8
182,2021-02-14T00:00:00Z,1,4,0,7
183,2021-02-15T00:00:00Z,0,4,0,6
184,2021-02-16T00:00:00Z,0,3,0,9
185,2021-02-17T00:00:00Z,0,3,0,10
186,2021-02-18T00:00:00Z,0,2,0,8
187,2021-02-19T00:00:00Z,0,2,0,8
188,2021-02-20T00:00:00Z,0,2,0,9
189,2021-02-21T00:00:00Z,1,2,0,7
190,2021-02-22T00:00:00Z,2,3,0,6
191,2021-02-24T00:00:00Z,4,10,0,16
192,2021-02-25T00:00:00Z,3,9,0,12
193,2021-02-26T00:00:00Z,2,7,0,12
194,2021-02-27T00:00:00Z,2,7,0,13
195,2021-03-01T00:00:00Z,0,6,1,18
196,2021-03-02T00:00:00Z,0,10,2,33
197,2021-03-03T00:00:00Z,0,4,1,17
198,2021-03-04T00:00:00Z,0,4,2,18
199,2021-03-05T00:00:00Z,0,3,2,16
200,2021-03-06T00:00:00Z,0,2,2,18
201,2021-03-07T00:00:00Z,0,2,1,12
202,2021-03-08T00:00:00Z,1,4,2,12
203,2021-03-09T00:00:00Z,0,2,2,10
204,2021-03-10T00:00:00Z,1,5,1,10
205,2021-03-11T00:00:00Z,2,6,1,11
206,2021-03-12T00:00:00Z,2,6,1,11
207,2021-03-13T00:00:00Z,2,6,1,11
208,2021-03-14T00:00:00Z,1,5,0,10
209,2021-03-15T00:00:00Z,2,5,0,9
210,2021-03-16T00:00:00Z,1,2,0,8
211,2021-03-17T00:00:00Z,1,3,0,11
212,2021-03-18T00:00:00Z,1,3,0,11
213,2021-03-19T00:00:00Z,1,5,0,14
214,2021-03-20T00:00:00Z,2,7,0,17
215,2021-03-21T00:00:00Z,1,6,0,17
216,2021-03-22T00:00:00Z,2,7,0,14
217,2021-03-23T00:00:00Z,2,7,0,13
218,2021-03-24T00:00:00Z,2,6,0,10
219,2021-03-25T00:00:00Z,1,6,0,11
220,2021-03-26T00:00:00Z,0,6,0,14
221,2021-03-27T00:00:00Z,0,6,0,14
222,2021-03-28T00:00:00Z,1,5,0,14
223,2021-03-29T00:00:00Z,1,5,0,13
224,2021-03-30T00:00:00Z,2,6,0,15
225,2021-03-31T00:00:00Z,2,7,0,12
226,2021-04-01T00:00:00Z,2,4,0,13
227,2021-04-02T00:00:00Z,1,4,0,13
228,2021-04-03T00:00:00Z,1,4,0,14
229,2021-04-04T00:00:00Z,1,4,0,13
230,2021-04-05T00:00:00Z,1,4,0,12
231,2021-04-06T00:00:00Z,0,3,0,11
232,2021-04-07T00:00:00Z,0,3,0,10
233,2021-04-08T00:00:00Z,0,3,0,9
234,2021-04-09T00:00:00Z,0,3,0,9
235,2021-04-10T00:00:00Z,0,2,0,9
236,2021-04-11T00:00:00Z,0,2,0,10
237,2021-04-12T00:00:00Z,0,3,0,10
238,2021-04-13T00:00:00Z,0,2,0,9
239,2021-04-14T00:00:00Z,0,2,0,11
240,2021-04-15T00:00:00Z,0,2,0,9
241,2021-04-16T00:00:00Z,1,3,0,10
242,2021-04-17T00:00:00Z,1,3,0,9
243,2021-04-18T00:00:00Z,1,2,0,6
244,2021-04-19T00:00:00Z,1,1,0,5
245,2021-04-20T00:00:00Z,1,1,0,4
246,2021-04-21T00:00:00Z,1,1,0,4
247,2021-04-22T00:00:00Z,0,0,0,4
248,2021-04-23T00:00:00Z,0,0,0,4
249,2021-04-24T00:00:00Z,0,0,0,4
