,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,5,1,10
1,2020-08-13T00:00:00Z,2,8,1,12
2,2020-08-14T00:00:00Z,1,8,1,12
3,2020-08-15T00:00:00Z,2,9,0,13
4,2020-08-16T00:00:00Z,3,8,0,12
5,2020-08-17T00:00:00Z,3,8,0,13
6,2020-08-18T00:00:00Z,2,5,0,11
7,2020-08-19T00:00:00Z,2,4,0,10
8,2020-08-20T00:00:00Z,1,6,0,15
9,2020-08-21T00:00:00Z,0,5,0,13
10,2020-08-22T00:00:00Z,1,5,1,15
11,2020-08-23T00:00:00Z,1,5,1,12
12,2020-08-24T00:00:00Z,1,4,0,11
13,2020-08-25T00:00:00Z,1,9,1,20
14,2020-08-26T00:00:00Z,0,9,1,20
15,2020-08-27T00:00:00Z,1,9,2,21
16,2020-08-28T00:00:00Z,3,12,2,26
17,2020-08-29T00:00:00Z,3,10,1,26
18,2020-08-30T00:00:00Z,2,7,2,21
19,2020-08-31T00:00:00Z,2,4,2,18
20,2020-09-01T00:00:00Z,2,5,3,19
21,2020-09-02T00:00:00Z,3,8,3,21
22,2020-09-03T00:00:00Z,3,6,1,14
23,2020-09-04T00:00:00Z,3,8,1,18
24,2020-09-05T00:00:00Z,3,7,1,15
25,2020-09-06T00:00:00Z,4,10,1,21
26,2020-09-07T00:00:00Z,4,7,0,16
27,2020-09-08T00:00:00Z,3,7,0,17
28,2020-09-09T00:00:00Z,2,11,0,20
29,2020-09-10T00:00:00Z,1,10,1,18
30,2020-09-11T00:00:00Z,1,9,1,19
31,2020-09-12T00:00:00Z,0,9,1,16
32,2020-09-13T00:00:00Z,1,10,0,18
33,2020-09-14T00:00:00Z,1,8,1,17
34,2020-09-15T00:00:00Z,1,5,1,12
35,2020-09-16T00:00:00Z,1,5,0,8
36,2020-09-17T00:00:00Z,2,13,0,15
37,2020-09-18T00:00:00Z,2,12,0,15
38,2020-09-19T00:00:00Z,2,13,0,18
39,2020-09-20T00:00:00Z,1,11,0,17
40,2020-09-21T00:00:00Z,3,12,0,19
41,2020-09-22T00:00:00Z,3,13,0,22
42,2020-09-23T00:00:00Z,4,11,0,22
43,2020-09-24T00:00:00Z,2,11,0,20
44,2020-09-25T00:00:00Z,2,9,0,20
45,2020-09-26T00:00:00Z,2,8,0,21
46,2020-09-27T00:00:00Z,3,7,0,16
47,2020-09-28T00:00:00Z,3,8,0,16
48,2020-09-29T00:00:00Z,3,7,1,14
49,2020-09-30T00:00:00Z,3,7,1,18
50,2020-10-01T00:00:00Z,4,9,1,19
51,2020-10-02T00:00:00Z,4,10,1,25
52,2020-10-03T00:00:00Z,2,8,1,23
53,2020-10-04T00:00:00Z,1,9,1,24
54,2020-10-05T00:00:00Z,1,10,1,24
55,2020-10-06T00:00:00Z,0,8,1,18
56,2020-10-07T00:00:00Z,0,6,1,19
57,2020-10-08T00:00:00Z,2,12,1,22
58,2020-10-09T00:00:00Z,3,17,1,28
59,2020-10-10T00:00:00Z,5,15,0,26
60,2020-10-11T00:00:00Z,4,15,0,23
61,2020-10-12T00:00:00Z,4,11,0,16
62,2020-10-13T00:00:00Z,4,10,0,16
63,2020-10-14T00:00:00Z,6,12,0,18
64,2020-10-15T00:00:00Z,7,11,0,19
65,2020-10-16T00:00:00Z,5,10,0,19
66,2020-10-17T00:00:00Z,5,8,0,17
67,2020-10-18T00:00:00Z,5,9,0,17
68,2020-10-19T00:00:00Z,5,9,0,12
69,2020-10-20T00:00:00Z,3,7,0,10
70,2020-10-21T00:00:00Z,1,5,0,14
71,2020-10-22T00:00:00Z,1,4,0,12
72,2020-10-23T00:00:00Z,1,3,0,11
73,2020-10-24T00:00:00Z,2,5,0,13
74,2020-10-25T00:00:00Z,2,5,0,13
75,2020-10-26T00:00:00Z,1,3,0,10
76,2020-10-27T00:00:00Z,3,5,1,11
77,2020-10-29T00:00:00Z,7,14,2,25
78,2020-10-30T00:00:00Z,7,11,1,23
79,2020-10-31T00:00:00Z,7,12,2,25
80,2020-11-01T00:00:00Z,6,14,1,28
81,2020-11-02T00:00:00Z,5,14,1,26
82,2020-11-03T00:00:00Z,6,13,2,24
83,2020-11-04T00:00:00Z,5,10,1,20
84,2020-11-05T00:00:00Z,5,11,1,21
85,2020-11-06T00:00:00Z,6,15,1,23
86,2020-11-07T00:00:00Z,7,13,1,22
87,2020-11-08T00:00:00Z,5,13,1,22
88,2020-11-09T00:00:00Z,5,15,1,22
89,2020-11-10T00:00:00Z,8,19,1,28
90,2020-11-11T00:00:00Z,8,21,1,31
91,2020-11-12T00:00:00Z,7,19,0,27
92,2020-11-13T00:00:00Z,7,18,0,26
93,2020-11-14T00:00:00Z,7,16,0,23
94,2020-11-15T00:00:00Z,6,13,1,18
95,2020-11-16T00:00:00Z,1,8,1,12
96,2020-11-17T00:00:00Z,1,11,1,13
97,2020-11-18T00:00:00Z,1,11,1,14
98,2020-11-19T00:00:00Z,1,14,1,17
99,2020-11-20T00:00:00Z,2,16,1,21
100,2020-11-21T00:00:00Z,1,15,0,20
101,2020-11-23T00:00:00Z,1,14,1,21
102,2020-11-24T00:00:00Z,2,14,0,20
103,2020-11-25T00:00:00Z,2,11,0,18
104,2020-11-26T00:00:00Z,2,12,0,20
105,2020-11-27T00:00:00Z,2,12,0,18
106,2020-11-28T00:00:00Z,3,11,0,17
107,2020-11-29T00:00:00Z,2,11,0,18
108,2020-11-30T00:00:00Z,1,6,1,15
109,2020-12-01T00:00:00Z,3,7,1,17
110,2020-12-02T00:00:00Z,3,8,1,19
111,2020-12-03T00:00:00Z,9,16,1,27
112,2020-12-04T00:00:00Z,8,15,1,25
113,2020-12-05T00:00:00Z,8,15,1,23
114,2020-12-07T00:00:00Z,8,13,0,20
115,2020-12-08T00:00:00Z,8,16,2,27
116,2020-12-09T00:00:00Z,4,10,2,19
117,2020-12-10T00:00:00Z,5,12,1,18
118,2020-12-11T00:00:00Z,5,8,2,20
119,2020-12-12T00:00:00Z,5,6,2,20
120,2020-12-13T00:00:00Z,5,7,2,21
121,2020-12-14T00:00:00Z,5,12,2,27
122,2020-12-15T00:00:00Z,5,14,4,31
123,2020-12-16T00:00:00Z,6,13,3,29
124,2020-12-17T00:00:00Z,4,11,3,26
125,2020-12-18T00:00:00Z,4,11,3,26
126,2020-12-19T00:00:00Z,3,7,2,24
127,2020-12-20T00:00:00Z,2,9,1,24
128,2020-12-21T00:00:00Z,2,7,1,26
129,2020-12-22T00:00:00Z,2,6,0,24
130,2020-12-23T00:00:00Z,2,7,0,21
131,2020-12-24T00:00:00Z,2,6,0,16
132,2020-12-25T00:00:00Z,2,8,0,18
133,2020-12-26T00:00:00Z,2,8,0,18
134,2020-12-27T00:00:00Z,1,11,0,18
135,2020-12-28T00:00:00Z,1,9,0,15
136,2020-12-29T00:00:00Z,1,9,1,12
137,2020-12-31T00:00:00Z,2,9,1,16
138,2021-01-01T00:00:00Z,2,9,1,16
139,2021-01-02T00:00:00Z,2,10,1,17
140,2021-01-03T00:00:00Z,1,8,1,15
141,2021-01-04T00:00:00Z,1,9,1,16
142,2021-01-05T00:00:00Z,2,10,0,18
143,2021-01-06T00:00:00Z,3,11,0,19
144,2021-01-07T00:00:00Z,3,12,0,22
145,2021-01-08T00:00:00Z,3,10,0,21
146,2021-01-09T00:00:00Z,3,10,0,24
147,2021-01-10T00:00:00Z,4,15,0,21
148,2021-01-11T00:00:00Z,4,13,0,23
149,2021-01-12T00:00:00Z,4,12,0,21
150,2021-01-13T00:00:00Z,3,12,1,21
151,2021-01-14T00:00:00Z,3,14,1,24
152,2021-01-15T00:00:00Z,3,10,1,20
153,2021-01-16T00:00:00Z,3,9,1,16
154,2021-01-17T00:00:00Z,2,10,1,18
155,2021-01-18T00:00:00Z,1,8,1,16
156,2021-01-19T00:00:00Z,1,11,1,20
157,2021-01-20T00:00:00Z,1,12,1,22
158,2021-01-21T00:00:00Z,2,10,0,18
159,2021-01-22T00:00:00Z,2,14,0,23
160,2021-01-23T00:00:00Z,1,11,0,23
161,2021-01-24T00:00:00Z,2,17,0,27
162,2021-01-25T00:00:00Z,3,17,0,28
163,2021-01-26T00:00:00Z,5,18,0,31
164,2021-01-27T00:00:00Z,5,17,0,31
165,2021-01-28T00:00:00Z,4,16,0,32
166,2021-01-29T00:00:00Z,3,16,0,30
167,2021-01-30T00:00:00Z,3,14,0,29
168,2021-01-31T00:00:00Z,2,12,0,26
169,2021-02-01T00:00:00Z,3,15,0,30
170,2021-02-02T00:00:00Z,4,12,1,31
171,2021-02-03T00:00:00Z,3,15,2,32
172,2021-02-04T00:00:00Z,5,17,1,32
173,2021-02-05T00:00:00Z,8,22,2,35
174,2021-02-06T00:00:00Z,9,21,2,35
175,2021-02-07T00:00:00Z,8,24,2,37
176,2021-02-08T00:00:00Z,7,24,2,33
177,2021-02-09T00:00:00Z,6,19,0,29
178,2021-02-10T00:00:00Z,7,20,0,31
179,2021-02-11T00:00:00Z,8,20,0,35
180,2021-02-12T00:00:00Z,6,18,0,28
181,2021-02-13T00:00:00Z,6,14,0,29
182,2021-02-14T00:00:00Z,5,8,1,24
183,2021-02-15T00:00:00Z,6,10,2,22
184,2021-02-16T00:00:00Z,6,9,2,23
185,2021-02-17T00:00:00Z,8,12,3,26
186,2021-02-18T00:00:00Z,5,12,4,27
187,2021-02-19T00:00:00Z,8,15,3,30
188,2021-02-20T00:00:00Z,6,14,2,25
189,2021-02-21T00:00:00Z,9,17,4,34
190,2021-02-22T00:00:00Z,12,18,3,37
