,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,6,27,2,39
1,2020-08-13T00:00:00Z,6,25,2,35
2,2020-08-14T00:00:00Z,5,25,2,36
3,2020-08-15T00:00:00Z,6,22,2,33
4,2020-08-16T00:00:00Z,5,21,0,36
5,2020-08-17T00:00:00Z,5,24,0,40
6,2020-08-18T00:00:00Z,12,25,1,46
7,2020-08-19T00:00:00Z,11,28,1,48
8,2020-08-20T00:00:00Z,11,28,1,49
9,2020-08-21T00:00:00Z,11,27,1,46
10,2020-08-22T00:00:00Z,12,27,1,46
11,2020-08-23T00:00:00Z,12,30,0,48
12,2020-08-24T00:00:00Z,13,33,0,53
13,2020-08-25T00:00:00Z,12,32,0,48
14,2020-08-26T00:00:00Z,9,33,1,49
15,2020-08-27T00:00:00Z,9,31,1,48
16,2020-08-28T00:00:00Z,7,27,1,45
17,2020-08-29T00:00:00Z,9,24,1,42
18,2020-08-30T00:00:00Z,8,21,1,37
19,2020-08-31T00:00:00Z,7,16,0,35
20,2020-09-01T00:00:00Z,6,19,0,33
21,2020-09-02T00:00:00Z,6,21,0,33
22,2020-09-03T00:00:00Z,4,20,0,35
23,2020-09-04T00:00:00Z,4,18,0,30
24,2020-09-05T00:00:00Z,4,17,0,31
25,2020-09-06T00:00:00Z,3,13,2,30
26,2020-09-07T00:00:00Z,3,13,3,26
27,2020-09-08T00:00:00Z,3,12,3,27
28,2020-09-09T00:00:00Z,2,12,3,27
29,2020-09-10T00:00:00Z,3,14,3,36
30,2020-09-11T00:00:00Z,5,17,2,36
31,2020-09-12T00:00:00Z,4,16,2,39
32,2020-09-13T00:00:00Z,5,17,2,37
33,2020-09-14T00:00:00Z,5,21,2,40
34,2020-09-15T00:00:00Z,4,18,0,37
35,2020-09-16T00:00:00Z,4,19,0,37
36,2020-09-17T00:00:00Z,4,18,0,35
37,2020-09-18T00:00:00Z,6,22,0,35
38,2020-09-19T00:00:00Z,8,18,0,30
39,2020-09-20T00:00:00Z,8,22,0,36
40,2020-09-21T00:00:00Z,6,18,0,31
41,2020-09-22T00:00:00Z,5,18,0,32
42,2020-09-23T00:00:00Z,4,15,0,29
43,2020-09-24T00:00:00Z,3,15,0,31
44,2020-09-25T00:00:00Z,4,14,0,32
45,2020-09-26T00:00:00Z,4,11,0,31
46,2020-09-27T00:00:00Z,5,15,1,33
47,2020-09-28T00:00:00Z,6,14,1,28
48,2020-09-29T00:00:00Z,8,17,1,35
49,2020-09-30T00:00:00Z,6,19,1,36
50,2020-10-01T00:00:00Z,7,19,1,32
51,2020-10-02T00:00:00Z,7,23,2,38
52,2020-10-03T00:00:00Z,8,26,2,41
53,2020-10-04T00:00:00Z,8,21,1,37
54,2020-10-05T00:00:00Z,4,20,0,35
55,2020-10-06T00:00:00Z,4,21,1,39
56,2020-10-07T00:00:00Z,4,18,1,37
57,2020-10-08T00:00:00Z,6,19,1,36
58,2020-10-09T00:00:00Z,4,16,0,36
59,2020-10-10T00:00:00Z,6,17,0,38
60,2020-10-11T00:00:00Z,6,17,0,37
61,2020-10-12T00:00:00Z,8,22,0,42
62,2020-10-13T00:00:00Z,7,20,0,35
63,2020-10-14T00:00:00Z,6,18,0,37
64,2020-10-15T00:00:00Z,6,18,1,33
65,2020-10-16T00:00:00Z,6,18,1,36
66,2020-10-17T00:00:00Z,4,19,1,37
67,2020-10-18T00:00:00Z,9,20,3,39
68,2020-10-19T00:00:00Z,13,27,3,41
69,2020-10-20T00:00:00Z,12,24,3,41
70,2020-10-21T00:00:00Z,9,21,2,38
71,2020-10-22T00:00:00Z,10,23,2,38
72,2020-10-23T00:00:00Z,8,21,2,38
73,2020-10-24T00:00:00Z,10,19,2,36
74,2020-10-25T00:00:00Z,10,23,0,40
75,2020-10-26T00:00:00Z,9,23,0,39
76,2020-10-27T00:00:00Z,11,23,0,40
77,2020-10-29T00:00:00Z,9,24,0,42
78,2020-10-30T00:00:00Z,10,23,0,44
79,2020-10-31T00:00:00Z,13,23,0,42
80,2020-11-01T00:00:00Z,13,22,1,42
81,2020-11-02T00:00:00Z,11,18,1,38
82,2020-11-03T00:00:00Z,12,19,1,37
83,2020-11-04T00:00:00Z,11,20,1,38
84,2020-11-05T00:00:00Z,10,18,1,38
85,2020-11-06T00:00:00Z,10,18,2,35
86,2020-11-07T00:00:00Z,11,18,2,37
87,2020-11-08T00:00:00Z,8,18,3,38
88,2020-11-09T00:00:00Z,10,21,3,43
89,2020-11-10T00:00:00Z,10,22,4,38
90,2020-11-11T00:00:00Z,10,23,4,38
91,2020-11-12T00:00:00Z,7,22,4,36
92,2020-11-13T00:00:00Z,8,22,4,34
93,2020-11-14T00:00:00Z,8,23,4,36
94,2020-11-15T00:00:00Z,9,22,3,35
95,2020-11-16T00:00:00Z,7,19,0,34
96,2020-11-17T00:00:00Z,12,22,0,43
97,2020-11-18T00:00:00Z,8,24,0,39
98,2020-11-19T00:00:00Z,9,22,0,44
99,2020-11-20T00:00:00Z,13,19,0,43
100,2020-11-21T00:00:00Z,9,21,0,41
101,2020-11-23T00:00:00Z,8,15,1,37
102,2020-11-24T00:00:00Z,9,15,1,36
103,2020-11-25T00:00:00Z,8,11,1,32
104,2020-11-26T00:00:00Z,8,10,1,29
105,2020-11-27T00:00:00Z,6,11,1,28
106,2020-11-28T00:00:00Z,7,12,0,32
107,2020-11-29T00:00:00Z,7,13,0,31
108,2020-11-30T00:00:00Z,5,14,0,36
109,2020-12-01T00:00:00Z,6,16,0,41
110,2020-12-02T00:00:00Z,7,18,0,47
111,2020-12-03T00:00:00Z,7,22,0,49
112,2020-12-04T00:00:00Z,9,24,0,49
113,2020-12-05T00:00:00Z,9,24,0,48
114,2020-12-07T00:00:00Z,10,24,0,46
115,2020-12-08T00:00:00Z,9,24,0,38
116,2020-12-09T00:00:00Z,10,24,0,39
117,2020-12-10T00:00:00Z,7,22,0,37
118,2020-12-11T00:00:00Z,10,18,1,42
119,2020-12-12T00:00:00Z,8,17,1,39
120,2020-12-13T00:00:00Z,7,15,1,37
121,2020-12-14T00:00:00Z,5,20,0,42
122,2020-12-15T00:00:00Z,6,19,1,44
123,2020-12-16T00:00:00Z,5,19,1,45
124,2020-12-17T00:00:00Z,5,17,1,41
125,2020-12-18T00:00:00Z,6,20,2,42
126,2020-12-19T00:00:00Z,5,26,1,47
127,2020-12-20T00:00:00Z,7,25,1,43
128,2020-12-21T00:00:00Z,8,27,0,44
129,2020-12-22T00:00:00Z,7,26,0,41
130,2020-12-23T00:00:00Z,8,23,2,42
131,2020-12-24T00:00:00Z,8,24,2,43
132,2020-12-25T00:00:00Z,8,25,2,42
133,2020-12-26T00:00:00Z,10,28,2,43
134,2020-12-27T00:00:00Z,10,24,3,42
135,2020-12-28T00:00:00Z,10,25,3,44
136,2020-12-29T00:00:00Z,11,24,3,43
137,2020-12-31T00:00:00Z,10,20,2,40
138,2021-01-01T00:00:00Z,11,22,2,41
139,2021-01-02T00:00:00Z,10,23,4,44
140,2021-01-03T00:00:00Z,11,25,3,45
141,2021-01-04T00:00:00Z,12,24,4,44
142,2021-01-05T00:00:00Z,6,25,2,46
143,2021-01-06T00:00:00Z,5,23,3,43
144,2021-01-07T00:00:00Z,4,25,4,41
145,2021-01-08T00:00:00Z,4,27,4,44
146,2021-01-09T00:00:00Z,6,25,2,46
147,2021-01-10T00:00:00Z,5,23,1,43
148,2021-01-11T00:00:00Z,8,22,0,42
149,2021-01-12T00:00:00Z,7,24,0,43
150,2021-01-13T00:00:00Z,6,21,0,34
151,2021-01-14T00:00:00Z,5,21,0,35
152,2021-01-15T00:00:00Z,5,19,0,32
153,2021-01-16T00:00:00Z,6,19,1,32
154,2021-01-17T00:00:00Z,4,18,2,31
155,2021-01-18T00:00:00Z,3,18,2,29
156,2021-01-19T00:00:00Z,1,18,2,27
157,2021-01-20T00:00:00Z,1,20,2,30
158,2021-01-21T00:00:00Z,1,19,2,30
159,2021-01-22T00:00:00Z,3,17,2,28
160,2021-01-23T00:00:00Z,3,18,2,28
161,2021-01-24T00:00:00Z,4,18,0,28
162,2021-01-25T00:00:00Z,4,17,0,30
163,2021-01-26T00:00:00Z,5,18,0,34
164,2021-01-27T00:00:00Z,7,18,0,34
165,2021-01-28T00:00:00Z,8,17,0,36
166,2021-01-29T00:00:00Z,6,22,0,44
167,2021-01-30T00:00:00Z,9,24,0,48
168,2021-01-31T00:00:00Z,11,27,1,49
169,2021-02-01T00:00:00Z,10,23,1,43
170,2021-02-02T00:00:00Z,13,26,1,47
171,2021-02-03T00:00:00Z,10,25,1,45
172,2021-02-04T00:00:00Z,11,22,1,38
173,2021-02-05T00:00:00Z,9,27,1,42
174,2021-02-06T00:00:00Z,9,24,1,38
