,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,9,0,22
1,2020-08-13T00:00:00Z,1,10,0,23
2,2020-08-14T00:00:00Z,1,9,0,21
3,2020-08-15T00:00:00Z,1,11,0,21
4,2020-08-16T00:00:00Z,3,9,0,20
5,2020-08-17T00:00:00Z,5,11,0,21
6,2020-08-18T00:00:00Z,5,10,0,18
7,2020-08-19T00:00:00Z,6,9,0,21
8,2020-08-20T00:00:00Z,5,6,0,19
9,2020-08-21T00:00:00Z,4,5,0,18
10,2020-08-22T00:00:00Z,5,5,0,19
11,2020-08-23T00:00:00Z,4,7,0,19
12,2020-08-24T00:00:00Z,4,5,0,15
13,2020-08-25T00:00:00Z,2,6,0,13
14,2020-08-26T00:00:00Z,2,6,0,12
15,2020-08-27T00:00:00Z,3,7,0,14
16,2020-08-28T00:00:00Z,2,7,0,13
17,2020-08-29T00:00:00Z,2,8,0,15
18,2020-08-30T00:00:00Z,3,7,0,16
19,2020-08-31T00:00:00Z,2,7,0,18
20,2020-09-01T00:00:00Z,1,7,0,17
21,2020-09-02T00:00:00Z,1,8,0,19
22,2020-09-03T00:00:00Z,1,10,0,22
23,2020-09-04T00:00:00Z,0,8,0,20
24,2020-09-05T00:00:00Z,0,8,0,20
25,2020-09-06T00:00:00Z,0,7,0,14
26,2020-09-07T00:00:00Z,1,8,0,15
27,2020-09-08T00:00:00Z,1,9,0,16
28,2020-09-09T00:00:00Z,1,9,0,17
29,2020-09-10T00:00:00Z,1,10,0,17
30,2020-09-11T00:00:00Z,2,11,0,18
31,2020-09-12T00:00:00Z,1,9,0,19
32,2020-09-13T00:00:00Z,1,9,0,19
33,2020-09-14T00:00:00Z,2,7,0,18
34,2020-09-15T00:00:00Z,4,9,0,19
35,2020-09-16T00:00:00Z,5,10,0,22
36,2020-09-17T00:00:00Z,5,11,0,24
37,2020-09-18T00:00:00Z,4,11,0,21
38,2020-09-19T00:00:00Z,3,11,0,24
39,2020-09-20T00:00:00Z,2,13,0,23
40,2020-09-21T00:00:00Z,4,6,0,17
41,2020-09-22T00:00:00Z,6,8,0,16
42,2020-09-23T00:00:00Z,6,6,0,12
43,2020-09-24T00:00:00Z,6,7,1,13
44,2020-09-25T00:00:00Z,5,7,1,11
45,2020-09-26T00:00:00Z,4,7,1,12
46,2020-09-27T00:00:00Z,2,4,1,9
47,2020-09-28T00:00:00Z,3,4,1,11
48,2020-09-29T00:00:00Z,1,4,1,9
49,2020-09-30T00:00:00Z,2,4,0,9
50,2020-10-01T00:00:00Z,2,5,0,9
51,2020-10-02T00:00:00Z,3,6,0,11
52,2020-10-03T00:00:00Z,5,8,0,15
53,2020-10-04T00:00:00Z,6,8,0,16
54,2020-10-05T00:00:00Z,7,7,0,16
