,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,3,11,4,14
1,2020-08-13T00:00:00Z,3,11,4,13
2,2020-08-14T00:00:00Z,3,11,4,15
3,2020-08-15T00:00:00Z,3,9,4,13
4,2020-08-16T00:00:00Z,3,9,5,13
5,2020-08-17T00:00:00Z,2,6,4,8
6,2020-08-18T00:00:00Z,1,5,3,8
7,2020-08-19T00:00:00Z,2,5,2,7
8,2020-08-20T00:00:00Z,3,5,1,9
9,2020-08-21T00:00:00Z,4,6,1,8
10,2020-08-23T00:00:00Z,4,7,2,9
11,2020-08-24T00:00:00Z,3,5,1,8
12,2020-08-25T00:00:00Z,3,5,1,8
13,2020-08-26T00:00:00Z,1,4,2,7
14,2020-08-27T00:00:00Z,0,3,2,7
15,2020-08-28T00:00:00Z,0,2,1,5
16,2020-08-29T00:00:00Z,0,3,2,6
17,2020-08-30T00:00:00Z,0,2,1,4
18,2020-08-31T00:00:00Z,0,1,1,2
19,2020-09-01T00:00:00Z,0,1,0,3
20,2020-09-02T00:00:00Z,0,2,0,3
21,2020-09-03T00:00:00Z,0,4,0,7
22,2020-09-04T00:00:00Z,0,6,0,11
23,2020-09-05T00:00:00Z,0,7,1,13
24,2020-09-06T00:00:00Z,1,8,2,15
25,2020-09-07T00:00:00Z,1,9,2,17
26,2020-09-08T00:00:00Z,1,9,2,15
27,2020-09-09T00:00:00Z,1,7,2,13
28,2020-09-10T00:00:00Z,1,6,2,11
29,2020-09-11T00:00:00Z,1,4,1,8
30,2020-09-12T00:00:00Z,1,4,1,10
31,2020-09-13T00:00:00Z,1,4,1,9
32,2020-09-14T00:00:00Z,0,2,0,5
33,2020-09-15T00:00:00Z,0,2,1,5
34,2020-09-16T00:00:00Z,0,2,1,5
35,2020-09-17T00:00:00Z,0,3,2,5
36,2020-09-18T00:00:00Z,0,4,2,5
37,2020-09-19T00:00:00Z,0,5,2,6
38,2020-09-20T00:00:00Z,0,5,2,6
39,2020-09-21T00:00:00Z,1,7,3,8
40,2020-09-22T00:00:00Z,1,8,2,10
41,2020-09-23T00:00:00Z,1,8,2,12
42,2020-09-24T00:00:00Z,1,7,2,12
43,2020-09-25T00:00:00Z,1,6,2,11
44,2020-09-26T00:00:00Z,0,6,1,11
45,2020-09-27T00:00:00Z,0,6,1,11
46,2020-09-28T00:00:00Z,0,4,0,6
47,2020-09-29T00:00:00Z,0,5,1,7
48,2020-09-30T00:00:00Z,0,5,1,8
49,2020-10-01T00:00:00Z,0,4,1,6
50,2020-10-02T00:00:00Z,0,3,1,5
51,2020-10-03T00:00:00Z,0,4,1,5
52,2020-10-04T00:00:00Z,0,4,3,5
53,2020-10-05T00:00:00Z,0,5,3,6
54,2020-10-06T00:00:00Z,1,6,2,6
55,2020-10-07T00:00:00Z,1,7,3,8
56,2020-10-08T00:00:00Z,1,7,3,8
57,2020-10-09T00:00:00Z,1,7,3,8
58,2020-10-10T00:00:00Z,1,7,3,8
59,2020-10-11T00:00:00Z,1,6,2,7
60,2020-10-12T00:00:00Z,1,4,2,6
61,2020-10-13T00:00:00Z,1,3,2,5
62,2020-10-14T00:00:00Z,1,2,1,4
63,2020-10-15T00:00:00Z,1,2,1,3
64,2020-10-16T00:00:00Z,1,2,1,3
65,2020-10-17T00:00:00Z,1,3,1,4
66,2020-10-18T00:00:00Z,0,2,0,2
67,2020-10-19T00:00:00Z,0,2,0,2
68,2020-10-20T00:00:00Z,0,1,0,1
69,2020-10-21T00:00:00Z,0,2,0,2
70,2020-10-22T00:00:00Z,0,2,0,2
71,2020-10-23T00:00:00Z,0,2,0,2
72,2020-10-24T00:00:00Z,0,3,0,3
73,2020-10-25T00:00:00Z,0,4,0,4
74,2020-10-26T00:00:00Z,0,5,0,5
75,2020-10-27T00:00:00Z,0,5,0,5
76,2020-10-29T00:00:00Z,0,5,0,5
77,2020-10-30T00:00:00Z,0,5,0,5
78,2020-10-31T00:00:00Z,0,5,0,5
79,2020-11-01T00:00:00Z,0,6,0,6
80,2020-11-02T00:00:00Z,0,3,0,4
81,2020-11-03T00:00:00Z,0,2,0,3
82,2020-11-04T00:00:00Z,0,2,0,3
83,2020-11-05T00:00:00Z,0,2,0,4
84,2020-11-06T00:00:00Z,0,2,0,4
85,2020-11-07T00:00:00Z,0,3,0,5
86,2020-11-08T00:00:00Z,0,3,0,5
87,2020-11-09T00:00:00Z,0,6,0,8
88,2020-11-10T00:00:00Z,0,6,0,7
89,2020-11-11T00:00:00Z,0,7,1,8
90,2020-11-12T00:00:00Z,0,8,1,10
91,2020-11-13T00:00:00Z,0,9,1,10
92,2020-11-14T00:00:00Z,0,11,2,13
93,2020-11-15T00:00:00Z,0,14,4,15
94,2020-11-16T00:00:00Z,0,11,4,13
95,2020-11-17T00:00:00Z,0,10,3,13
96,2020-11-18T00:00:00Z,0,10,3,13
97,2020-11-19T00:00:00Z,0,10,4,13
98,2020-11-20T00:00:00Z,0,7,2,9
99,2020-11-21T00:00:00Z,0,7,2,9
100,2020-11-23T00:00:00Z,1,5,2,6
101,2020-11-24T00:00:00Z,2,6,2,8
102,2020-11-25T00:00:00Z,2,5,2,7
103,2020-11-26T00:00:00Z,2,5,1,6
104,2020-11-27T00:00:00Z,2,3,0,4
105,2020-11-28T00:00:00Z,2,4,0,5
106,2020-11-29T00:00:00Z,2,4,0,5
107,2020-11-30T00:00:00Z,0,4,0,6
108,2020-12-01T00:00:00Z,0,4,0,6
109,2020-12-02T00:00:00Z,0,4,0,5
110,2020-12-03T00:00:00Z,0,4,0,5
111,2020-12-04T00:00:00Z,0,2,0,4
112,2020-12-05T00:00:00Z,0,2,0,4
113,2020-12-07T00:00:00Z,0,3,1,4
114,2020-12-08T00:00:00Z,0,4,1,5
115,2020-12-09T00:00:00Z,0,5,2,6
116,2020-12-10T00:00:00Z,0,6,2,7
117,2020-12-11T00:00:00Z,0,7,3,8
118,2020-12-12T00:00:00Z,0,7,3,9
119,2020-12-13T00:00:00Z,0,7,3,9
120,2020-12-14T00:00:00Z,0,6,2,7
121,2020-12-15T00:00:00Z,0,4,2,6
122,2020-12-16T00:00:00Z,0,5,2,7
123,2020-12-17T00:00:00Z,0,4,1,6
124,2020-12-18T00:00:00Z,0,6,2,8
125,2020-12-19T00:00:00Z,0,7,2,8
126,2020-12-20T00:00:00Z,0,8,2,9
127,2020-12-21T00:00:00Z,0,8,3,9
128,2020-12-22T00:00:00Z,0,10,3,12
129,2020-12-23T00:00:00Z,0,9,2,10
130,2020-12-24T00:00:00Z,0,9,2,10
131,2020-12-25T00:00:00Z,0,8,2,9
132,2020-12-26T00:00:00Z,0,8,2,9
133,2020-12-27T00:00:00Z,0,9,3,10
134,2020-12-28T00:00:00Z,0,9,3,10
135,2020-12-29T00:00:00Z,0,9,3,11
136,2020-12-31T00:00:00Z,0,10,3,13
137,2021-01-01T00:00:00Z,0,10,3,13
138,2021-01-02T00:00:00Z,0,8,2,11
139,2021-01-03T00:00:00Z,1,8,4,10
140,2021-01-04T00:00:00Z,1,8,4,10
141,2021-01-05T00:00:00Z,1,7,3,10
142,2021-01-06T00:00:00Z,2,8,4,11
143,2021-01-07T00:00:00Z,2,6,4,9
144,2021-01-08T00:00:00Z,2,5,3,8
145,2021-01-09T00:00:00Z,2,5,3,8
146,2021-01-10T00:00:00Z,2,5,3,8
147,2021-01-11T00:00:00Z,2,6,2,9
148,2021-01-12T00:00:00Z,1,4,2,6
149,2021-01-13T00:00:00Z,1,6,2,9
150,2021-01-14T00:00:00Z,1,5,1,7
151,2021-01-15T00:00:00Z,1,5,1,7
152,2021-01-16T00:00:00Z,1,5,1,7
153,2021-01-17T00:00:00Z,2,6,2,9
154,2021-01-18T00:00:00Z,1,7,2,10
155,2021-01-19T00:00:00Z,2,6,1,9
156,2021-01-20T00:00:00Z,2,5,2,10
157,2021-01-21T00:00:00Z,2,4,2,8
158,2021-01-22T00:00:00Z,2,5,2,9
159,2021-01-23T00:00:00Z,2,5,2,9
160,2021-01-24T00:00:00Z,2,4,2,6
161,2021-01-25T00:00:00Z,2,5,2,7
162,2021-01-26T00:00:00Z,1,4,1,7
163,2021-01-27T00:00:00Z,1,7,1,8
164,2021-01-28T00:00:00Z,1,7,1,8
165,2021-01-29T00:00:00Z,2,8,1,9
166,2021-01-30T00:00:00Z,2,9,1,10
167,2021-01-31T00:00:00Z,1,10,1,11
168,2021-02-01T00:00:00Z,1,9,1,10
169,2021-02-02T00:00:00Z,1,10,1,10
170,2021-02-03T00:00:00Z,0,7,1,7
171,2021-02-04T00:00:00Z,0,9,1,10
172,2021-02-05T00:00:00Z,0,8,1,10
173,2021-02-06T00:00:00Z,0,6,0,8
174,2021-02-07T00:00:00Z,0,7,0,9
175,2021-02-08T00:00:00Z,1,8,0,10
176,2021-02-09T00:00:00Z,1,8,0,10
177,2021-02-10T00:00:00Z,1,6,1,8
178,2021-02-11T00:00:00Z,1,5,1,7
179,2021-02-12T00:00:00Z,1,5,1,7
180,2021-02-13T00:00:00Z,1,4,2,6
181,2021-02-14T00:00:00Z,0,4,3,6
182,2021-02-15T00:00:00Z,0,4,3,6
183,2021-02-16T00:00:00Z,0,2,2,4
184,2021-02-17T00:00:00Z,0,4,3,5
185,2021-02-18T00:00:00Z,0,4,2,4
186,2021-02-19T00:00:00Z,0,4,2,4
187,2021-02-20T00:00:00Z,0,5,2,6
188,2021-02-21T00:00:00Z,0,5,1,6
189,2021-02-22T00:00:00Z,0,4,0,6
190,2021-02-24T00:00:00Z,0,4,0,10
191,2021-02-25T00:00:00Z,0,1,0,6
192,2021-02-26T00:00:00Z,0,1,0,7
193,2021-02-27T00:00:00Z,0,1,0,7
194,2021-03-01T00:00:00Z,1,2,1,7
195,2021-03-02T00:00:00Z,3,7,2,15
196,2021-03-03T00:00:00Z,2,4,1,7
197,2021-03-04T00:00:00Z,2,6,1,6
198,2021-03-05T00:00:00Z,2,6,2,6
199,2021-03-06T00:00:00Z,2,7,3,8
200,2021-03-07T00:00:00Z,2,7,3,9
201,2021-03-08T00:00:00Z,0,5,2,7
202,2021-03-09T00:00:00Z,0,7,2,9
203,2021-03-10T00:00:00Z,0,6,2,9
204,2021-03-11T00:00:00Z,0,6,2,9
205,2021-03-12T00:00:00Z,0,5,1,8
206,2021-03-13T00:00:00Z,0,8,2,10
207,2021-03-14T00:00:00Z,0,10,4,12
208,2021-03-15T00:00:00Z,0,8,4,10
209,2021-03-16T00:00:00Z,0,6,4,7
210,2021-03-17T00:00:00Z,0,6,4,7
211,2021-03-18T00:00:00Z,0,7,4,8
212,2021-03-19T00:00:00Z,0,3,2,4
213,2021-03-20T00:00:00Z,0,3,1,3
214,2021-03-21T00:00:00Z,0,4,2,4
215,2021-03-22T00:00:00Z,0,4,1,4
216,2021-03-23T00:00:00Z,0,5,1,6
217,2021-03-24T00:00:00Z,0,5,1,6
218,2021-03-25T00:00:00Z,0,6,1,7
219,2021-03-26T00:00:00Z,0,5,1,6
220,2021-03-27T00:00:00Z,0,5,1,6
221,2021-03-28T00:00:00Z,0,7,3,8
222,2021-03-29T00:00:00Z,0,6,2,7
223,2021-03-30T00:00:00Z,0,7,2,9
224,2021-03-31T00:00:00Z,0,4,2,7
225,2021-04-01T00:00:00Z,0,4,2,6
226,2021-04-02T00:00:00Z,0,5,2,7
227,2021-04-03T00:00:00Z,0,5,2,7
228,2021-04-04T00:00:00Z,0,4,1,6
229,2021-04-05T00:00:00Z,1,3,1,6
230,2021-04-06T00:00:00Z,1,2,0,5
231,2021-04-07T00:00:00Z,1,3,0,7
232,2021-04-08T00:00:00Z,1,4,0,7
233,2021-04-09T00:00:00Z,1,4,0,8
