,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,2,0,2
1,2020-08-13T00:00:00Z,0,3,0,3
2,2020-08-14T00:00:00Z,0,3,0,3
3,2020-08-15T00:00:00Z,0,3,0,3
4,2020-08-16T00:00:00Z,0,4,0,5
5,2020-08-17T00:00:00Z,0,4,0,5
6,2020-08-18T00:00:00Z,0,4,0,5
7,2020-08-19T00:00:00Z,0,3,0,4
8,2020-08-20T00:00:00Z,1,4,0,5
9,2020-08-21T00:00:00Z,1,5,0,6
10,2020-08-23T00:00:00Z,1,4,0,4
11,2020-08-24T00:00:00Z,1,4,0,4
12,2020-08-25T00:00:00Z,1,4,0,4
13,2020-08-26T00:00:00Z,0,4,0,4
14,2020-08-27T00:00:00Z,0,2,0,2
15,2020-08-28T00:00:00Z,0,2,0,2
16,2020-08-29T00:00:00Z,0,2,0,2
17,2020-08-30T00:00:00Z,0,2,0,2
18,2020-08-31T00:00:00Z,0,2,0,2
19,2020-09-01T00:00:00Z,1,2,0,2
20,2020-09-02T00:00:00Z,1,3,0,3
21,2020-09-03T00:00:00Z,1,3,0,3
22,2020-09-04T00:00:00Z,1,2,0,2
23,2020-09-05T00:00:00Z,1,3,0,3
24,2020-09-06T00:00:00Z,0,2,0,2
25,2020-09-07T00:00:00Z,0,2,0,2
26,2020-09-08T00:00:00Z,0,2,0,2
27,2020-09-09T00:00:00Z,0,1,0,1
28,2020-09-10T00:00:00Z,0,1,0,1
29,2020-09-11T00:00:00Z,0,1,0,1
30,2020-09-12T00:00:00Z,0,1,0,1
31,2020-09-13T00:00:00Z,0,1,0,1
32,2020-09-14T00:00:00Z,0,1,0,1
33,2020-09-15T00:00:00Z,0,2,0,2
34,2020-09-16T00:00:00Z,0,2,0,2
35,2020-09-17T00:00:00Z,0,1,0,1
36,2020-09-18T00:00:00Z,0,1,0,1
37,2020-09-19T00:00:00Z,0,1,0,1
38,2020-09-20T00:00:00Z,0,2,1,2
39,2020-09-21T00:00:00Z,0,1,1,1
40,2020-09-22T00:00:00Z,0,1,1,1
41,2020-09-23T00:00:00Z,0,2,2,2
42,2020-09-24T00:00:00Z,0,3,2,3
43,2020-09-25T00:00:00Z,0,2,1,2
44,2020-09-26T00:00:00Z,0,2,1,3
45,2020-09-27T00:00:00Z,0,3,1,4
46,2020-09-28T00:00:00Z,0,2,0,3
47,2020-09-29T00:00:00Z,0,2,1,3
48,2020-09-30T00:00:00Z,0,2,1,3
49,2020-10-01T00:00:00Z,0,2,1,3
50,2020-10-02T00:00:00Z,0,2,1,2
51,2020-10-03T00:00:00Z,0,2,1,2
52,2020-10-04T00:00:00Z,0,2,1,2
53,2020-10-05T00:00:00Z,0,2,0,2
54,2020-10-06T00:00:00Z,0,2,0,2
55,2020-10-07T00:00:00Z,0,1,0,1
56,2020-10-08T00:00:00Z,0,1,0,1
57,2020-10-09T00:00:00Z,0,1,0,2
58,2020-10-10T00:00:00Z,0,2,0,3
59,2020-10-11T00:00:00Z,0,1,0,2
60,2020-10-12T00:00:00Z,0,1,0,2
61,2020-10-13T00:00:00Z,1,3,0,4
62,2020-10-14T00:00:00Z,1,4,0,5
63,2020-10-15T00:00:00Z,1,4,0,5
64,2020-10-16T00:00:00Z,1,3,0,3
65,2020-10-17T00:00:00Z,3,5,0,5
66,2020-10-18T00:00:00Z,3,5,0,5
67,2020-10-19T00:00:00Z,3,5,0,5
68,2020-10-20T00:00:00Z,2,2,0,2
69,2020-10-21T00:00:00Z,2,2,0,2
70,2020-10-22T00:00:00Z,2,2,0,2
71,2020-10-23T00:00:00Z,0,0,0,1
72,2020-10-24T00:00:00Z,1,0,0,1
73,2020-10-25T00:00:00Z,1,0,0,2
74,2020-10-26T00:00:00Z,1,2,0,4
75,2020-10-27T00:00:00Z,2,3,0,5
76,2020-10-29T00:00:00Z,2,3,0,4
77,2020-10-30T00:00:00Z,1,3,0,3
78,2020-10-31T00:00:00Z,1,3,0,3
79,2020-11-01T00:00:00Z,1,2,0,2
80,2020-11-02T00:00:00Z,0,1,0,1
81,2020-11-03T00:00:00Z,0,1,0,1
82,2020-11-04T00:00:00Z,0,1,0,1
83,2020-11-05T00:00:00Z,0,2,0,2
84,2020-11-06T00:00:00Z,0,1,0,1
85,2020-11-07T00:00:00Z,0,1,0,1
86,2020-11-08T00:00:00Z,0,1,0,1
87,2020-11-09T00:00:00Z,0,1,0,1
88,2020-11-10T00:00:00Z,0,1,0,1
89,2020-11-11T00:00:00Z,0,2,0,2
90,2020-11-12T00:00:00Z,0,2,0,2
91,2020-11-13T00:00:00Z,0,1,0,1
92,2020-11-14T00:00:00Z,0,1,0,1
93,2020-11-15T00:00:00Z,0,1,0,1
94,2020-11-16T00:00:00Z,1,2,0,2
95,2020-11-17T00:00:00Z,2,3,1,3
96,2020-11-18T00:00:00Z,2,2,1,2
97,2020-11-19T00:00:00Z,2,2,1,2
98,2020-11-20T00:00:00Z,2,3,1,3
99,2020-11-21T00:00:00Z,2,3,1,3
100,2020-11-23T00:00:00Z,1,2,1,2
101,2020-11-24T00:00:00Z,0,1,0,1
102,2020-11-25T00:00:00Z,0,1,0,1
103,2020-11-26T00:00:00Z,0,1,0,1
104,2020-12-03T00:00:00Z,0,0,0,1
105,2020-12-05T00:00:00Z,0,1,1,1
106,2020-12-07T00:00:00Z,0,1,1,2
107,2020-12-08T00:00:00Z,0,1,1,2
108,2020-12-09T00:00:00Z,0,1,1,2
109,2020-12-10T00:00:00Z,0,1,1,2
110,2020-12-11T00:00:00Z,0,1,1,1
111,2020-12-12T00:00:00Z,0,1,1,1
112,2020-12-18T00:00:00Z,0,1,0,1
113,2020-12-19T00:00:00Z,0,2,0,2
114,2020-12-20T00:00:00Z,0,2,0,2
115,2020-12-21T00:00:00Z,0,2,0,2
116,2020-12-22T00:00:00Z,0,2,0,2
117,2020-12-23T00:00:00Z,0,2,0,2
118,2020-12-24T00:00:00Z,0,2,0,3
