,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,14,4,19
1,2020-08-13T00:00:00Z,1,15,5,20
2,2020-08-14T00:00:00Z,0,13,3,19
3,2020-08-15T00:00:00Z,0,13,4,20
4,2020-08-16T00:00:00Z,0,16,4,22
5,2020-08-17T00:00:00Z,1,16,2,22
6,2020-08-18T00:00:00Z,1,18,3,25
7,2020-08-19T00:00:00Z,2,25,5,32
8,2020-08-20T00:00:00Z,3,22,7,29
9,2020-08-21T00:00:00Z,3,21,7,27
10,2020-08-23T00:00:00Z,3,20,7,26
11,2020-08-24T00:00:00Z,2,16,6,22
12,2020-08-25T00:00:00Z,1,10,4,15
13,2020-08-26T00:00:00Z,1,10,4,13
14,2020-08-27T00:00:00Z,2,13,5,19
15,2020-08-28T00:00:00Z,2,10,2,16
16,2020-08-29T00:00:00Z,2,11,3,17
17,2020-08-30T00:00:00Z,1,11,4,15
18,2020-08-31T00:00:00Z,2,8,3,14
19,2020-09-01T00:00:00Z,2,5,4,10
20,2020-09-02T00:00:00Z,3,8,4,14
21,2020-09-03T00:00:00Z,2,6,3,10
22,2020-09-04T00:00:00Z,3,7,2,12
23,2020-09-05T00:00:00Z,2,7,2,10
24,2020-09-06T00:00:00Z,4,10,3,14
25,2020-09-07T00:00:00Z,2,8,3,13
26,2020-09-08T00:00:00Z,2,11,3,15
27,2020-09-09T00:00:00Z,4,15,3,22
28,2020-09-10T00:00:00Z,3,19,6,25
29,2020-09-11T00:00:00Z,3,23,6,30
30,2020-09-12T00:00:00Z,3,23,5,30
31,2020-09-13T00:00:00Z,2,21,6,30
32,2020-09-14T00:00:00Z,2,20,5,28
33,2020-09-15T00:00:00Z,1,15,3,23
34,2020-09-16T00:00:00Z,0,14,5,21
35,2020-09-17T00:00:00Z,0,14,4,18
36,2020-09-18T00:00:00Z,1,14,3,17
37,2020-09-19T00:00:00Z,1,13,3,15
38,2020-09-20T00:00:00Z,0,12,3,14
39,2020-09-21T00:00:00Z,1,12,4,12
40,2020-09-22T00:00:00Z,1,9,3,9
41,2020-09-23T00:00:00Z,2,11,4,14
42,2020-09-24T00:00:00Z,1,14,6,17
43,2020-09-25T00:00:00Z,1,14,6,17
44,2020-09-26T00:00:00Z,1,15,7,18
45,2020-09-27T00:00:00Z,1,15,7,20
46,2020-09-28T00:00:00Z,1,11,5,14
47,2020-09-29T00:00:00Z,0,8,4,12
48,2020-09-30T00:00:00Z,1,13,5,20
49,2020-10-01T00:00:00Z,2,18,7,26
50,2020-10-02T00:00:00Z,3,17,6,28
51,2020-10-03T00:00:00Z,3,19,8,27
52,2020-10-04T00:00:00Z,7,24,7,34
53,2020-10-05T00:00:00Z,7,21,6,31
54,2020-10-06T00:00:00Z,6,20,9,29
55,2020-10-07T00:00:00Z,5,19,7,28
56,2020-10-08T00:00:00Z,3,16,7,22
57,2020-10-09T00:00:00Z,2,15,7,22
58,2020-10-10T00:00:00Z,2,14,6,21
59,2020-10-11T00:00:00Z,1,13,7,19
60,2020-10-12T00:00:00Z,1,12,7,15
61,2020-10-13T00:00:00Z,1,9,5,10
62,2020-10-14T00:00:00Z,1,9,4,11
63,2020-10-15T00:00:00Z,2,9,4,10
64,2020-10-16T00:00:00Z,2,10,3,12
65,2020-10-17T00:00:00Z,1,10,2,11
66,2020-10-18T00:00:00Z,2,17,5,19
67,2020-10-19T00:00:00Z,3,17,5,19
68,2020-10-20T00:00:00Z,2,15,6,16
69,2020-10-21T00:00:00Z,2,15,5,17
70,2020-10-22T00:00:00Z,2,15,5,18
71,2020-10-23T00:00:00Z,2,11,4,13
72,2020-10-24T00:00:00Z,2,10,4,12
73,2020-10-25T00:00:00Z,1,5,2,8
74,2020-10-26T00:00:00Z,0,6,1,9
75,2020-10-27T00:00:00Z,0,7,2,11
76,2020-10-29T00:00:00Z,2,20,4,25
77,2020-10-30T00:00:00Z,2,23,4,27
78,2020-10-31T00:00:00Z,1,23,4,28
79,2020-11-01T00:00:00Z,2,22,3,28
80,2020-11-02T00:00:00Z,4,22,4,27
81,2020-11-03T00:00:00Z,6,26,9,33
82,2020-11-04T00:00:00Z,7,26,6,31
83,2020-11-05T00:00:00Z,6,21,7,26
84,2020-11-06T00:00:00Z,5,18,8,23
85,2020-11-07T00:00:00Z,7,19,8,23
86,2020-11-08T00:00:00Z,5,18,9,23
87,2020-11-09T00:00:00Z,7,18,9,22
88,2020-11-10T00:00:00Z,5,17,6,20
89,2020-11-11T00:00:00Z,5,18,6,21
90,2020-11-12T00:00:00Z,4,19,6,22
91,2020-11-13T00:00:00Z,4,18,5,21
92,2020-11-14T00:00:00Z,4,18,5,21
93,2020-11-15T00:00:00Z,3,21,6,24
94,2020-11-16T00:00:00Z,3,19,4,21
95,2020-11-17T00:00:00Z,2,16,5,16
96,2020-11-18T00:00:00Z,2,15,6,15
97,2020-11-19T00:00:00Z,1,15,5,15
98,2020-11-20T00:00:00Z,1,15,4,16
