,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,2,25,9,30
1,2020-08-13T00:00:00Z,1,24,8,28
2,2020-08-14T00:00:00Z,1,24,6,27
3,2020-08-15T00:00:00Z,0,24,6,27
4,2020-08-16T00:00:00Z,1,24,6,27
5,2020-08-17T00:00:00Z,1,25,5,25
6,2020-08-18T00:00:00Z,2,21,5,22
7,2020-08-19T00:00:00Z,2,19,3,20
8,2020-08-20T00:00:00Z,2,19,4,21
9,2020-08-21T00:00:00Z,3,22,4,24
10,2020-08-23T00:00:00Z,3,24,6,26
11,2020-08-24T00:00:00Z,2,25,9,28
12,2020-08-25T00:00:00Z,2,26,9,29
13,2020-08-26T00:00:00Z,2,25,10,28
14,2020-08-27T00:00:00Z,2,21,9,24
15,2020-08-28T00:00:00Z,1,21,9,24
16,2020-08-29T00:00:00Z,1,22,9,26
17,2020-08-30T00:00:00Z,1,23,9,27
18,2020-08-31T00:00:00Z,1,22,8,26
19,2020-09-01T00:00:00Z,2,27,8,30
20,2020-09-02T00:00:00Z,3,26,8,31
21,2020-09-03T00:00:00Z,3,26,10,31
22,2020-09-04T00:00:00Z,4,26,10,32
23,2020-09-05T00:00:00Z,4,26,10,33
24,2020-09-06T00:00:00Z,5,20,7,29
25,2020-09-07T00:00:00Z,8,20,6,27
26,2020-09-08T00:00:00Z,7,21,6,30
27,2020-09-09T00:00:00Z,7,19,5,27
28,2020-09-10T00:00:00Z,7,19,5,26
29,2020-09-11T00:00:00Z,7,21,4,28
30,2020-09-12T00:00:00Z,7,18,3,25
31,2020-09-13T00:00:00Z,7,19,2,25
32,2020-09-14T00:00:00Z,2,16,3,23
33,2020-09-15T00:00:00Z,4,18,3,23
34,2020-09-16T00:00:00Z,5,21,6,26
35,2020-09-17T00:00:00Z,4,21,5,25
36,2020-09-18T00:00:00Z,4,19,6,23
37,2020-09-19T00:00:00Z,4,19,6,23
38,2020-09-20T00:00:00Z,3,20,6,24
39,2020-09-21T00:00:00Z,5,21,8,25
40,2020-09-22T00:00:00Z,4,20,6,25
41,2020-09-23T00:00:00Z,4,20,7,24
42,2020-09-24T00:00:00Z,5,18,6,24
43,2020-09-25T00:00:00Z,4,18,7,24
44,2020-09-26T00:00:00Z,4,20,7,26
45,2020-09-27T00:00:00Z,2,17,8,20
46,2020-09-28T00:00:00Z,3,16,6,20
47,2020-09-29T00:00:00Z,3,16,5,21
48,2020-09-30T00:00:00Z,2,15,5,20
49,2020-10-01T00:00:00Z,1,17,3,23
50,2020-10-02T00:00:00Z,1,16,2,23
51,2020-10-03T00:00:00Z,1,18,2,28
