,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,9,30,2,46
1,2020-08-13T00:00:00Z,9,30,2,44
2,2020-08-14T00:00:00Z,6,29,2,46
3,2020-08-15T00:00:00Z,9,26,1,42
4,2020-08-16T00:00:00Z,6,18,0,38
5,2020-08-17T00:00:00Z,5,22,0,42
6,2020-08-18T00:00:00Z,11,25,0,49
7,2020-08-19T00:00:00Z,11,27,0,49
8,2020-08-20T00:00:00Z,10,27,0,50
9,2020-08-21T00:00:00Z,11,22,0,45
10,2020-08-22T00:00:00Z,12,21,0,44
11,2020-08-23T00:00:00Z,13,25,0,46
12,2020-08-24T00:00:00Z,13,31,0,52
13,2020-08-25T00:00:00Z,12,31,0,52
14,2020-08-26T00:00:00Z,10,32,1,50
15,2020-08-27T00:00:00Z,11,31,1,46
16,2020-08-28T00:00:00Z,14,33,1,52
17,2020-08-29T00:00:00Z,12,31,1,47
18,2020-08-30T00:00:00Z,9,27,1,45
19,2020-08-31T00:00:00Z,5,20,1,38
20,2020-09-01T00:00:00Z,5,22,0,41
21,2020-09-02T00:00:00Z,5,20,0,37
22,2020-09-03T00:00:00Z,3,18,0,36
23,2020-09-04T00:00:00Z,3,18,0,31
24,2020-09-05T00:00:00Z,3,17,1,32
25,2020-09-06T00:00:00Z,4,16,0,31
26,2020-09-07T00:00:00Z,6,12,2,28
27,2020-09-08T00:00:00Z,7,18,2,35
28,2020-09-09T00:00:00Z,6,19,2,33
29,2020-09-10T00:00:00Z,6,20,2,37
30,2020-09-11T00:00:00Z,7,23,1,42
31,2020-09-12T00:00:00Z,6,23,1,42
32,2020-09-13T00:00:00Z,7,22,1,43
33,2020-09-14T00:00:00Z,5,19,0,38
34,2020-09-15T00:00:00Z,4,13,0,37
35,2020-09-16T00:00:00Z,6,17,0,40
36,2020-09-17T00:00:00Z,5,18,0,41
