,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,1,7,0,18
1,2020-08-13T00:00:00Z,1,8,0,20
2,2020-08-14T00:00:00Z,1,7,0,17
3,2020-08-15T00:00:00Z,1,8,0,18
4,2020-08-16T00:00:00Z,1,7,0,17
5,2020-08-17T00:00:00Z,4,9,0,18
6,2020-08-18T00:00:00Z,4,9,0,17
7,2020-08-19T00:00:00Z,6,9,0,22
8,2020-08-20T00:00:00Z,4,8,0,21
9,2020-08-21T00:00:00Z,4,8,0,22
10,2020-08-22T00:00:00Z,5,7,0,22
11,2020-08-23T00:00:00Z,4,7,0,19
12,2020-08-24T00:00:00Z,2,5,0,14
13,2020-08-25T00:00:00Z,2,6,0,14
14,2020-08-26T00:00:00Z,3,8,0,17
15,2020-08-27T00:00:00Z,2,9,0,15
16,2020-08-28T00:00:00Z,2,7,0,14
17,2020-08-29T00:00:00Z,2,5,0,12
18,2020-08-30T00:00:00Z,4,4,0,14
19,2020-08-31T00:00:00Z,5,5,0,19
20,2020-09-01T00:00:00Z,4,6,0,20
21,2020-09-02T00:00:00Z,3,5,0,19
22,2020-09-03T00:00:00Z,2,5,0,19
23,2020-09-04T00:00:00Z,1,5,0,17
24,2020-09-05T00:00:00Z,0,4,0,12
25,2020-09-06T00:00:00Z,0,4,0,10
26,2020-09-07T00:00:00Z,1,6,0,17
27,2020-09-08T00:00:00Z,1,8,0,17
28,2020-09-09T00:00:00Z,1,10,0,21
29,2020-09-10T00:00:00Z,1,11,0,23
30,2020-09-11T00:00:00Z,1,10,0,21
31,2020-09-12T00:00:00Z,1,10,0,19
32,2020-09-13T00:00:00Z,1,5,0,16
33,2020-09-14T00:00:00Z,2,4,0,17
34,2020-09-15T00:00:00Z,4,10,0,21
35,2020-09-16T00:00:00Z,4,11,0,23
36,2020-09-17T00:00:00Z,3,11,0,20
37,2020-09-18T00:00:00Z,2,10,0,18
38,2020-09-19T00:00:00Z,2,9,0,18
