,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,2,5,1,9
1,2020-08-13T00:00:00Z,2,6,1,10
2,2020-08-14T00:00:00Z,1,5,1,8
3,2020-08-15T00:00:00Z,1,4,0,8
4,2020-08-16T00:00:00Z,2,4,0,7
5,2020-08-17T00:00:00Z,1,5,0,7
6,2020-08-18T00:00:00Z,1,4,0,7
7,2020-08-19T00:00:00Z,0,3,0,6
8,2020-08-20T00:00:00Z,1,3,0,8
9,2020-08-21T00:00:00Z,1,3,0,10
10,2020-08-22T00:00:00Z,1,3,1,12
11,2020-08-23T00:00:00Z,1,3,1,9
12,2020-08-24T00:00:00Z,0,2,1,9
13,2020-08-25T00:00:00Z,0,5,1,15
14,2020-08-26T00:00:00Z,0,9,1,17
15,2020-08-27T00:00:00Z,1,8,1,21
16,2020-08-28T00:00:00Z,3,10,2,26
17,2020-08-29T00:00:00Z,3,9,2,25
18,2020-08-30T00:00:00Z,1,6,2,21
19,2020-08-31T00:00:00Z,1,3,2,17
20,2020-09-01T00:00:00Z,2,4,2,15
21,2020-09-02T00:00:00Z,3,8,2,15
22,2020-09-03T00:00:00Z,2,6,1,14
23,2020-09-04T00:00:00Z,3,7,1,18
24,2020-09-05T00:00:00Z,2,7,1,13
25,2020-09-06T00:00:00Z,3,7,1,17
26,2020-09-07T00:00:00Z,2,2,0,9
27,2020-09-08T00:00:00Z,1,4,0,10
28,2020-09-09T00:00:00Z,1,9,0,15
29,2020-09-10T00:00:00Z,0,10,1,17
30,2020-09-11T00:00:00Z,0,8,1,16
31,2020-09-12T00:00:00Z,0,9,1,16
32,2020-09-13T00:00:00Z,1,10,1,19
33,2020-09-14T00:00:00Z,1,5,1,13
34,2020-09-15T00:00:00Z,1,5,1,14
35,2020-09-16T00:00:00Z,1,6,0,10
36,2020-09-17T00:00:00Z,1,11,0,14
37,2020-09-18T00:00:00Z,2,15,0,18
38,2020-09-19T00:00:00Z,2,14,0,19
39,2020-09-20T00:00:00Z,0,8,0,14
40,2020-09-21T00:00:00Z,1,10,0,14
41,2020-09-22T00:00:00Z,1,10,0,16
42,2020-09-23T00:00:00Z,1,10,0,18
43,2020-09-24T00:00:00Z,1,11,0,19
44,2020-09-25T00:00:00Z,1,8,0,19
45,2020-09-26T00:00:00Z,2,10,0,22
46,2020-09-27T00:00:00Z,3,8,0,16
47,2020-09-28T00:00:00Z,4,9,0,17
48,2020-09-29T00:00:00Z,3,7,1,16
49,2020-09-30T00:00:00Z,3,6,1,19
50,2020-10-01T00:00:00Z,4,9,1,21
51,2020-10-02T00:00:00Z,4,8,1,25
52,2020-10-03T00:00:00Z,3,7,1,23
53,2020-10-04T00:00:00Z,3,9,1,24
54,2020-10-05T00:00:00Z,2,9,1,23
55,2020-10-06T00:00:00Z,1,9,1,19
56,2020-10-07T00:00:00Z,1,8,1,17
57,2020-10-08T00:00:00Z,1,10,1,19
58,2020-10-09T00:00:00Z,1,14,0,24
59,2020-10-10T00:00:00Z,2,14,1,23
60,2020-10-11T00:00:00Z,2,13,1,19
61,2020-10-12T00:00:00Z,3,12,1,16
62,2020-10-13T00:00:00Z,3,11,1,15
63,2020-10-14T00:00:00Z,2,8,0,13
64,2020-10-15T00:00:00Z,3,9,0,16
65,2020-10-16T00:00:00Z,4,10,0,18
66,2020-10-17T00:00:00Z,4,7,0,14
67,2020-10-18T00:00:00Z,4,9,0,15
68,2020-10-19T00:00:00Z,3,7,0,11
69,2020-10-20T00:00:00Z,3,7,0,11
70,2020-10-21T00:00:00Z,1,5,0,15
71,2020-10-22T00:00:00Z,1,4,0,12
72,2020-10-23T00:00:00Z,1,3,0,10
73,2020-10-24T00:00:00Z,2,5,0,13
74,2020-10-25T00:00:00Z,2,5,0,13
75,2020-10-26T00:00:00Z,1,3,0,10
76,2020-10-27T00:00:00Z,3,6,1,12
77,2020-10-29T00:00:00Z,7,14,3,24
78,2020-10-30T00:00:00Z,7,13,3,25
79,2020-10-31T00:00:00Z,7,12,3,24
80,2020-11-01T00:00:00Z,6,15,2,29
81,2020-11-02T00:00:00Z,5,13,0,23
82,2020-11-03T00:00:00Z,4,10,1,19
83,2020-11-04T00:00:00Z,4,9,1,15
84,2020-11-05T00:00:00Z,3,9,1,17
85,2020-11-06T00:00:00Z,5,14,1,20
86,2020-11-07T00:00:00Z,6,13,1,19
87,2020-11-08T00:00:00Z,5,13,1,20
88,2020-11-09T00:00:00Z,5,15,1,21
89,2020-11-10T00:00:00Z,6,18,0,24
90,2020-11-11T00:00:00Z,5,19,0,25
91,2020-11-12T00:00:00Z,5,19,0,23
92,2020-11-13T00:00:00Z,5,18,0,23
93,2020-11-14T00:00:00Z,4,15,0,21
94,2020-11-15T00:00:00Z,1,12,1,17
95,2020-11-16T00:00:00Z,1,9,1,11
96,2020-11-17T00:00:00Z,1,9,1,11
97,2020-11-18T00:00:00Z,2,10,1,14
98,2020-11-19T00:00:00Z,3,14,1,18
99,2020-11-20T00:00:00Z,2,14,1,19
100,2020-11-21T00:00:00Z,2,14,0,19
101,2020-11-23T00:00:00Z,1,13,0,18
102,2020-11-24T00:00:00Z,2,12,0,16
103,2020-11-25T00:00:00Z,2,13,0,20
104,2020-11-26T00:00:00Z,1,11,0,17
105,2020-11-27T00:00:00Z,1,12,0,18
106,2020-11-28T00:00:00Z,2,10,0,17
107,2020-11-29T00:00:00Z,2,10,1,15
108,2020-11-30T00:00:00Z,2,5,1,12
109,2020-12-01T00:00:00Z,4,6,2,12
110,2020-12-02T00:00:00Z,7,9,2,18
111,2020-12-03T00:00:00Z,9,14,2,23
112,2020-12-04T00:00:00Z,8,12,1,22
113,2020-12-05T00:00:00Z,8,13,1,21
114,2020-12-07T00:00:00Z,9,16,2,22
115,2020-12-08T00:00:00Z,8,16,3,26
116,2020-12-09T00:00:00Z,5,13,3,21
117,2020-12-10T00:00:00Z,5,14,2,20
118,2020-12-11T00:00:00Z,6,9,3,21
119,2020-12-12T00:00:00Z,6,8,2,23
120,2020-12-13T00:00:00Z,6,10,3,26
121,2020-12-14T00:00:00Z,5,11,2,27
122,2020-12-15T00:00:00Z,5,12,4,30
123,2020-12-16T00:00:00Z,6,11,3,27
124,2020-12-17T00:00:00Z,4,9,3,22
125,2020-12-18T00:00:00Z,3,9,3,21
126,2020-12-19T00:00:00Z,2,7,1,20
127,2020-12-20T00:00:00Z,4,11,2,25
128,2020-12-21T00:00:00Z,3,9,2,26
129,2020-12-22T00:00:00Z,3,8,1,21
130,2020-12-23T00:00:00Z,3,8,1,18
131,2020-12-24T00:00:00Z,4,9,2,17
132,2020-12-25T00:00:00Z,3,9,1,16
133,2020-12-26T00:00:00Z,3,9,1,15
134,2020-12-27T00:00:00Z,3,12,1,16
