,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,24,17,0,29
1,2020-08-13T00:00:00Z,23,15,0,27
2,2020-08-14T00:00:00Z,32,16,0,38
3,2020-08-15T00:00:00Z,31,19,0,40
4,2020-08-16T00:00:00Z,39,25,0,50
5,2020-08-17T00:00:00Z,35,23,0,48
6,2020-08-18T00:00:00Z,27,19,0,39
7,2020-08-19T00:00:00Z,17,12,0,27
8,2020-08-20T00:00:00Z,17,12,0,26
9,2020-08-21T00:00:00Z,23,17,0,32
10,2020-08-22T00:00:00Z,23,18,0,31
11,2020-08-23T00:00:00Z,26,20,0,35
12,2020-08-24T00:00:00Z,37,26,0,46
13,2020-08-25T00:00:00Z,40,31,0,52
14,2020-08-26T00:00:00Z,30,22,0,40
15,2020-08-27T00:00:00Z,27,21,0,35
16,2020-08-28T00:00:00Z,31,20,0,36
17,2020-08-29T00:00:00Z,37,19,0,41
18,2020-08-30T00:00:00Z,36,19,0,40
19,2020-08-31T00:00:00Z,33,15,0,36
20,2020-09-01T00:00:00Z,31,14,0,35
21,2020-09-02T00:00:00Z,27,10,0,34
22,2020-09-03T00:00:00Z,31,15,0,34
23,2020-09-04T00:00:00Z,30,17,0,37
24,2020-09-05T00:00:00Z,30,22,0,40
25,2020-09-06T00:00:00Z,28,21,0,37
26,2020-09-07T00:00:00Z,33,26,0,42
27,2020-09-08T00:00:00Z,27,20,0,33
28,2020-09-09T00:00:00Z,19,17,0,28
29,2020-09-10T00:00:00Z,17,16,0,26
30,2020-09-11T00:00:00Z,19,17,0,28
31,2020-09-12T00:00:00Z,23,17,0,33
32,2020-09-13T00:00:00Z,19,14,0,31
33,2020-09-14T00:00:00Z,21,17,0,31
34,2020-09-15T00:00:00Z,17,15,0,25
35,2020-09-16T00:00:00Z,10,11,0,17
36,2020-09-17T00:00:00Z,6,7,0,11
37,2020-09-18T00:00:00Z,13,10,0,19
38,2020-09-19T00:00:00Z,18,12,0,25
39,2020-09-20T00:00:00Z,23,13,0,27
40,2020-09-21T00:00:00Z,29,12,0,35
41,2020-09-22T00:00:00Z,25,13,0,34
42,2020-09-23T00:00:00Z,17,13,0,25
43,2020-09-24T00:00:00Z,23,11,0,28
44,2020-09-25T00:00:00Z,28,17,1,35
45,2020-09-26T00:00:00Z,32,17,1,43
46,2020-09-27T00:00:00Z,38,24,1,49
47,2020-09-28T00:00:00Z,33,19,1,42
48,2020-09-29T00:00:00Z,27,17,1,37
49,2020-09-30T00:00:00Z,26,12,1,34
50,2020-10-01T00:00:00Z,23,13,1,31
51,2020-10-02T00:00:00Z,17,10,1,28
52,2020-10-03T00:00:00Z,20,9,0,32
53,2020-10-04T00:00:00Z,21,14,1,39
54,2020-10-05T00:00:00Z,19,11,0,34
55,2020-10-06T00:00:00Z,21,18,0,38
56,2020-10-07T00:00:00Z,20,18,0,38
57,2020-10-08T00:00:00Z,22,17,0,38
58,2020-10-09T00:00:00Z,22,20,0,37
59,2020-10-10T00:00:00Z,28,22,0,43
60,2020-10-11T00:00:00Z,32,28,0,50
61,2020-10-12T00:00:00Z,34,30,0,49
62,2020-10-13T00:00:00Z,33,30,0,45
63,2020-10-14T00:00:00Z,26,24,0,37
64,2020-10-15T00:00:00Z,21,21,0,32
65,2020-10-16T00:00:00Z,26,22,0,35
66,2020-10-17T00:00:00Z,23,22,0,35
67,2020-10-18T00:00:00Z,24,22,0,36
68,2020-10-19T00:00:00Z,28,25,0,47
69,2020-10-20T00:00:00Z,26,22,0,39
70,2020-10-21T00:00:00Z,17,17,1,32
71,2020-10-22T00:00:00Z,17,17,1,30
72,2020-10-23T00:00:00Z,25,18,1,37
73,2020-10-24T00:00:00Z,29,17,1,38
74,2020-10-25T00:00:00Z,25,17,1,39
75,2020-10-26T00:00:00Z,30,19,1,43
76,2020-10-27T00:00:00Z,31,17,1,41
77,2020-10-29T00:00:00Z,20,10,0,26
78,2020-10-30T00:00:00Z,18,11,0,27
79,2020-10-31T00:00:00Z,21,12,0,30
80,2020-11-01T00:00:00Z,30,16,0,37
81,2020-11-02T00:00:00Z,28,15,0,34
82,2020-11-03T00:00:00Z,31,20,0,37
83,2020-11-04T00:00:00Z,27,19,0,33
84,2020-11-05T00:00:00Z,20,14,0,25
85,2020-11-06T00:00:00Z,18,12,0,23
86,2020-11-07T00:00:00Z,18,13,0,22
87,2020-11-08T00:00:00Z,15,9,0,17
88,2020-11-09T00:00:00Z,11,12,0,17
89,2020-11-10T00:00:00Z,21,15,0,26
90,2020-11-11T00:00:00Z,20,15,0,27
91,2020-11-12T00:00:00Z,27,20,0,35
92,2020-11-13T00:00:00Z,31,24,0,39
93,2020-11-14T00:00:00Z,31,22,0,39
94,2020-11-15T00:00:00Z,31,22,1,39
95,2020-11-16T00:00:00Z,26,19,1,34
96,2020-11-17T00:00:00Z,26,18,1,32
97,2020-11-18T00:00:00Z,19,13,0,23
98,2020-11-19T00:00:00Z,18,13,0,23
99,2020-11-20T00:00:00Z,17,11,0,25
100,2020-11-21T00:00:00Z,23,11,0,32
101,2020-11-23T00:00:00Z,33,16,0,51
102,2020-11-24T00:00:00Z,37,14,0,56
103,2020-11-25T00:00:00Z,38,15,0,54
104,2020-11-26T00:00:00Z,37,17,0,50
105,2020-11-27T00:00:00Z,40,20,0,54
106,2020-11-28T00:00:00Z,40,24,0,56
107,2020-11-29T00:00:00Z,40,24,0,56
108,2020-11-30T00:00:00Z,29,22,0,44
109,2020-12-01T00:00:00Z,22,18,0,34
110,2020-12-02T00:00:00Z,22,16,0,32
111,2020-12-03T00:00:00Z,12,11,0,23
112,2020-12-04T00:00:00Z,15,15,0,28
113,2020-12-05T00:00:00Z,22,20,0,35
114,2020-12-07T00:00:00Z,26,19,0,37
115,2020-12-08T00:00:00Z,29,18,0,40
116,2020-12-09T00:00:00Z,26,14,0,34
117,2020-12-10T00:00:00Z,30,13,0,36
118,2020-12-11T00:00:00Z,33,14,0,40
119,2020-12-12T00:00:00Z,32,14,0,40
120,2020-12-13T00:00:00Z,32,15,0,40
121,2020-12-14T00:00:00Z,31,11,0,42
122,2020-12-15T00:00:00Z,26,10,0,36
123,2020-12-16T00:00:00Z,25,11,0,37
124,2020-12-17T00:00:00Z,25,15,0,40
125,2020-12-18T00:00:00Z,21,13,0,34
126,2020-12-19T00:00:00Z,20,14,0,34
127,2020-12-20T00:00:00Z,18,14,0,32
128,2020-12-21T00:00:00Z,15,12,0,28
129,2020-12-22T00:00:00Z,17,14,0,31
130,2020-12-23T00:00:00Z,18,14,1,29
131,2020-12-24T00:00:00Z,14,12,0,24
132,2020-12-25T00:00:00Z,21,10,0,32
133,2020-12-26T00:00:00Z,21,14,0,32
134,2020-12-27T00:00:00Z,23,13,0,34
135,2020-12-28T00:00:00Z,24,14,0,35
136,2020-12-29T00:00:00Z,25,14,0,34
137,2020-12-31T00:00:00Z,25,15,0,32
138,2021-01-01T00:00:00Z,27,16,0,33
139,2021-01-02T00:00:00Z,23,15,0,33
140,2021-01-03T00:00:00Z,23,14,0,30
141,2021-01-04T00:00:00Z,19,15,0,28
142,2021-01-05T00:00:00Z,12,7,0,20
143,2021-01-06T00:00:00Z,18,11,0,26
144,2021-01-07T00:00:00Z,16,9,0,25
145,2021-01-08T00:00:00Z,15,9,0,24
146,2021-01-09T00:00:00Z,16,11,0,25
147,2021-01-10T00:00:00Z,14,6,0,20
148,2021-01-11T00:00:00Z,16,7,0,19
149,2021-01-12T00:00:00Z,18,6,0,20
150,2021-01-13T00:00:00Z,17,7,0,20
151,2021-01-14T00:00:00Z,19,7,0,22
152,2021-01-15T00:00:00Z,21,7,0,23
153,2021-01-16T00:00:00Z,24,6,0,26
154,2021-01-17T00:00:00Z,24,7,0,26
155,2021-01-18T00:00:00Z,22,7,0,24
156,2021-01-19T00:00:00Z,22,6,0,26
157,2021-01-20T00:00:00Z,21,6,0,25
158,2021-01-21T00:00:00Z,19,7,0,23
159,2021-01-22T00:00:00Z,26,12,0,30
160,2021-01-23T00:00:00Z,28,16,0,33
161,2021-01-24T00:00:00Z,25,11,0,29
162,2021-01-25T00:00:00Z,24,13,0,30
163,2021-01-26T00:00:00Z,21,14,0,30
164,2021-01-27T00:00:00Z,23,16,0,28
165,2021-01-28T00:00:00Z,20,13,0,25
166,2021-01-29T00:00:00Z,20,9,0,23
167,2021-01-30T00:00:00Z,19,9,0,23
168,2021-01-31T00:00:00Z,17,7,0,21
169,2021-02-01T00:00:00Z,17,7,0,20
170,2021-02-02T00:00:00Z,15,5,1,18
171,2021-02-03T00:00:00Z,12,4,0,17
172,2021-02-04T00:00:00Z,9,4,2,13
173,2021-02-05T00:00:00Z,15,9,2,19
174,2021-02-06T00:00:00Z,18,10,2,23
175,2021-02-07T00:00:00Z,21,11,1,28
176,2021-02-08T00:00:00Z,21,11,0,29
177,2021-02-09T00:00:00Z,17,11,0,25
178,2021-02-10T00:00:00Z,15,10,1,23
179,2021-02-11T00:00:00Z,12,10,1,20
180,2021-02-12T00:00:00Z,12,12,1,19
181,2021-02-13T00:00:00Z,19,15,1,26
182,2021-02-14T00:00:00Z,22,19,1,31
183,2021-02-15T00:00:00Z,28,21,0,35
184,2021-02-16T00:00:00Z,26,19,0,33
185,2021-02-17T00:00:00Z,26,18,0,32
186,2021-02-18T00:00:00Z,29,20,0,35
187,2021-02-19T00:00:00Z,24,18,0,30
188,2021-02-20T00:00:00Z,29,19,0,36
189,2021-02-21T00:00:00Z,24,15,0,30
190,2021-02-22T00:00:00Z,19,12,0,24
191,2021-02-24T00:00:00Z,40,26,0,56
192,2021-02-25T00:00:00Z,18,14,0,29
193,2021-02-26T00:00:00Z,17,12,0,27
194,2021-02-27T00:00:00Z,18,13,0,28
195,2021-03-01T00:00:00Z,19,18,0,29
196,2021-03-02T00:00:00Z,39,31,0,52
197,2021-03-03T00:00:00Z,20,15,0,25
198,2021-03-04T00:00:00Z,20,15,0,26
199,2021-03-05T00:00:00Z,14,12,0,22
200,2021-03-06T00:00:00Z,17,16,0,28
201,2021-03-07T00:00:00Z,19,14,0,29
202,2021-03-08T00:00:00Z,22,15,0,33
203,2021-03-09T00:00:00Z,22,15,0,34
204,2021-03-10T00:00:00Z,19,16,0,32
205,2021-03-11T00:00:00Z,15,13,0,28
206,2021-03-12T00:00:00Z,17,17,0,32
207,2021-03-13T00:00:00Z,18,13,0,31
208,2021-03-14T00:00:00Z,22,15,0,35
209,2021-03-15T00:00:00Z,19,15,1,34
210,2021-03-16T00:00:00Z,25,20,5,42
211,2021-03-17T00:00:00Z,20,19,5,34
212,2021-03-18T00:00:00Z,19,20,6,33
213,2021-03-19T00:00:00Z,18,21,6,31
