,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,5,2,10
1,2020-08-13T00:00:00Z,1,7,2,12
2,2020-08-14T00:00:00Z,2,8,2,13
3,2020-08-15T00:00:00Z,2,6,1,12
4,2020-08-16T00:00:00Z,2,5,1,10
5,2020-08-17T00:00:00Z,2,3,1,8
6,2020-08-18T00:00:00Z,1,1,1,7
7,2020-08-19T00:00:00Z,1,2,1,8
8,2020-08-20T00:00:00Z,2,2,1,7
9,2020-08-21T00:00:00Z,2,4,1,10
10,2020-08-22T00:00:00Z,3,4,1,12
11,2020-08-23T00:00:00Z,3,4,0,12
12,2020-08-24T00:00:00Z,2,2,0,7
13,2020-08-25T00:00:00Z,1,2,0,5
14,2020-08-26T00:00:00Z,0,3,0,5
15,2020-08-27T00:00:00Z,0,3,0,5
16,2020-08-28T00:00:00Z,0,4,0,5
17,2020-08-29T00:00:00Z,1,5,0,7
18,2020-08-30T00:00:00Z,1,5,0,7
19,2020-08-31T00:00:00Z,1,8,0,11
20,2020-09-01T00:00:00Z,2,11,0,14
21,2020-09-02T00:00:00Z,3,9,0,14
22,2020-09-03T00:00:00Z,2,12,0,16
23,2020-09-04T00:00:00Z,1,11,0,18
24,2020-09-05T00:00:00Z,1,10,0,18
25,2020-09-06T00:00:00Z,1,7,0,14
26,2020-09-07T00:00:00Z,0,7,0,12
27,2020-09-08T00:00:00Z,0,7,0,15
28,2020-09-09T00:00:00Z,1,6,0,14
29,2020-09-10T00:00:00Z,1,6,0,14
30,2020-09-11T00:00:00Z,1,6,0,11
31,2020-09-12T00:00:00Z,1,4,0,8
32,2020-09-13T00:00:00Z,0,4,0,7
33,2020-09-14T00:00:00Z,0,5,0,12
34,2020-09-15T00:00:00Z,1,6,0,14
35,2020-09-16T00:00:00Z,1,4,0,12
36,2020-09-17T00:00:00Z,1,3,0,11
37,2020-09-18T00:00:00Z,1,2,0,7
38,2020-09-19T00:00:00Z,1,3,0,9
39,2020-09-20T00:00:00Z,1,3,0,8
40,2020-09-21T00:00:00Z,0,3,0,11
41,2020-09-22T00:00:00Z,0,4,0,12
42,2020-09-23T00:00:00Z,0,4,0,10
43,2020-09-24T00:00:00Z,0,3,0,8
44,2020-09-25T00:00:00Z,0,5,0,6
45,2020-09-26T00:00:00Z,1,2,0,5
46,2020-09-27T00:00:00Z,1,3,0,6
47,2020-09-28T00:00:00Z,1,5,0,9
48,2020-09-29T00:00:00Z,3,10,1,15
49,2020-09-30T00:00:00Z,3,9,1,15
50,2020-10-01T00:00:00Z,2,9,1,15
51,2020-10-02T00:00:00Z,1,10,1,17
52,2020-10-03T00:00:00Z,0,7,1,13
53,2020-10-04T00:00:00Z,0,5,1,11
54,2020-10-05T00:00:00Z,0,5,2,9
55,2020-10-06T00:00:00Z,0,5,3,10
56,2020-10-07T00:00:00Z,1,4,2,9
57,2020-10-08T00:00:00Z,1,4,2,10
58,2020-10-09T00:00:00Z,1,4,2,9
59,2020-10-10T00:00:00Z,1,5,2,10
60,2020-10-11T00:00:00Z,1,3,1,7
61,2020-10-12T00:00:00Z,0,2,0,4
62,2020-10-13T00:00:00Z,1,3,0,5
63,2020-10-14T00:00:00Z,2,4,1,10
64,2020-10-15T00:00:00Z,2,4,1,10
65,2020-10-16T00:00:00Z,2,4,1,11
66,2020-10-17T00:00:00Z,3,6,1,12
67,2020-10-18T00:00:00Z,3,9,1,14
68,2020-10-19T00:00:00Z,1,9,1,11
69,2020-10-20T00:00:00Z,4,11,0,15
70,2020-10-21T00:00:00Z,3,8,0,12
71,2020-10-22T00:00:00Z,3,9,0,13
72,2020-10-23T00:00:00Z,2,5,0,9
73,2020-10-24T00:00:00Z,2,6,0,10
74,2020-10-25T00:00:00Z,2,5,0,8
75,2020-10-26T00:00:00Z,1,7,0,9
76,2020-10-27T00:00:00Z,1,8,0,10
77,2020-10-29T00:00:00Z,2,6,0,11
78,2020-10-30T00:00:00Z,2,5,0,9
79,2020-10-31T00:00:00Z,1,3,0,6
80,2020-11-01T00:00:00Z,1,2,0,5
81,2020-11-02T00:00:00Z,0,4,0,8
82,2020-11-03T00:00:00Z,0,6,0,11
83,2020-11-04T00:00:00Z,0,6,0,10
84,2020-11-05T00:00:00Z,0,8,0,13
85,2020-11-06T00:00:00Z,0,10,1,14
86,2020-11-07T00:00:00Z,0,10,1,16
87,2020-11-08T00:00:00Z,0,11,1,16
88,2020-11-09T00:00:00Z,1,10,2,18
89,2020-11-10T00:00:00Z,1,9,2,17
90,2020-11-11T00:00:00Z,1,11,2,20
91,2020-11-12T00:00:00Z,1,10,2,18
92,2020-11-13T00:00:00Z,1,10,2,18
93,2020-11-14T00:00:00Z,1,8,1,16
94,2020-11-15T00:00:00Z,1,6,1,14
95,2020-11-16T00:00:00Z,1,5,0,14
96,2020-11-17T00:00:00Z,0,3,0,12
97,2020-11-18T00:00:00Z,1,5,2,14
98,2020-11-19T00:00:00Z,1,4,2,14
99,2020-11-20T00:00:00Z,1,5,2,16
100,2020-11-21T00:00:00Z,1,4,2,13
101,2020-11-23T00:00:00Z,1,3,0,10
102,2020-11-24T00:00:00Z,1,3,0,9
103,2020-11-25T00:00:00Z,1,3,0,8
104,2020-11-26T00:00:00Z,1,1,0,7
105,2020-11-27T00:00:00Z,1,2,0,8
106,2020-11-28T00:00:00Z,1,2,0,6
107,2020-11-29T00:00:00Z,2,5,0,10
108,2020-11-30T00:00:00Z,1,4,0,6
109,2020-12-01T00:00:00Z,2,6,0,9
110,2020-12-02T00:00:00Z,1,7,0,9
