,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,4,17,3,40
1,2020-08-13T00:00:00Z,5,17,3,42
2,2020-08-14T00:00:00Z,3,11,0,36
3,2020-08-15T00:00:00Z,4,17,4,36
4,2020-08-16T00:00:00Z,3,22,2,45
5,2020-08-17T00:00:00Z,3,19,1,51
6,2020-08-18T00:00:00Z,3,19,4,46
7,2020-08-19T00:00:00Z,2,20,3,35
8,2020-08-20T00:00:00Z,3,23,4,52
9,2020-08-21T00:00:00Z,0,19,4,51
10,2020-08-22T00:00:00Z,0,17,2,42
11,2020-08-23T00:00:00Z,0,10,2,33
12,2020-08-24T00:00:00Z,2,11,2,35
13,2020-08-25T00:00:00Z,3,11,1,36
14,2020-08-26T00:00:00Z,3,12,0,28
15,2020-08-27T00:00:00Z,2,13,0,32
16,2020-08-28T00:00:00Z,1,9,0,25
17,2020-08-29T00:00:00Z,0,11,1,26
18,2020-08-30T00:00:00Z,1,9,1,29
19,2020-08-31T00:00:00Z,2,13,1,35
20,2020-09-01T00:00:00Z,1,11,1,23
21,2020-09-02T00:00:00Z,1,11,0,21
22,2020-09-03T00:00:00Z,2,12,1,31
23,2020-09-04T00:00:00Z,1,5,1,24
24,2020-09-05T00:00:00Z,1,9,0,16
25,2020-09-06T00:00:00Z,0,11,0,22
26,2020-09-07T00:00:00Z,2,12,1,29
27,2020-09-08T00:00:00Z,3,13,3,30
28,2020-09-09T00:00:00Z,2,15,1,29
29,2020-09-10T00:00:00Z,0,9,0,22
30,2020-09-11T00:00:00Z,1,9,0,17
31,2020-09-12T00:00:00Z,1,6,1,13
32,2020-09-13T00:00:00Z,0,7,0,12
33,2020-09-14T00:00:00Z,0,3,1,19
34,2020-09-15T00:00:00Z,1,5,1,21
35,2020-09-16T00:00:00Z,0,9,0,18
36,2020-09-17T00:00:00Z,1,11,0,17
37,2020-09-18T00:00:00Z,2,7,1,21
38,2020-09-19T00:00:00Z,0,9,1,13
39,2020-09-20T00:00:00Z,0,6,2,9
40,2020-09-21T00:00:00Z,0,8,2,18
41,2020-09-22T00:00:00Z,1,7,1,19
