,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,4,1,6
1,2020-08-13T00:00:00Z,3,8,0,9
2,2020-08-14T00:00:00Z,2,7,0,10
3,2020-08-15T00:00:00Z,0,5,0,6
4,2020-08-16T00:00:00Z,0,6,0,6
5,2020-08-17T00:00:00Z,0,4,0,4
6,2020-08-18T00:00:00Z,0,2,0,2
7,2020-08-19T00:00:00Z,0,3,0,4
8,2020-08-20T00:00:00Z,0,1,0,3
9,2020-08-21T00:00:00Z,1,1,0,3
10,2020-08-22T00:00:00Z,1,3,0,4
11,2020-08-23T00:00:00Z,0,0,0,3
12,2020-08-24T00:00:00Z,0,2,0,3
13,2020-08-25T00:00:00Z,0,4,0,5
14,2020-08-26T00:00:00Z,0,5,1,7
15,2020-08-27T00:00:00Z,0,7,1,11
16,2020-08-28T00:00:00Z,1,6,2,12
17,2020-08-29T00:00:00Z,2,1,0,5
18,2020-08-30T00:00:00Z,1,1,0,3
19,2020-08-31T00:00:00Z,0,0,0,1
20,2020-09-01T00:00:00Z,1,2,1,5
21,2020-09-02T00:00:00Z,1,5,1,7
22,2020-09-03T00:00:00Z,0,1,0,3
23,2020-09-04T00:00:00Z,0,4,0,8
24,2020-09-05T00:00:00Z,1,2,0,4
25,2020-09-06T00:00:00Z,1,4,0,4
26,2020-09-07T00:00:00Z,1,3,0,4
27,2020-09-08T00:00:00Z,0,0,0,1
28,2020-09-09T00:00:00Z,0,2,1,4
29,2020-09-10T00:00:00Z,0,2,3,4
30,2020-09-11T00:00:00Z,1,6,2,8
31,2020-09-12T00:00:00Z,2,3,0,6
32,2020-09-13T00:00:00Z,2,3,0,4
33,2020-09-14T00:00:00Z,0,4,0,5
34,2020-09-15T00:00:00Z,1,5,0,6
35,2020-09-16T00:00:00Z,0,3,0,4
36,2020-09-17T00:00:00Z,2,9,0,12
37,2020-09-18T00:00:00Z,2,6,0,10
38,2020-09-19T00:00:00Z,1,6,0,9
39,2020-09-20T00:00:00Z,0,2,0,5
40,2020-09-21T00:00:00Z,0,1,0,2
41,2020-09-22T00:00:00Z,0,2,0,3
42,2020-09-23T00:00:00Z,0,2,0,4
43,2020-09-24T00:00:00Z,1,4,0,4
44,2020-09-25T00:00:00Z,0,4,0,7
45,2020-09-26T00:00:00Z,3,11,1,12
46,2020-09-27T00:00:00Z,1,6,1,7
47,2020-09-28T00:00:00Z,1,3,0,4
48,2020-09-29T00:00:00Z,0,3,0,4
49,2020-09-30T00:00:00Z,0,2,0,5
50,2020-10-01T00:00:00Z,0,2,0,4
51,2020-10-02T00:00:00Z,0,3,0,5
52,2020-10-03T00:00:00Z,0,3,0,7
53,2020-10-04T00:00:00Z,0,2,0,4
54,2020-10-05T00:00:00Z,0,5,1,6
55,2020-10-06T00:00:00Z,0,2,0,5
56,2020-10-07T00:00:00Z,0,3,0,6
57,2020-10-08T00:00:00Z,0,3,0,4
58,2020-10-09T00:00:00Z,1,6,1,7
59,2020-10-10T00:00:00Z,1,3,1,4
60,2020-10-11T00:00:00Z,1,3,0,4
61,2020-10-12T00:00:00Z,1,5,0,6
62,2020-10-13T00:00:00Z,1,3,0,4
63,2020-10-14T00:00:00Z,2,5,0,6
64,2020-10-15T00:00:00Z,2,8,0,9
65,2020-10-16T00:00:00Z,0,3,0,5
66,2020-10-17T00:00:00Z,1,4,0,6
67,2020-10-18T00:00:00Z,0,6,1,9
68,2020-10-19T00:00:00Z,0,5,1,6
69,2020-10-20T00:00:00Z,0,4,1,6
70,2020-10-21T00:00:00Z,0,2,1,8
71,2020-10-22T00:00:00Z,0,3,0,6
72,2020-10-23T00:00:00Z,1,3,0,4
73,2020-10-24T00:00:00Z,2,5,0,7
74,2020-10-25T00:00:00Z,2,4,0,7
75,2020-10-26T00:00:00Z,1,2,0,4
76,2020-10-27T00:00:00Z,2,3,1,9
77,2020-10-29T00:00:00Z,3,9,0,11
78,2020-10-30T00:00:00Z,2,8,0,13
79,2020-10-31T00:00:00Z,2,5,0,9
80,2020-11-01T00:00:00Z,1,6,0,11
81,2020-11-02T00:00:00Z,0,6,2,8
82,2020-11-03T00:00:00Z,0,3,1,3
83,2020-11-04T00:00:00Z,2,5,0,7
84,2020-11-05T00:00:00Z,2,4,1,7
85,2020-11-06T00:00:00Z,4,10,1,12
86,2020-11-07T00:00:00Z,6,9,1,10
87,2020-11-08T00:00:00Z,1,6,0,7
88,2020-11-09T00:00:00Z,0,2,0,3
89,2020-11-10T00:00:00Z,0,0,0,1
90,2020-11-11T00:00:00Z,1,4,0,6
91,2020-11-12T00:00:00Z,0,2,0,4
92,2020-11-13T00:00:00Z,0,6,0,7
93,2020-11-14T00:00:00Z,3,10,0,11
94,2020-11-15T00:00:00Z,2,5,0,5
95,2020-11-16T00:00:00Z,0,5,1,8
96,2020-11-17T00:00:00Z,0,7,3,14
97,2020-11-18T00:00:00Z,0,5,2,10
98,2020-11-19T00:00:00Z,0,7,2,9
99,2020-11-20T00:00:00Z,0,7,1,10
100,2020-11-21T00:00:00Z,0,9,2,11
101,2020-11-23T00:00:00Z,1,8,1,11
102,2020-11-24T00:00:00Z,1,4,1,6
103,2020-11-25T00:00:00Z,4,6,1,9
104,2020-11-26T00:00:00Z,2,5,0,8
105,2020-11-27T00:00:00Z,1,6,1,7
106,2020-11-28T00:00:00Z,2,4,1,4
107,2020-11-29T00:00:00Z,4,6,0,6
108,2020-11-30T00:00:00Z,1,2,1,3
109,2020-12-01T00:00:00Z,1,1,0,8
110,2020-12-02T00:00:00Z,3,4,0,8
111,2020-12-03T00:00:00Z,4,8,0,12
112,2020-12-04T00:00:00Z,0,7,2,7
113,2020-12-05T00:00:00Z,3,9,2,10
114,2020-12-07T00:00:00Z,2,5,0,6
115,2020-12-08T00:00:00Z,3,8,0,13
116,2020-12-09T00:00:00Z,1,3,1,9
117,2020-12-10T00:00:00Z,1,8,1,12
118,2020-12-11T00:00:00Z,0,2,1,10
119,2020-12-12T00:00:00Z,1,1,0,8
120,2020-12-13T00:00:00Z,1,3,1,7
121,2020-12-14T00:00:00Z,0,2,1,4
122,2020-12-15T00:00:00Z,2,5,1,6
123,2020-12-16T00:00:00Z,0,6,0,8
124,2020-12-17T00:00:00Z,0,4,0,7
125,2020-12-18T00:00:00Z,0,5,0,5
126,2020-12-19T00:00:00Z,1,4,0,5
127,2020-12-20T00:00:00Z,3,5,0,8
128,2020-12-21T00:00:00Z,0,3,0,4
129,2020-12-22T00:00:00Z,0,3,0,5
130,2020-12-23T00:00:00Z,1,3,1,4
131,2020-12-24T00:00:00Z,0,4,0,7
132,2020-12-25T00:00:00Z,1,0,0,4
133,2020-12-26T00:00:00Z,2,3,0,5
134,2020-12-27T00:00:00Z,2,3,0,7
135,2020-12-28T00:00:00Z,2,3,0,4
136,2020-12-29T00:00:00Z,1,2,0,3
137,2020-12-31T00:00:00Z,2,6,0,8
138,2021-01-01T00:00:00Z,0,5,0,8
139,2021-01-02T00:00:00Z,0,3,0,5
140,2021-01-03T00:00:00Z,2,3,0,5
141,2021-01-04T00:00:00Z,1,4,0,4
142,2021-01-05T00:00:00Z,2,3,0,6
143,2021-01-06T00:00:00Z,2,6,0,10
144,2021-01-07T00:00:00Z,1,2,0,4
145,2021-01-08T00:00:00Z,1,3,1,5
146,2021-01-09T00:00:00Z,1,3,2,7
147,2021-01-10T00:00:00Z,2,4,0,6
148,2021-01-11T00:00:00Z,1,1,0,2
149,2021-01-12T00:00:00Z,0,2,0,2
150,2021-01-13T00:00:00Z,0,5,0,7
151,2021-01-14T00:00:00Z,0,3,1,6
152,2021-01-15T00:00:00Z,2,3,0,6
153,2021-01-16T00:00:00Z,2,3,0,4
154,2021-01-17T00:00:00Z,1,1,0,2
155,2021-01-18T00:00:00Z,0,1,0,1
156,2021-01-19T00:00:00Z,0,0,0,1
157,2021-01-20T00:00:00Z,2,2,1,7
158,2021-01-21T00:00:00Z,1,0,0,4
159,2021-01-22T00:00:00Z,1,2,0,5
160,2021-01-23T00:00:00Z,2,3,1,5
161,2021-01-24T00:00:00Z,1,3,0,3
162,2021-01-25T00:00:00Z,1,1,0,1
163,2021-01-26T00:00:00Z,2,3,0,6
164,2021-01-27T00:00:00Z,2,4,0,9
165,2021-01-28T00:00:00Z,1,5,0,11
166,2021-01-29T00:00:00Z,2,7,1,10
167,2021-01-30T00:00:00Z,2,6,1,8
168,2021-01-31T00:00:00Z,2,7,1,7
169,2021-02-01T00:00:00Z,1,7,0,7
170,2021-02-02T00:00:00Z,0,2,0,3
171,2021-02-03T00:00:00Z,3,5,1,6
172,2021-02-04T00:00:00Z,1,3,1,3
173,2021-02-05T00:00:00Z,1,4,0,4
174,2021-02-06T00:00:00Z,1,3,0,6
175,2021-02-07T00:00:00Z,1,6,0,10
176,2021-02-08T00:00:00Z,0,6,2,7
177,2021-02-09T00:00:00Z,0,4,0,7
178,2021-02-10T00:00:00Z,0,3,0,6
179,2021-02-11T00:00:00Z,1,1,0,1
180,2021-02-12T00:00:00Z,0,0,0,3
181,2021-02-13T00:00:00Z,1,6,2,7
182,2021-02-14T00:00:00Z,0,2,0,3
183,2021-02-15T00:00:00Z,2,5,1,6
184,2021-02-16T00:00:00Z,0,3,0,5
185,2021-02-17T00:00:00Z,1,2,1,6
186,2021-02-18T00:00:00Z,1,0,0,3
187,2021-02-19T00:00:00Z,3,3,1,6
188,2021-02-20T00:00:00Z,2,8,2,12
189,2021-02-21T00:00:00Z,0,7,2,12
190,2021-02-22T00:00:00Z,1,5,1,6
191,2021-02-24T00:00:00Z,0,2,0,2
192,2021-02-25T00:00:00Z,0,5,0,6
193,2021-02-26T00:00:00Z,2,4,0,5
194,2021-02-27T00:00:00Z,1,5,0,5
195,2021-03-01T00:00:00Z,0,2,0,4
196,2021-03-02T00:00:00Z,0,3,0,10
197,2021-03-03T00:00:00Z,0,1,1,2
198,2021-03-04T00:00:00Z,0,2,0,5
199,2021-03-05T00:00:00Z,0,1,0,1
200,2021-03-07T00:00:00Z,0,1,0,1
201,2021-03-08T00:00:00Z,0,1,0,1
202,2021-03-09T00:00:00Z,0,4,0,5
203,2021-03-10T00:00:00Z,1,5,0,6
204,2021-03-11T00:00:00Z,1,5,0,6
205,2021-03-12T00:00:00Z,0,1,1,5
206,2021-03-13T00:00:00Z,0,2,2,3
207,2021-03-14T00:00:00Z,0,2,0,4
208,2021-03-15T00:00:00Z,1,3,0,7
209,2021-03-16T00:00:00Z,1,7,0,8
210,2021-03-17T00:00:00Z,1,5,0,5
211,2021-03-18T00:00:00Z,1,2,0,2
212,2021-03-19T00:00:00Z,2,4,0,6
213,2021-03-20T00:00:00Z,1,1,0,2
214,2021-03-21T00:00:00Z,1,3,0,4
215,2021-03-22T00:00:00Z,0,1,0,1
216,2021-03-23T00:00:00Z,1,3,1,6
217,2021-03-24T00:00:00Z,0,2,0,6
218,2021-03-25T00:00:00Z,0,2,0,5
219,2021-03-26T00:00:00Z,0,2,1,5
220,2021-03-27T00:00:00Z,1,5,2,8
221,2021-03-28T00:00:00Z,2,5,1,7
222,2021-03-29T00:00:00Z,3,6,1,7
223,2021-03-30T00:00:00Z,1,4,1,4
224,2021-03-31T00:00:00Z,2,2,0,4
225,2021-04-01T00:00:00Z,1,3,0,4
226,2021-04-02T00:00:00Z,4,5,2,9
227,2021-04-03T00:00:00Z,2,6,1,7
228,2021-04-04T00:00:00Z,1,6,1,7
229,2021-04-05T00:00:00Z,0,1,0,2
230,2021-04-06T00:00:00Z,0,2,1,4
231,2021-04-07T00:00:00Z,0,4,1,5
232,2021-04-08T00:00:00Z,0,4,1,7
233,2021-04-09T00:00:00Z,0,2,1,5
234,2021-04-10T00:00:00Z,0,5,1,7
235,2021-04-11T00:00:00Z,0,2,0,3
236,2021-04-12T00:00:00Z,0,4,0,5
237,2021-04-13T00:00:00Z,0,4,0,4
238,2021-04-14T00:00:00Z,2,6,0,7
239,2021-04-15T00:00:00Z,1,5,0,5
240,2021-04-16T00:00:00Z,1,4,0,5
241,2021-04-17T00:00:00Z,1,3,0,5
242,2021-04-18T00:00:00Z,1,4,1,5
243,2021-04-19T00:00:00Z,0,1,0,1
244,2021-04-20T00:00:00Z,5,7,1,7
245,2021-04-21T00:00:00Z,3,5,0,6
246,2021-04-22T00:00:00Z,3,3,0,4
247,2021-04-23T00:00:00Z,1,2,1,3
248,2021-04-24T00:00:00Z,1,2,0,4
249,2021-04-25T00:00:00Z,0,1,0,2
250,2021-04-26T00:00:00Z,1,2,0,3
251,2021-04-27T00:00:00Z,0,1,0,3
252,2021-04-28T00:00:00Z,1,1,0,4
253,2021-04-29T00:00:00Z,1,1,0,3
254,2021-04-30T00:00:00Z,0,1,0,2
255,2021-05-01T00:00:00Z,0,1,0,3
256,2021-05-02T00:00:00Z,0,4,2,4
257,2021-05-03T00:00:00Z,1,5,2,5
258,2021-05-04T00:00:00Z,1,5,1,6
259,2021-05-05T00:00:00Z,1,5,1,9
260,2021-05-06T00:00:00Z,3,6,1,9
261,2021-05-07T00:00:00Z,1,3,1,6
262,2021-05-08T00:00:00Z,1,4,1,6
263,2021-05-09T00:00:00Z,0,2,1,2
264,2021-05-10T00:00:00Z,1,6,1,6
265,2021-05-11T00:00:00Z,0,4,0,4
266,2021-05-12T00:00:00Z,1,1,0,2
267,2021-05-13T00:00:00Z,0,2,0,3
268,2021-05-14T00:00:00Z,0,1,0,1
269,2021-05-15T00:00:00Z,0,2,1,3
270,2021-05-16T00:00:00Z,0,2,1,4
271,2021-05-17T00:00:00Z,0,2,1,5
272,2021-05-18T00:00:00Z,0,2,0,2
273,2021-05-19T00:00:00Z,1,4,1,5
274,2021-05-20T00:00:00Z,2,6,1,6
275,2021-05-21T00:00:00Z,3,6,1,8
276,2021-05-22T00:00:00Z,1,5,0,7
277,2021-05-23T00:00:00Z,1,6,1,8
278,2021-05-30T00:00:00Z,0,3,1,7
