,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,4,1,6
1,2020-08-13T00:00:00Z,1,6,3,9
2,2020-08-14T00:00:00Z,0,5,2,8
3,2020-08-15T00:00:00Z,0,2,1,7
4,2020-08-16T00:00:00Z,0,3,0,9
5,2020-08-17T00:00:00Z,0,5,0,9
6,2020-08-18T00:00:00Z,0,5,1,10
7,2020-08-19T00:00:00Z,0,4,1,8
8,2020-08-20T00:00:00Z,0,5,2,8
9,2020-08-21T00:00:00Z,0,3,2,6
10,2020-08-22T00:00:00Z,1,1,0,5
11,2020-08-23T00:00:00Z,2,2,0,7
12,2020-08-24T00:00:00Z,2,5,0,8
13,2020-08-25T00:00:00Z,1,4,0,8
14,2020-08-26T00:00:00Z,0,2,0,7
15,2020-08-27T00:00:00Z,0,4,0,7
16,2020-08-28T00:00:00Z,0,1,0,5
17,2020-08-29T00:00:00Z,1,5,1,11
18,2020-08-30T00:00:00Z,1,5,1,12
19,2020-08-31T00:00:00Z,0,6,1,10
20,2020-09-01T00:00:00Z,1,4,0,12
21,2020-09-02T00:00:00Z,0,2,1,6
22,2020-09-03T00:00:00Z,1,4,1,8
23,2020-09-04T00:00:00Z,2,2,0,6
24,2020-09-05T00:00:00Z,1,5,2,10
25,2020-09-06T00:00:00Z,0,3,2,8
26,2020-09-07T00:00:00Z,1,5,2,10
27,2020-09-08T00:00:00Z,1,4,1,9
28,2020-09-09T00:00:00Z,0,2,1,7
29,2020-09-10T00:00:00Z,0,4,0,8
30,2020-09-11T00:00:00Z,0,3,1,7
31,2020-09-12T00:00:00Z,0,3,1,8
32,2020-09-13T00:00:00Z,0,4,1,13
33,2020-09-14T00:00:00Z,0,5,1,10
34,2020-09-15T00:00:00Z,0,5,0,10
35,2020-09-16T00:00:00Z,0,7,0,9
36,2020-09-17T00:00:00Z,0,4,0,7
37,2020-09-18T00:00:00Z,0,3,0,6
38,2020-09-19T00:00:00Z,1,3,1,7
39,2020-09-20T00:00:00Z,0,3,2,9
40,2020-09-21T00:00:00Z,0,2,1,5
