,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,16,0,18
1,2020-08-13T00:00:00Z,1,10,0,13
2,2020-08-14T00:00:00Z,1,8,0,10
3,2020-08-15T00:00:00Z,0,8,0,9
4,2020-08-16T00:00:00Z,0,4,0,5
5,2020-08-17T00:00:00Z,0,10,0,14
6,2020-08-18T00:00:00Z,0,16,2,19
7,2020-08-19T00:00:00Z,0,12,2,14
8,2020-08-20T00:00:00Z,0,3,0,6
9,2020-08-21T00:00:00Z,0,8,0,9
10,2020-08-22T00:00:00Z,1,8,0,9
11,2020-08-23T00:00:00Z,1,9,0,12
12,2020-08-24T00:00:00Z,1,7,0,9
13,2020-08-25T00:00:00Z,0,7,0,10
14,2020-08-26T00:00:00Z,0,14,0,17
15,2020-08-27T00:00:00Z,0,8,0,12
16,2020-08-28T00:00:00Z,0,10,0,12
17,2020-08-29T00:00:00Z,0,11,0,13
18,2020-08-30T00:00:00Z,0,8,0,12
19,2020-08-31T00:00:00Z,0,12,0,15
20,2020-09-01T00:00:00Z,1,10,1,14
21,2020-09-02T00:00:00Z,1,15,0,15
22,2020-09-03T00:00:00Z,1,16,0,17
23,2020-09-04T00:00:00Z,0,8,0,11
24,2020-09-05T00:00:00Z,1,9,0,11
25,2020-09-06T00:00:00Z,1,6,0,8
26,2020-09-07T00:00:00Z,1,9,0,11
27,2020-09-08T00:00:00Z,0,9,0,13
28,2020-09-09T00:00:00Z,0,7,1,12
29,2020-09-10T00:00:00Z,0,8,0,9
30,2020-09-11T00:00:00Z,0,7,0,9
31,2020-09-12T00:00:00Z,1,6,0,7
32,2020-09-13T00:00:00Z,1,11,0,15
33,2020-09-14T00:00:00Z,0,14,0,18
34,2020-09-15T00:00:00Z,0,12,0,17
35,2020-09-16T00:00:00Z,0,13,1,16
36,2020-09-17T00:00:00Z,0,6,0,7
37,2020-09-18T00:00:00Z,0,7,0,9
38,2020-09-19T00:00:00Z,1,8,0,9
39,2020-09-20T00:00:00Z,2,9,1,12
40,2020-09-21T00:00:00Z,2,17,0,19
41,2020-09-22T00:00:00Z,1,10,0,12
