,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,10,0,15
1,2020-08-13T00:00:00Z,0,9,0,12
2,2020-08-14T00:00:00Z,1,10,0,12
3,2020-08-15T00:00:00Z,2,11,0,18
4,2020-08-16T00:00:00Z,1,19,1,29
5,2020-08-17T00:00:00Z,0,13,1,21
6,2020-08-18T00:00:00Z,2,9,0,15
7,2020-08-19T00:00:00Z,1,5,0,12
8,2020-08-20T00:00:00Z,0,6,0,9
9,2020-08-21T00:00:00Z,0,9,0,10
10,2020-08-22T00:00:00Z,1,5,0,12
11,2020-08-23T00:00:00Z,0,10,1,18
12,2020-08-24T00:00:00Z,1,12,1,19
13,2020-08-25T00:00:00Z,1,7,1,11
14,2020-08-26T00:00:00Z,4,14,1,20
15,2020-08-27T00:00:00Z,1,9,0,14
16,2020-08-28T00:00:00Z,0,6,0,12
17,2020-08-29T00:00:00Z,0,4,0,4
18,2020-08-30T00:00:00Z,2,7,0,12
19,2020-08-31T00:00:00Z,1,12,0,17
20,2020-09-01T00:00:00Z,1,13,0,17
21,2020-09-02T00:00:00Z,0,6,0,10
22,2020-09-03T00:00:00Z,0,1,0,2
23,2020-09-04T00:00:00Z,1,6,0,11
24,2020-09-05T00:00:00Z,0,4,0,10
25,2020-09-06T00:00:00Z,0,4,0,9
26,2020-09-07T00:00:00Z,0,8,1,14
27,2020-09-08T00:00:00Z,0,9,0,13
28,2020-09-09T00:00:00Z,1,8,0,14
29,2020-09-10T00:00:00Z,3,10,1,19
30,2020-09-11T00:00:00Z,2,10,1,13
31,2020-09-12T00:00:00Z,1,13,1,19
32,2020-09-13T00:00:00Z,1,15,1,26
33,2020-09-14T00:00:00Z,2,19,0,26
34,2020-09-15T00:00:00Z,2,14,0,23
35,2020-09-16T00:00:00Z,0,9,0,15
36,2020-09-17T00:00:00Z,0,8,0,13
37,2020-09-18T00:00:00Z,1,10,0,21
