,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,0,0,0,1
1,2020-08-13T00:00:00Z,0,0,0,1
2,2020-08-14T00:00:00Z,0,0,0,1
3,2020-08-15T00:00:00Z,0,2,0,3
4,2020-08-16T00:00:00Z,0,2,0,3
5,2020-08-17T00:00:00Z,0,0,0,2
6,2020-08-18T00:00:00Z,0,0,0,1
7,2020-08-19T00:00:00Z,0,1,0,3
8,2020-08-20T00:00:00Z,0,2,0,5
9,2020-08-21T00:00:00Z,0,3,0,9
10,2020-08-22T00:00:00Z,0,1,0,5
11,2020-08-23T00:00:00Z,0,0,0,3
12,2020-08-24T00:00:00Z,0,0,0,1
13,2020-08-25T00:00:00Z,0,0,0,2
14,2020-08-26T00:00:00Z,0,1,0,2
15,2020-08-27T00:00:00Z,1,1,0,2
16,2020-08-28T00:00:00Z,0,1,0,2
17,2020-08-29T00:00:00Z,0,0,1,3
18,2020-08-30T00:00:00Z,0,0,1,3
19,2020-08-31T00:00:00Z,0,1,0,2
20,2020-09-01T00:00:00Z,0,4,0,6
21,2020-09-02T00:00:00Z,0,3,0,6
22,2020-09-03T00:00:00Z,0,1,0,6
23,2020-09-04T00:00:00Z,0,0,0,4
24,2020-09-05T00:00:00Z,0,1,0,6
25,2020-09-06T00:00:00Z,0,1,0,6
26,2020-09-07T00:00:00Z,0,0,0,2
27,2020-09-08T00:00:00Z,0,2,0,4
28,2020-09-09T00:00:00Z,0,1,0,4
29,2020-09-10T00:00:00Z,0,1,0,4
30,2020-09-11T00:00:00Z,0,1,0,3
31,2020-09-12T00:00:00Z,0,3,0,8
32,2020-09-13T00:00:00Z,0,1,0,4
33,2020-09-14T00:00:00Z,0,0,0,2
34,2020-09-15T00:00:00Z,0,0,0,2
35,2020-09-16T00:00:00Z,0,0,0,3
36,2020-09-17T00:00:00Z,0,1,0,3
37,2020-09-18T00:00:00Z,0,1,0,3
38,2020-09-19T00:00:00Z,0,0,0,3
39,2020-09-20T00:00:00Z,0,0,0,3
40,2020-09-21T00:00:00Z,0,0,0,1
41,2020-09-22T00:00:00Z,0,0,0,1
42,2020-09-23T00:00:00Z,0,0,0,3
43,2020-09-24T00:00:00Z,0,0,0,4
44,2020-09-25T00:00:00Z,0,2,0,7
45,2020-09-26T00:00:00Z,0,1,0,4
46,2020-09-27T00:00:00Z,0,0,0,1
47,2020-09-29T00:00:00Z,0,2,0,4
48,2020-09-30T00:00:00Z,0,1,0,6
49,2020-10-01T00:00:00Z,0,1,0,2
50,2020-10-02T00:00:00Z,0,0,0,3
51,2020-10-03T00:00:00Z,1,1,0,2
52,2020-10-04T00:00:00Z,1,3,0,5
53,2020-10-05T00:00:00Z,0,2,0,2
54,2020-10-06T00:00:00Z,0,2,0,2
55,2020-10-07T00:00:00Z,0,3,0,5
56,2020-10-08T00:00:00Z,0,2,0,6
57,2020-10-09T00:00:00Z,0,0,0,4
58,2020-10-10T00:00:00Z,0,0,0,5
59,2020-10-11T00:00:00Z,0,0,0,6
60,2020-10-12T00:00:00Z,0,0,0,4
61,2020-10-13T00:00:00Z,0,0,0,2
62,2020-10-14T00:00:00Z,0,1,0,4
63,2020-10-15T00:00:00Z,1,2,0,4
64,2020-10-16T00:00:00Z,0,1,0,3
65,2020-10-17T00:00:00Z,0,0,0,2
66,2020-10-18T00:00:00Z,0,1,0,4
67,2020-10-19T00:00:00Z,0,0,0,1
68,2020-10-20T00:00:00Z,0,1,0,3
69,2020-10-21T00:00:00Z,0,0,0,4
70,2020-10-22T00:00:00Z,1,2,0,7
71,2020-10-23T00:00:00Z,0,2,0,5
72,2020-10-24T00:00:00Z,0,0,0,4
73,2020-10-25T00:00:00Z,0,0,0,2
74,2020-10-26T00:00:00Z,0,0,0,2
75,2020-10-27T00:00:00Z,1,2,0,2
76,2020-10-29T00:00:00Z,0,4,0,7
77,2020-10-30T00:00:00Z,0,2,0,6
78,2020-10-31T00:00:00Z,0,2,0,6
79,2020-11-01T00:00:00Z,0,2,0,5
80,2020-11-02T00:00:00Z,0,1,0,2
81,2020-11-03T00:00:00Z,0,2,0,4
82,2020-11-04T00:00:00Z,0,0,0,4
83,2020-11-05T00:00:00Z,0,2,0,5
84,2020-11-06T00:00:00Z,0,3,0,4
85,2020-11-07T00:00:00Z,0,0,0,3
86,2020-11-08T00:00:00Z,0,1,0,6
87,2020-11-09T00:00:00Z,0,1,0,3
88,2020-11-10T00:00:00Z,0,2,0,3
89,2020-11-11T00:00:00Z,0,0,0,3
90,2020-11-12T00:00:00Z,0,1,0,6
91,2020-11-13T00:00:00Z,0,2,0,6
92,2020-11-14T00:00:00Z,0,0,0,3
93,2020-11-15T00:00:00Z,0,0,0,3
94,2020-11-17T00:00:00Z,1,2,0,4
95,2020-11-18T00:00:00Z,1,3,0,6
96,2020-11-19T00:00:00Z,0,2,0,5
97,2020-11-20T00:00:00Z,0,0,0,5
98,2020-11-21T00:00:00Z,0,1,0,3
99,2020-11-23T00:00:00Z,0,0,0,1
100,2020-11-24T00:00:00Z,0,1,0,4
101,2020-11-25T00:00:00Z,0,2,0,7
102,2020-11-26T00:00:00Z,0,3,0,7
103,2020-11-27T00:00:00Z,0,1,0,6
104,2020-11-28T00:00:00Z,0,1,0,5
105,2020-11-29T00:00:00Z,0,1,0,5
106,2020-11-30T00:00:00Z,0,1,0,3
