,date,number_of_titles_with_parenthesis_or_squarebracket_usage,number_of_titles_with_caps_usage,number_of_titles_with_emoji_usage,total_number_of_titles
0,2020-08-12T00:00:00Z,9,9,0,14
1,2020-08-13T00:00:00Z,9,11,1,15
2,2020-08-14T00:00:00Z,13,9,0,19
3,2020-08-15T00:00:00Z,12,7,0,18
4,2020-08-16T00:00:00Z,11,10,1,17
5,2020-08-17T00:00:00Z,5,7,0,8
6,2020-08-18T00:00:00Z,5,7,0,11
7,2020-08-19T00:00:00Z,9,12,0,15
8,2020-08-20T00:00:00Z,13,15,1,20
9,2020-08-21T00:00:00Z,12,9,0,18
10,2020-08-22T00:00:00Z,10,7,0,13
11,2020-08-23T00:00:00Z,6,5,0,8
12,2020-08-24T00:00:00Z,6,11,1,15
13,2020-08-25T00:00:00Z,7,14,1,20
14,2020-08-26T00:00:00Z,7,10,1,15
15,2020-08-27T00:00:00Z,18,16,0,25
16,2020-08-28T00:00:00Z,18,15,0,26
17,2020-08-29T00:00:00Z,17,13,1,24
18,2020-08-30T00:00:00Z,11,13,0,20
19,2020-08-31T00:00:00Z,11,15,1,23
20,2020-09-01T00:00:00Z,4,9,1,14
21,2020-09-02T00:00:00Z,4,4,0,7
22,2020-09-03T00:00:00Z,10,11,0,14
23,2020-09-04T00:00:00Z,14,19,1,26
24,2020-09-05T00:00:00Z,14,18,1,27
25,2020-09-06T00:00:00Z,11,15,0,17
26,2020-09-07T00:00:00Z,10,7,0,14
27,2020-09-08T00:00:00Z,7,7,2,14
28,2020-09-09T00:00:00Z,6,4,1,14
29,2020-09-10T00:00:00Z,5,7,0,15
30,2020-09-11T00:00:00Z,8,15,0,22
31,2020-09-12T00:00:00Z,6,7,0,18
32,2020-09-13T00:00:00Z,3,5,1,11
33,2020-09-14T00:00:00Z,6,8,0,13
34,2020-09-15T00:00:00Z,7,8,1,13
35,2020-09-16T00:00:00Z,12,12,1,21
36,2020-09-17T00:00:00Z,12,14,1,23
37,2020-09-18T00:00:00Z,7,9,1,21
38,2020-09-19T00:00:00Z,7,14,1,26
39,2020-09-20T00:00:00Z,4,10,2,19
40,2020-09-21T00:00:00Z,6,12,2,14
41,2020-09-22T00:00:00Z,9,15,1,20
42,2020-09-23T00:00:00Z,4,10,1,15
43,2020-09-24T00:00:00Z,5,10,1,14
44,2020-09-25T00:00:00Z,20,16,0,27
45,2020-09-26T00:00:00Z,17,17,1,26
46,2020-09-27T00:00:00Z,8,10,2,15
47,2020-09-28T00:00:00Z,7,9,1,10
48,2020-09-29T00:00:00Z,3,5,0,6
49,2020-09-30T00:00:00Z,8,8,2,15
50,2020-10-01T00:00:00Z,8,9,0,18
51,2020-10-02T00:00:00Z,13,14,1,29
52,2020-10-03T00:00:00Z,16,12,1,25
53,2020-10-04T00:00:00Z,9,10,2,18
54,2020-10-05T00:00:00Z,4,7,1,7
55,2020-10-06T00:00:00Z,5,7,1,10
56,2020-10-07T00:00:00Z,10,14,0,19
57,2020-10-08T00:00:00Z,8,16,2,27
58,2020-10-09T00:00:00Z,14,19,3,33
59,2020-10-10T00:00:00Z,17,16,1,32
60,2020-10-11T00:00:00Z,13,16,3,25
61,2020-10-12T00:00:00Z,12,15,0,18
62,2020-10-13T00:00:00Z,13,16,1,18
63,2020-10-14T00:00:00Z,10,11,1,16
64,2020-10-15T00:00:00Z,7,13,0,16
65,2020-10-16T00:00:00Z,20,22,2,32
66,2020-10-17T00:00:00Z,18,16,0,28
67,2020-10-18T00:00:00Z,4,6,1,10
68,2020-10-19T00:00:00Z,7,11,0,17
69,2020-10-20T00:00:00Z,12,15,2,25
70,2020-10-21T00:00:00Z,12,13,0,20
71,2020-10-22T00:00:00Z,13,13,1,19
72,2020-10-23T00:00:00Z,14,10,2,24
73,2020-10-24T00:00:00Z,16,18,3,33
74,2020-10-25T00:00:00Z,9,16,5,22
75,2020-10-26T00:00:00Z,9,9,3,16
76,2020-10-27T00:00:00Z,8,11,5,18
77,2020-10-29T00:00:00Z,7,10,5,15
78,2020-10-30T00:00:00Z,11,14,4,23
79,2020-10-31T00:00:00Z,13,13,4,25
80,2020-11-01T00:00:00Z,14,18,7,25
81,2020-11-02T00:00:00Z,8,13,2,16
82,2020-11-03T00:00:00Z,8,9,2,12
83,2020-11-04T00:00:00Z,7,12,4,15
84,2020-11-05T00:00:00Z,5,11,4,13
85,2020-11-06T00:00:00Z,14,14,2,24
86,2020-11-07T00:00:00Z,14,10,2,20
87,2020-11-08T00:00:00Z,8,12,4,14
88,2020-11-09T00:00:00Z,7,12,2,14
89,2020-11-10T00:00:00Z,4,6,1,9
90,2020-11-11T00:00:00Z,4,7,1,9
91,2020-11-12T00:00:00Z,7,12,1,14
92,2020-11-13T00:00:00Z,20,21,1,29
93,2020-11-14T00:00:00Z,22,21,1,37
94,2020-11-15T00:00:00Z,10,15,2,23
95,2020-11-16T00:00:00Z,6,11,4,16
96,2020-11-17T00:00:00Z,3,13,3,15
97,2020-11-18T00:00:00Z,9,17,4,25
98,2020-11-19T00:00:00Z,8,15,3,20
99,2020-11-20T00:00:00Z,16,17,4,30
100,2020-11-21T00:00:00Z,12,11,1,26
101,2020-11-23T00:00:00Z,6,11,3,16
102,2020-11-24T00:00:00Z,12,10,1,20
103,2020-11-25T00:00:00Z,17,12,2,28
104,2020-11-26T00:00:00Z,9,12,2,17
105,2020-11-27T00:00:00Z,12,11,1,21
106,2020-11-28T00:00:00Z,17,14,2,29
107,2020-11-29T00:00:00Z,9,10,5,19
108,2020-11-30T00:00:00Z,9,14,5,19
109,2020-12-01T00:00:00Z,8,12,4,20
110,2020-12-02T00:00:00Z,9,17,6,27
111,2020-12-03T00:00:00Z,16,20,1,30
112,2020-12-04T00:00:00Z,14,16,2,28
113,2020-12-05T00:00:00Z,12,12,2,22
114,2020-12-07T00:00:00Z,6,11,5,16
115,2020-12-08T00:00:00Z,9,10,3,15
116,2020-12-09T00:00:00Z,13,14,4,21
117,2020-12-10T00:00:00Z,9,10,3,17
118,2020-12-11T00:00:00Z,16,12,1,22
119,2020-12-12T00:00:00Z,11,11,3,20
120,2020-12-13T00:00:00Z,4,10,4,14
121,2020-12-14T00:00:00Z,2,7,3,10
122,2020-12-15T00:00:00Z,6,8,2,15
123,2020-12-16T00:00:00Z,6,8,3,17
124,2020-12-17T00:00:00Z,9,11,3,16
125,2020-12-18T00:00:00Z,10,14,3,20
126,2020-12-19T00:00:00Z,10,13,5,27
127,2020-12-20T00:00:00Z,7,8,3,16
128,2020-12-21T00:00:00Z,7,9,3,16
129,2020-12-22T00:00:00Z,6,9,3,14
130,2020-12-23T00:00:00Z,5,10,4,16
131,2020-12-24T00:00:00Z,7,14,4,24
132,2020-12-25T00:00:00Z,12,14,4,26
133,2020-12-26T00:00:00Z,9,11,4,19
134,2020-12-27T00:00:00Z,6,5,5,14
135,2020-12-28T00:00:00Z,8,5,5,17
136,2020-12-29T00:00:00Z,9,7,4,17
137,2020-12-31T00:00:00Z,8,12,8,24
138,2021-01-01T00:00:00Z,11,19,11,37
139,2021-01-02T00:00:00Z,6,10,6,25
140,2021-01-03T00:00:00Z,6,11,4,19
141,2021-01-04T00:00:00Z,4,7,2,12
142,2021-01-05T00:00:00Z,4,4,3,8
143,2021-01-06T00:00:00Z,6,6,2,11
144,2021-01-07T00:00:00Z,7,8,6,16
145,2021-01-08T00:00:00Z,10,13,3,18
146,2021-01-09T00:00:00Z,11,13,2,21
147,2021-01-10T00:00:00Z,8,10,5,19
148,2021-01-11T00:00:00Z,5,6,1,9
149,2021-01-12T00:00:00Z,7,7,1,10
150,2021-01-13T00:00:00Z,11,8,1,15
151,2021-01-14T00:00:00Z,8,6,0,11
152,2021-01-15T00:00:00Z,8,10,3,17
153,2021-01-16T00:00:00Z,10,12,3,22
154,2021-01-17T00:00:00Z,4,6,2,10
155,2021-01-18T00:00:00Z,3,6,1,7
156,2021-01-19T00:00:00Z,4,6,0,9
157,2021-01-20T00:00:00Z,2,6,1,7
158,2021-01-21T00:00:00Z,4,10,2,14
159,2021-01-22T00:00:00Z,13,18,1,24
160,2021-01-23T00:00:00Z,11,13,1,23
161,2021-01-24T00:00:00Z,3,9,1,11
162,2021-01-25T00:00:00Z,7,9,1,13
163,2021-01-26T00:00:00Z,7,8,0,12
164,2021-01-27T00:00:00Z,5,8,1,13
165,2021-01-28T00:00:00Z,5,8,1,11
166,2021-01-29T00:00:00Z,10,9,4,19
167,2021-01-30T00:00:00Z,10,10,2,19
168,2021-01-31T00:00:00Z,8,9,5,18
169,2021-02-01T00:00:00Z,4,7,2,11
170,2021-02-02T00:00:00Z,6,8,2,15
171,2021-02-03T00:00:00Z,7,9,1,15
172,2021-02-04T00:00:00Z,7,10,3,17
173,2021-02-05T00:00:00Z,12,9,2,19
174,2021-02-06T00:00:00Z,12,10,2,21
175,2021-02-07T00:00:00Z,7,9,4,15
176,2021-02-08T00:00:00Z,1,4,1,8
177,2021-02-09T00:00:00Z,2,6,1,8
178,2021-02-10T00:00:00Z,7,12,3,15
179,2021-02-11T00:00:00Z,8,15,4,21
180,2021-02-12T00:00:00Z,12,9,1,24
181,2021-02-13T00:00:00Z,15,14,2,29
182,2021-02-14T00:00:00Z,8,13,5,20
183,2021-02-15T00:00:00Z,5,9,3,16
184,2021-02-16T00:00:00Z,7,10,1,16
185,2021-02-17T00:00:00Z,4,9,2,16
186,2021-02-18T00:00:00Z,6,8,1,11
187,2021-02-19T00:00:00Z,15,15,0,29
188,2021-02-20T00:00:00Z,14,19,2,34
189,2021-02-21T00:00:00Z,8,13,3,19
190,2021-02-22T00:00:00Z,7,16,4,18
191,2021-02-24T00:00:00Z,10,16,6,24
192,2021-02-25T00:00:00Z,6,8,0,15
193,2021-02-26T00:00:00Z,6,9,1,21
194,2021-02-27T00:00:00Z,9,14,4,23
195,2021-03-01T00:00:00Z,8,10,3,13
196,2021-03-02T00:00:00Z,19,29,4,35
197,2021-03-03T00:00:00Z,9,12,2,14
198,2021-03-04T00:00:00Z,10,11,1,15
199,2021-03-05T00:00:00Z,13,19,2,29
200,2021-03-06T00:00:00Z,17,19,2,32
201,2021-03-07T00:00:00Z,12,11,4,23
202,2021-03-08T00:00:00Z,9,17,5,22
203,2021-03-09T00:00:00Z,11,15,8,24
204,2021-03-10T00:00:00Z,13,11,2,22
205,2021-03-11T00:00:00Z,12,15,2,21
206,2021-03-12T00:00:00Z,15,15,0,21
207,2021-03-13T00:00:00Z,15,18,1,25
208,2021-03-14T00:00:00Z,12,18,4,24
209,2021-03-15T00:00:00Z,6,15,5,18
210,2021-03-16T00:00:00Z,15,15,5,23
211,2021-03-17T00:00:00Z,14,14,4,23
212,2021-03-18T00:00:00Z,11,10,1,16
213,2021-03-19T00:00:00Z,7,8,1,17
214,2021-03-20T00:00:00Z,8,11,2,20
215,2021-03-21T00:00:00Z,6,13,4,17
216,2021-03-22T00:00:00Z,4,11,3,13
217,2021-03-23T00:00:00Z,8,13,1,14
218,2021-03-24T00:00:00Z,6,7,1,10
219,2021-03-25T00:00:00Z,7,9,2,13
220,2021-03-26T00:00:00Z,14,18,2,23
